FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,CIERRE_COR,GIRO_NEG,NOM_NEG,REPARTIDOR,INGRESO,MOT_DET,NOM_DET,DET_SPM,ORI_DET,OID,LONG,LAT
200273631,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-14,6,21,39,24,1,BARRIO,LA PURISIMA,915,CALLE,JUAN DE MONTORO,NA,NA,",,,",CALLE,COSIO SUR,CALLE,DIANA,CALLE,FRANCISCO G HORNEDO,1,5,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 120,0,7,,,,,57,-102.28668939,21.88233481
200295621,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-20,5,0,0,26,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL JULIAN MEDINA,NA,NA,",,,",CALLE,GENERAL LUCIO BLANCO,CALLE,GENERAL JESUS CARRANZA,CALLE,ABRAHAM GONZALEZ,2,4,false,true,1,2 HOMBRES,ND,0,0,MOTO,ITALIKA,false,"3,29",0,0,1,1,TRANSPORTE PUBLICO,TAXISTA 3616,0,7,,,,,58,-102.30397592,21.84684256
200298278,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-20,5,0,0,23,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,CALLE,CULTURA ITZOTZILOS,NA,NA,",,,",AVENIDA,CULTURA OTOMI,CALLE,CULTURA CHICHIMECA,CALLE,CULTURA OTOMI 406,5,2,false,true,8,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3168,0,7,,,,,59,-102.24642898,21.90901682
200298699,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-20,5,21,1,23,1,FRACCIONAMIENTO,MORELOS II,622,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,MAYO DE 1812,CALLE,CORREGIDORA,CALLE,MARIANO JIMENEZ,3,3,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,0,1,14,TRANSPORTE PUBLICO,TAXI 1439,0,7,,,,,60,-102.26040454,21.85411080
200300299,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-21,6,7,33,19,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,CALLE,CIRIO,NA,NA,",,,",CALLE,ESTRELLA POLAR,CALLE,LIBRA,CALLE,ALBEDARAN,3,3,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,DIDI,0,7,,,,,61,-102.26471704,21.87061757
200299472,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-20,5,23,52,24,1,FRACCIONAMIENTO,NATURA,699,ANDADOR,I,NA,NA,",,,",CALLE,JOSE CONTRERAS ESPARZA,AVENIDA,JOSE E FEMAT GUTIERREZ,CIRCUITO,PERICO,5,2,false,true,1,3 HOMBRES,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 632,0,7,,,,,62,-102.24863973,21.93423444
200316859,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-24,2,22,1,24,1,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO DEL RETIRO,NA,NA,",,,",CALLE,VIVERO DEL PRADO,PROLONGACION,30 DE SEPTIEMBRE,CALLE,CAUDILLOS,3,3,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXISTA 1628,0,7,,,,,63,-102.27222422,21.85867830
200324944,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-27,5,2,24,25,1,UNIDAD HABITACIONAL,LOS VOLCANES,592,AVENIDA,PASEO DE LA CRUZ,NA,NA,",,,",CALLE,IZTACCIHUATL,CALLE,POPOCATEPETL,CALLE,CITLALTEPEC,3,3,false,true,2,2 HOMBRES,ND,0,0,N,N,false,28,320,320,1,1,TRANSPORTE PUBLICO,TAXISTA 1904,0,7,,,,,64,-102.26830228,21.87389064
200327957,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-27,5,22,51,24,1,COLONIA,ZONA CENTRO,906,AVENIDA,FRANCISCO I MADERO,NA,NA,",,,",CALLE,COSIO NORTE,CALLE,AGUSTIN R GONZALEZ,CALLE,LICENCIADO FRANCISCO PRIMO VERDAD,1,5,true,false,9,2 HOMBRES,ND,0,0,N,N,false,36,0,0,20,13,TRANSPORTE PUBLICO,TAXI 2911,0,7,,,,,65,-102.28782242,21.88343055
200336260,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-30,1,0,13,25,1,FRACCIONAMIENTO,REENCUENTRO,408,AVENIDA,LUISA FERNANDEZ VILLA,NA,NA,",,,",CALLE,DE LA TORRE,CALLE,PEDRO RINCON DE ARTEAGA,CALLE,MATEO JOSE DE ARTEAGA,3,3,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3790,0,7,,,,,66,-102.24959535,21.84105596
200350740,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-04,6,0,36,25,1,SIN TIPO,AVICOLA AGS,692R,BOULEVARD,A ZACATECAS,NA,NA,",,,",AVENIDA,SIGLO XXI,CALLE,ARROYO EL MOLINO,AVENIDA,CONSTITUCION,5,2,true,false,9,2 MUJERES,ND,2,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,UBER,0,7,,,,,67,-102.29042331,21.94327199
200358058,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-06,1,15,4,21,1,FRACCIONAMIENTO,HACIENDA SAN MARCOS,317P,CALLE,HACIENDA SANTORAL,NA,NA,"134,,,",CALLE,HACIENDA SANTORAL 130,CALLE,HACIENDA SANTORAL 128,CALLE,HACIENDA SANTORAL 130,3,3,false,false,9,1 PERSONA,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI,0,7,,,,,68,-102.27294400,21.80487918
200366034,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-09,4,17,4,22,1,FRACCIONAMIENTO,REAL DEL SOL,492R,AVENIDA,HACIENDA DE OJOCALIENTE,NA,NA,",,,",CALLE,ARPA,CALLE,HACIENDA DEL MORAL,CALLE,MERCURIO,4,2,true,false,9,1 HOMBRE. 1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 2843,0,7,,,,,69,-102.23887022,21.89146062
200374125,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-12,7,0,0,21,1,FRACCIONAMIENTO,LOMAS DEL SUR,319P,AVENIDA,HEROE INMORTAL,NA,NA,",,,",AVENIDA,SAN SEBASTIAN,CARRETERA,110 PENSION MUNICIPAL LOS PARGA,N,N,3,1,false,true,1,1 HOMBRE,ND,0,0,N,N,false,"28,38",0,0,1,1,TRANSPORTE PUBLICO,TAXI 628,0,7,,,,,70,-102.26745025,21.82372442
200373704,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-12,7,13,0,21,1,FRACCIONAMIENTO,LA ESTRELLA,483,AVENIDA,GABRIELA MISTRAL,NA,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,CALLE,ARIES,CALLE,GREGORIO MARTINEZ SOTO,5,2,false,true,2,"2 HOMBRES, 1 CABELLO AMARILLO",ND,0,0,N,N,false,28,0,0,1,1,TRANSPORTE PUBLICO,TAXI 779,0,7,,,,,71,-102.27949655,21.89810316
200382907,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-15,3,23,11,24,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,VOLOS,NA,NA,",,,",CALLE,PATRAS,CALLE,MENORCA,AVENIDA,DE LAS PRESAS,3,3,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 4173,0,7,,,,,72,-102.26557226,21.80806002
200392044,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-18,6,5,17,26,1,PI,SIGLO XXI,315PR,CARRETERA,45 LEON AGUASCALIENTES,NA,NA,",,,",CALLE,JUAN CARLOS,CALLE,NINGUNO,PROLONGACION,MAHATMA GANDHI,2,4,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,100,1,2,TRANSPORTE PUBLICO,TAXI 2990,0,7,,,,,73,-102.28390734,21.80166999
200396947,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-19,7,7,4,19,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,CAJITITLAN,NA,NA,"131,,,",AVENIDA,RIBERA DE CHAPALA,AMPLIACION,EL SALTO,CALLE,CHAPALA,7,7,true,false,9,1 MUJER,MARIA TERESA NICASIO ZUÃ‘IGA,1,0,N,N,false,36,0,120,1,4,TRANSPORTE PUBLICO,TAXI 1099,0,7,,,,,74,-102.25133229,21.95434761
200390144,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-17,5,19,21,23,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,399,CALLE,ALAMO,NA,NA,"201,,,",AVENIDA,CONVENCION DE 1914 NORTE,CALLE,ALFREDO LEWIS,CALLE,PINO,6,1,false,false,9,1 HOMBRE,ND,0,0,N,N,false,"28,36",200,200,1,2,TRANSPORTE PUBLICO,TAXI 1490,0,7,,,,,75,-102.29734790,21.89835276
200398164,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-19,7,0,0,21,1,FRACCIONAMIENTO,VILLA LAS PALMAS,582,CALLE,VILLA DE COS,NA,NA,",,,",AVENIDA,PROCERES DE LA ENSEÃ‘ANZA,CALLE,VILLA OBREGON,CALLE,FRANCISCO JAVIER MINA,3,3,false,false,9,3 HOMBRES,ND,0,0,N,N,false,"3,28,36",90,90,1,1,TRANSPORTE PUBLICO,TAXI 736,0,7,,,,,76,-102.23329468,21.86071428
200399456,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-19,7,0,0,23,1,FRACCIONAMIENTO,NATURA,699,AVENIDA,JOSE A FEMAT GUTIERREZ,NA,NA,",,,",CALLE,CELESTINO LOPEZ SANCHEZ,CIRCUITO,TALIO,CALLE,SALVADOR LOPEZ SANCHEZ,5,2,false,true,4,2 MUJERES,ND,1,0,N,N,false,"3,28",500,500,1,4,TRANSPORTE PUBLICO,TAXI 1588,0,7,,,,,77,-102.24992628,21.93628044
200404643,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-21,2,0,0,25,1,FRACCIONAMIENTO,INF MORELOS,616,CALLE,UXMAL,NA,NA,"518,,,",CALLE,HOPELCHEN,CALLE,COPAN,CALLE,MARIANO HIDALGO,3,3,true,false,9,2 HOMBRES,ND,0,0,N,N,false,36,0,150,1,2,TRANSPORTE PUBLICO,TAXI 2258,0,7,,,,,78,-102.25743602,21.86488938
200416151,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-24,5,9,45,20,1,FRACCIONAMIENTO,VALLE DEL CAMPESTRE,781,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,",,,",CALLE,MONTE EVEREST,CALLE,SAN JUAN DE LOS LAGOS,CALLE,ARBOLEDAS,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,85,1,14,TRANSPORTE PUBLICO,TAXI 2010,0,7,,,,,79,-102.31291771,21.92453159
200423909,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-26,7,3,44,26,1,FRACCIONAMIENTO,REAL DEL SOL,492R,AVENIDA,VALLARTA,NA,NA,",,,",CALLE,ARPA,CALLE,ASTEROIDE,CIRCUITO,ESTELAR,4,2,true,false,9,UNOS HOMBRES,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,UBER,0,7,,,,,80,-102.23815916,21.88864675
200425249,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-26,7,0,0,21,1,FRACCIONAMIENTO,VILLA LAS PALMAS II,596,CALLE,FRANCISCO JAVIER MINA,NA,NA,",,,",CALLE,VILLA PATRICIA,CALLE,VILLA OBREGON,CALLE,VILLA VERONICA,3,3,false,true,3,UNOS HOMBRES,ND,0,0,N,N,false,"3,30",0,0,1,1,TRANSPORTE PUBLICO,TAXI 3523,0,7,,,,,81,-102.23075743,21.86087225
200425651,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-26,7,0,0,21,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,NA,NA,",,,",CALLE,ERMITA DE SAN SEBASTIAN,CALLE,GERONIMO DE LA CUEVA,CALLE,CONRADO SANTACRUZ DE SANTIAGO,5,2,false,true,1,"2 HOMBRES, 1 TATUAJE DE AGUILA EN EL CUELLO, EL OTRO TATUAJE EN MANO DERECHA",ND,0,0,N,N,false,28,400,400,1,1,TRANSPORTE PUBLICO,TAXI 2461,0,7,,,,,82,-102.26050416,21.93144541
200415926,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-24,5,7,58,19,1,FRACCIONAMIENTO,ESPAÃ‘A,1052,CALLE,GRANADA,NA,NA,"152,,,",CALLE,CANADA,AVENIDA,DE LOS MAESTROS,CALLE,BARCELONA,2,4,true,false,9,1 PERSONA,ND,0,0,N,N,false,36,0,75,1,1,TRANSPORTE PUBLICO,TAXI 125,0,7,,,,,83,-102.31517814,21.86208562
200431304,30420,ROBO TRANSPORTE PUBLICO,4,2020-04-28,2,7,6,19,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,SAN FEDERICO,NA,NA,",,,",CALLE,SANTA RITA,CALLE,SANTA ELENA,AVENIDA,SANTA CECILIA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,TAXI 3425,0,7,,,,,84,-102.24811229,21.90891182
200437950,30419,ROBO TRANSPORTE PUBLICO,4,2020-04-29,3,22,14,24,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,AVENIDA,RANCHO SAN ANTONIO,NA,NA,",,,",AVENIDA,DE LAS PRESAS,CALLE,FRIGIA,CALLE,CAPRI,3,3,false,true,1,1 HOMBRE,ND,0,0,N,N,false,"3,28",4000,6000,1,1,TRANSPORTE PUBLICO,CAMION URBANO RUTA 37,0,7,,,,,85,-102.26677505,21.80999679
200446253,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-02,6,8,59,19,1,COLONIA,CUMBRES III,320P,CALLE,EFRAIN GONZALEZ LUNA,NA,NA,",,,",CALLE,NINGUNO,CALLE,NINGUNO,BOULEVARD,GUADALUPANO,5,2,false,true,4,3 HOMBRES,ND,0,1,COCHES,"HONDA,PLATA,SIN PLACAS,AVEO,GRIS",false,"3,28",0,6000,"1,9",52,TRANSPORTE PUBLICO,TAXI 571,0,7,,,,,86,-102.24157918,21.92002932
200452184,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-03,7,17,59,22,1,FRACCIONAMIENTO,LOS LAURELES II,703,CIRCUITO,EL LAUREL SUR,NA,NA,",,,",CIRCUITO,EL SABINAL,PRIVADA,EL LAUREL ORIENTE,CALLE,SAN JOSE,4,2,false,false,9,1 HOMBRE,ND,0,0,N,N,false,28,800,800,1,1,TRANSPORTE PUBLICO,CAMION URBANO RUTA 9,0,4,,,,,87,-102.23856977,21.90172155
200457667,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-05,2,1,10,25,1,FRACCIONAMIENTO,VILLAS DEL PILAR III,1044,CALLE,GENERAL JULIAN MEDINA,NA,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,CALLE,GENERAL ROQUE GONZALEZ GARZA,AVENIDA,SIGLO XXI,2,4,true,false,9,2 HOMBRES,ND,0,0,N,N,false,36,0,50,1,2,TRANSPORTE PUBLICO,TAXI 4057,0,7,,,,,88,-102.30153143,21.84681885
200460408,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-05,2,18,53,22,5,FRACCIONAMIENTO,RUISEÃ‘ORES,338P,CIRCUITO,AGUILA,NA,NA,"111,,,",AVENIDA,RUISEÃ‘OR,CIRCUITO,FAISAN,CIRCUITO,PALOMA,7,7,true,false,9,3 HOMBRES Y 1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3035,0,7,,,,,89,-102.33072068,21.96823533
200462068,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-06,3,7,0,19,1,FRACCIONAMIENTO,OJO DE AGUA DE PALMITAS II,544,CALLE,MIGUEL HIDALGO,NA,NA,",,,",CALLE,FRANCISCO SARABIA,CALLE,NINGUNO,CALLE,MARIA ISABEL R MONTOYA,3,3,false,true,1,1 HOMBRE,ND,0,0,N,N,true,"3,30",0,3000,1,1,TRANSPORTE PUBLICO,TAXI 3909,0,7,,,,,90,-102.23795678,21.85874021
200460170,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-05,2,0,0,22,5,FRACCIONAMIENTO,LA CAÃ‘ADA,229,AVENIDA,SOLIDARIDAD,NA,NA,",,,",CALLE,BENIGNO CHAVEZ,CALLE,JOSE DE LA CRUZ ARENAS,CALLE,INEGI,7,7,false,false,9,4 HOMBRES,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,TAXI 3035,0,7,,,,,91,-102.35522295,21.95502382
200464176,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-06,3,19,49,23,5,COMUNIDAD,TEPETATES,191P,CALLE,5 DE FEBRERO,NA,NA,",,,",CALLE,INDEPENDENCIA,PRIVADA,INDEPENDENCIA,CARRETERA,53 PASO BLANCO,7,7,true,false,9,1 PERSONA,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 1059,0,7,,,,,92,-102.32239927,21.95669140
200467498,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-07,4,22,38,24,1,FRACCIONAMIENTO,MORELOS II,622,CALLE,CORREGIDORA,NA,NA,"1407,,,",CALLE,CARLOS MARIA DE BUSTAMANTE,CALLE,JOSE MARIA LICEAGA,CALLE,HERMANOS GALEANA,3,3,false,true,8,ND,ND,0,0,N,N,false,"3,28",150,3650,1,1,TRANSPORTE PUBLICO,TAXI 2153,0,7,,,,,93,-102.26159015,21.85225210
200468047,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-08,5,6,18,19,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA BAMBU,NA,NA,",,,",CALLE,PALMA MEXICANA,CALLE,PROLONGACION AVENIDA POLIDUCTO,CALLE,PALMA PLATEADA,3,3,true,true,2,2 HOMBRES,ND,0,0,N,N,false,"11,22",0,0,1,1,TRANSPORTE PUBLICO,TAXI 1277,0,7,,,,,94,-102.24179207,21.86253689
200454509,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-04,1,9,0,19,1,CC,HEB,843,AVENIDA,INDEPENDENCIA,NA,NA,",,,",PRIVADA,HAROLD R PAPE,AVENIDA,AGUASCALIENTES NORTE,BOULEVARD,A ZACATECAS,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,200,1,14,TRANSPORTE PUBLICO,TAXI 3059,0,7,,,,,95,-102.29617858,21.91643868
200476641,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-11,1,6,8,19,1,FRACCIONAMIENTO,MEXICO,1081,AVENIDA,HEROE DE NACOZARI SUR,NA,NA,",,,",CALLE,CASA BLANCA,AVENIDA,AGUASCALIENTES SUR,CALLE,SONORA,3,3,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3215,0,7,,,,,96,-102.28262225,21.86243883
200484936,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-14,4,0,49,25,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,AVENIDA,POLIDUCTO,NA,NA,",,,",CALLE,REPUBLICA MEXICANA,CALLE,PALMA GUADALUPE,CALLE,PALMA TAILERA,3,3,true,true,3,2 HOMBRES,ND,0,0,N,N,false,"22,28",0,0,1,1,TRANSPORTE PUBLICO,TAXI,0,7,,,,,97,-102.24373806,21.86227331
200488323,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-15,5,12,39,21,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA VALERIA,NA,NA,"115,,,",CALLE,SANTA ELENA,CALLE,SANTA IRENE,CALLE,CULTURA CHICHIMECA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,TAXI,0,7,,,,,98,-102.24762848,21.90921209
200490692,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-16,6,8,37,19,1,FRACCIONAMIENTO,VILLA MONTAÃ‘A,501R,CALLE,MONTE DOBRA,NA,NA,"407,,,",PROLONGACION,CONSTITUCIONALISTA,CALLE,MONTES DE TOLEDO,CALLE,SIERRA AGUILADA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,100,1,2,TRANSPORTE PUBLICO,TAXI 3367,0,7,,,,,99,-102.25620994,21.94462585
200497965,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-18,1,9,1,20,1,CC,PLAZA SAN MARCOS,804,AVENIDA,CONVENCION DE 1914 NORTE,NA,NA,",,,",AVENIDA,FUNDICION,CALLE,CARLOS SAGREDO,CALLE,SAN FRANCISCO,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,DIDI,0,7,,,,,100,-102.31087396,21.89547257
200492764,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-16,6,21,25,23,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,AVENIDA,PASEO DE LA BIZNAGA,NA,NA,",,,",AVENIDA,SOTOL,CALLE,CARMEN DE LUNA DE SEVILLA,ANDADOR,RECINTO JOCONOSTLE 601,4,2,false,true,2,2 HOMBRES,ND,0,0,N,N,false,"3,22,29,30",0,10000,1,1,TRANSPORTE PUBLICO,TAXI 3988,0,7,,,,,101,-102.22883695,21.86546289
200500494,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-18,1,21,25,23,1,FRACCIONAMIENTO,PIRAMIDES,1082,CALLE,TENAYUCA,NA,NA,",,,",CALLE,MITLA,CALLE,SINALOA,CALLE,XOCHICALCO,3,3,false,true,"1,3",2 HOMBRES,ND,0,0,N,N,false,"3,30",0,3000,1,1,TRANSPORTE PUBLICO,TAXI 2690,0,7,,,,,102,-102.27843216,21.85517589
200508142,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-21,4,2,46,25,1,COLONIA,CURTIDORES,748,PRIVADA,ARTURO NORMAN,NA,NA,"107,,,",CALLE,MANUEL A MEDINA,PRIVADA,ARTURO NORMAN,PROLONGACION,DOCTOR SALVADOR QUEZADA LIMON,6,1,true,false,9,ND,ND,0,0,N,N,false,36,0,0,1,14,TRANSPORTE PUBLICO,TAXI 3568,0,7,,,,,103,-102.32030373,21.88601040
200509238,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-21,4,13,20,21,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,213P,CALLE,PASEOS DEL CEREZO,NA,NA,",,,",CALLE,PASEOS DE LA CEIBA,CALLE,PASEOS DEL UPALA,CALLE,PASEOS DEL OXITLE,7,7,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,250,1,1,TRANSPORTE PUBLICO,TAXI 2461,0,7,,,,,104,-102.34370236,21.99218508
200512978,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-22,5,14,3,21,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,AVENIDA,SOTOL,NA,NA,",,,",AVENIDA,TECNOLOGICO,ANDADOR,RECINTO JOCONOSTLE 601,CALLE,CARMEN DE LUNA DE SEVILLA,4,2,false,true,1,2 HOMBRES,ND,0,0,N,N,false,"3,28",450,6950,1,1,TRANSPORTE PUBLICO,TAXI 551,0,7,,,,,105,-102.22959594,21.86311764
200514418,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-22,5,21,30,23,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,SIERRA MADRE DEL SUR,NA,NA,"203,,,",CALLE,PICACHO ORIENTE,CALLE,MONTE DE LAS CRUCES,BOULEVARD,GUADALUPANO,5,2,false,true,"1,3",2 HOMBRES,ND,0,0,N,N,false,"3,28",1000,5000,1,1,TRANSPORTE PUBLICO,TAXI 1081,0,7,,,,,106,-102.25167469,21.91100495
200514502,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-22,5,22,10,24,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,CALLE,EFRAIN HUERTA,NA,NA,",,,",AVENIDA,PENSADORES MEXICANOS PONIENTE,CALLE,TENATO LEDUC,AVENIDA,PENSADORES MEXICANOS PONIENTE,5,2,false,true,1,2 HOMBRES,ND,0,0,MOTO,ND,false,28,100,100,1,2,TRANSPORTE PUBLICO,TAXI 958,0,7,,,,,107,-102.26330216,21.91484094
200519531,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-24,7,4,35,26,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,AVENIDA,CULTURA NAZCA,NA,NA,",,,",CALLE,LOMA DEL CARDENAL,CALLE,CULTURA NAZCA 212,CALLE,CULTURA TOTANACA,5,2,true,false,9,3 HOMBRES,ND,0,0,N,N,false,3,0,0,1,1,TRANSPORTE PUBLICO,TAXI 1541,0,7,,,,,108,-102.23988226,21.91088275
200528427,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-26,2,21,31,24,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA GUADALUPE,NA,NA,",,,",CALLE,PROLONGACION AVENIDA POLIDUCTTO,CALLE,PALMA TALIERA,CALLE,PALMA MEXICANA,3,3,false,true,1,1 HOMBRE,ND,0,0,N,N,false,28,700,700,1,1,TRANSPORTE PUBLICO,TAXI 3672,0,7,,,,,109,-102.24308824,21.86322740
200530895,30419,ROBO TRANSPORTE PUBLICO,5,2020-05-27,3,17,20,22,1,FRACCIONAMIENTO,REAL DE HACIENDAS,492,CALLE,HACIENDA CHICHIMECA,NA,NA,",,,",CALLE,MAESTRO FERNANDO VILLALPANDO,CALLE,HACIENDA DE CUAUTLA,CALLE,HACIENDA DE CORTES,4,2,true,true,3,1 HOMBRE,ND,0,0,N,N,false,36,0,46,1,14,TRANSPORTE PUBLICO,DIDI,0,7,,,,,110,-102.24235545,21.89564044
200531899,30420,ROBO TRANSPORTE PUBLICO,5,2020-05-27,3,22,25,24,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,AVENIDA,RANCHO SAN ANTONIO,NA,NA,",,,",CALLE,KALAMARIA,AVENIDA,PASEOS DE LA HABANA,CALLE,MAURITANIA,3,3,true,false,9,UNOS HOMBRES,ND,0,0,N,N,false,36,0,60,1,2,TRANSPORTE PUBLICO,TAXI 453,0,7,,,,,111,-102.26895572,21.81030528
