FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,MOTOR,EDO_PLACAS,HECHOS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,FERIA,EXTORSION,OID
250128562,0,30463,ROBO DE MOTOCICLETA,1,21/01/2025,3,2,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,385,AVENIDA,VILLAS DE LAS FUENTES,NA,NA,"255,,,",CALLE,VILLAS DE VALLARTA,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3779,Falso,NA,ITALIKA,DT150,2024,BLANCO,09ESF1,3SCK2AEW0R1007378,ND,AGUASCALIENTES,ITALIKA DT150 2024 BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/01744/01-25,Falso,,,,01/01/1900,0,0,-102.2384,21.9133362,0,Falso,41
250120091,0,30463,ROBO DE MOTOCICLETA,1,19/01/2025,3,7,5,LOCALIDAD,PASO BLANCO,1018,1018,PRIVADA,ARBOLEDAS,NA,NA,"108,,,",CALLE,ARBOLEDAS,7,21,0,23,09:00 p. m.,Falso,Falso,9,ninguna,AMIGO,ND,H,H,4,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125CC,0,GRIS,ND,ND,ND,PERMISO,ITALIKA 125CC GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31525,21.9754425,0,Falso,40
251502579,0,30463,ROBO DE MOTOCICLETA,8,03/08/2025,31,7,5,NINGUNO,LA CAÑADA,1062,1062,CALLE,JOSEDE LA CRUZ ARENAS,NA,NA,"306,,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,0,0,2,07:00-09:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ST90,2018,ROJO CON NEGRO,ND,3SCPTBE9J000020,ND,PERMISO,ITALIKA ST90 2018 ROJO CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35605,21.9546758,0,Falso,552
250124327,0,30463,ROBO DE MOTOCICLETA,1,20/01/2025,4,1,8,COLONIA,1 DE AGOSTO,1213,1213,CALLE,ADOLFO LOPEZ MATEOS,NA,NA,",,,",CALLE,RAFAEL GONZALEZ GUERRA,7,0,0,21,13:00-13:41,Falso,Falso,9,ninguna,2 HOMBRES,"JESUS GILBERTO HERNANDEZ CARDONA,""BEBE"",MOISES RAMIREZ CHAVEZ,""EL MOY""",H,H,8,2,N,N,0,0,Falso,0,N,N,Verdadero,1,4,0,Falso,NA,ITALIKA,ND,0,AZUL,08CJE7,LLCK59LA6MC101592,ND,AGUASCALIENTES,ITALIKA AZUL,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,1 DE AGOSTO,5,SJG,20/01/2025,1,8,-102.4123,22.1463174,0,Falso,42
250116107,0,30414,ROBO DE MOTOCICLETA,1,18/01/2025,3,6,1,BARRIO,EL ENCINO,517,517,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,NA,NA,"435,,,",CALLE,16 DE SEPTIEMBRE,1,0,0,13,16:00-09:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,VENTO,ND,2022,ROJO,78AJY9,ND,ND,AGUASCALIENTES,VENTO 2022 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/01527/01-25,Verdadero,,,,01/01/1900,0,0,-102.29038,21.8791516,0,Falso,44
250132718,0,30430,ROBO DE MOTOCICLETA,1,21/01/2025,4,2,1,FRACCIONAMIENTO,EL ROSEDAL,274,274,CALLE,ROSA SAPHIR,NA,NA,"117,,,",AVENIDA,POZO BRAVO,3,0,0,19,08:00-08;30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DT150,2022,BLANCO,Y79YN,ND,ND,AGUASCALIENTES,ITALIKA DT150 2022 BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27728,21.9229318,0,Falso,45
250126721,0,30463,ROBO DE MOTOCICLETA,1,20/01/2025,4,1,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,EDITORES,NA,NA,"125,,,",AVENIDA,DEL REY,5,18,4,22,06:04 p. m.,Falso,Falso,9,ninguna,"1 HOMBRE,TATUAJES EN CARA 25 A¥OS APROX,VISTE CHAMARRA Y CACHUCHA VERDE",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3778,Falso,NA,VENTO,200CC,2020,NEGRO CON ROJO,Y08XX,3MUAJFBD4N1002427,ND,AGUASCALIENTES,VENTO 200CC 2020 NEGRO CON ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/01717/01-25,Falso,,,,01/01/1900,0,0,-102.24634,21.8521137,0,Falso,46
250139212,0,30463,ROBO DE MOTOCICLETA,1,23/01/2025,4,4,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,DECIDERIO MACIAS SILVA,NA,NA,"106,,,",CALLE,URBANISMO,4,0,0,25,00:00-014,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3788,Falso,NA,HONDA,150CC,2015,ROJO,73CRU3,3H1KA4176FD206952,ND,AGUASCALIENTES,HONDA 150CC 2015 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/01928/01-25,Falso,,,,01/01/1900,0,0,-102.24039,21.8727355,0,Falso,47
250144621,0,30463,ROBO DE MOTOCICLETA,1,23/01/2025,4,4,1,CONDOMINIO,CENTRO COMERCIAL GALERIAS,526,526,CALLE,HAROLD R. PAPE,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,14,12:30-21:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,250Z,2025,NEGRO,59ESC3,3SCK5FLD7S1001080,ND,AGUASCALIENTES,ITALIKA 250Z 2025 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02046/01-25,Falso,,,,01/01/1900,0,0,-102.29662,21.9170609,0,Falso,49
250146316,0,30463,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,5,FRACCIONAMIENTO,STACIA,1013R,0,CALLE,NINFAS,NA,NA,"141,,,",CALLE,DIRCE,7,0,0,16,22:00-09:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,2023,ROJO,99CNR6,3SCK2AEH8P1013385,ND,AGUASCALIENTES,ITALIKA 150CC 2023 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.30209,21.9714811,0,Falso,50
250146951,0,30463,ROBO DE MOTOCICLETA,1,23/01/2025,4,4,1,COLONIA,DEL TRABAJO,246,246,AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,NA,NA,",,,",AVENIDA,ALAMEDA,4,12,30,21,12:30 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,ND,2022,AZUL REY,33AJP4,ND,ND,AGUASCALIENTES,ITALIKA 2022 AZUL REY,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27269,21.8848902,0,Falso,54
250163374,0,30462,ROBO DE MOTOCICLETA,1,26/01/2025,4,7,5,NINGUNO,AMPLIACION CAÑADA,907,907,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,NA,NA,",,,",CALLE,OJO DE AGUA DE LOS MONTES,7,18,9,22,06:09 p. m.,Falso,Verdadero,3,contusa,6 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,"CAMIONETA,COCHE","CHEVROLET ROJA CABINA Y MEDIA,SEDAN NEGRO",Falso,1,1,0,Falso,NA,ITALIKA,FT125,2018,ROJO,ND,3SCPFTDE0J1029455,ND,PERMISO,ITALIKA FT125 2018 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35506,21.9597166,0,Falso,64
74630026,0,30463,ROBO DE MOTOCICLETA,1,17/01/2025,3,5,7,COLONIA,ZONA CENTRO,1166,1166,CALLE,IGNACIO ALLENDE PONIENTE,NA,NA,",,,",CALLE,LIBERTAD,7,16,0,22,04:00 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,110CC,2024,ROJO,15CRA5,3SCK67MB5R1013383,ND,AGUASCALIENTES,ITALIKA 110CC 2024 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.32198,22.2310757,0,Falso,52
250114934,0,30463,ROBO DE MOTOCICLETA,1,19/01/2025,3,7,7,COLONIA,SAN JOSE,1162,1162,CALLE,MORELOS SUR,NA,NA,",,,",CALLE,PADRE NIEVES,7,0,0,5,02:30-04:37,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2018,ROJO,70CNN5,3SCPFTDE8F1018534,ND,AGUASCALIENTES,ITALIKA 2018 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.32077,22.2244669,0,Falso,37
74630027,0,30463,ROBO DE MOTOCICLETA,1,19/01/2025,4,7,7,COLONIA,SAN JOSE,1162,1162,CALLE,MORELOS SUR,NA,NA,",,,",CALLE,CONSTITUCION,7,5,31,26,05:31 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2018,ROJO,70CNN5,3SCPFTDE8F1018534,ND,AGUASCALIENTES,ITALIKA 2018 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.32136,22.2255956,0,Falso,53
250147633,0,30463,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,1,NO APLICA,DESARROLLO SIN DELIMITACION OFICIAL,680,680,AVENIDA,PASEO DE SAN GERARDO,NA,NA,",,,",CARRETERA,45 LEON - AGUASCALIENTES,2,13,21,21,01:21 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150Z,2021,NEGRO CON VERDE,84CJN1,3SCK5ALB5M1017962,ND,AGUASCALIENTES,ITALIKA 150Z 2021 NEGRO CON VERDE,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02099/01-25,Falso,,,,01/01/1900,0,0,-102.28739,21.8088183,0,Falso,55
250148120,0,30463,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,1,COLONIA,SAN PABLO,242,242,CALLE,AQUILES SERDAN,NA,NA,"509,,,",CALLE,PONCIANO ARRIAGA,6,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,150Z,2024,NEGRO,98CRB9,3SCK5FLD3R1036208,ND,AGUASCALIENTES,ITALIKA 150Z 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02095/01-25,Falso,,,,01/01/1900,0,0,-102.30162,21.8929492,0,Falso,56
250503711,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,1,BARRIO,GUADALUPE,502,502,CALLE,RAFAEL GARCIA MACIAS,NA,NA,",,,",CALLE,NICOLAS BRAVO,1,0,0,4,19:00-23:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VENTO,EXPRESS 170CC,2024,BLANCO,79CNM9,ND,ND,AGUASCALIENTES,VENTO EXPRESS 170CC 2024 BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/07044/03-25,Falso,,,,01/01/1900,0,0,-102.30163,21.883349,0,Falso,173
250151114,0,30463,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,1,NO APLICA,CARRETERA 110 AFUERA DEL GAS EXPRESS NIETO,474R,0,CARRETERA,110 PENSION MUNICIPAL - LOS PARGA,NA,NA,",,,",CARRETERA,77 ARELLANO - EL RETO¥O,5,15,30,22,03:30 p. m.,Falso,Falso,9,ninguna,2 PERSONAS,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Verdadero,ESTATAL,VENTO,150CC,2017,NEGRO,XAR3E,ND,ND,AGUASCALIENTES,VENTO 150CC 2017 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02144/01-25,Falso,,,,01/01/1900,0,0,-102.2619,21.7985503,0,Falso,59
250155489,0,30463,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE GUAYMAS,NA,NA,",,,",AVENIDA,PASEO DEL PUERTECITO,3,13,0,21,01:00 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,BAJAJ,BOXER,2023,NEGRO CON AMARILLO,G8X36T,ND,ND,GUANAJUATO,BAJAJ BOXER 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02179/01-25,Falso,,,,01/01/1900,0,0,-102.24473,21.9395537,0,Falso,60
250160024,0,30463,ROBO DE MOTOCICLETA,1,26/01/2025,4,7,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SANTA ROSA,NA,NA,"108,,,",AVENIDA,POLIDUCTO,3,7,0,19,07:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,2022,ROJO,ND,ND,ND,ND,ITALIKA 150CC 2022 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24878,21.9064637,0,Falso,63
250177133,0,30463,ROBO DE MOTOCICLETA,1,28/01/2025,5,2,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,ORION,NA,NA,"108,A,,",CALLE,CRUZ DEL SUR,3,0,0,3,15:00-18:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,2022,NEGRO CON VERDE,ND,3SCK5ALB2N1004250,ND,ND,ITALIA 150CC 2022 NEGRO CON VERDE,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27918,21.8994542,0,Falso,68
250156187,0,30463,ROBO DE MOTOCICLETA,1,25/01/2025,4,6,7,COLONIA,SANTA ELENA,1169,1169,CALLE,LIBERTAD,NA,NA,",,,",CALLE,HEROICO COLEGIO MILITAR,7,0,0,23,19:00-19:26,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,110CC,2017,VERDE CON NEGRO,45CPX6,ND,ND,AGUASCALIENTES,ITALIKA 110CC 2017 VERDE CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.32155,22.2331445,0,Falso,61
251297673,0,30463,ROBO DE MOTOCICLETA,7,04/07/2025,27,5,1,BARRIO,GUADALUPE,502,502,CALLE,LIBERTAD,NA,NA,"519,,,",CALLE,LARREATEGUI,1,0,0,13,18:00-07:38,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4483,Falso,NA,ITALIKA,250Z,2023,NEGRO,63CRM8,ND,ND,AGUASCALIENTES,ITALIKA 250Z 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/16985/07-25,Falso,,,,01/01/1900,0,0,-102.29979,21.8867942,0,Falso,482
250181889,0,30463,ROBO DE MOTOCICLETA,1,29/01/2025,5,3,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,588,CALLE,PALMA PLATEADA,NA,NA,"122,,,",AVENIDA,POLIDUCTO,5,0,0,22,16:00-17:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DM150,2024,AZUL,46CPJ1,ND,ND,AGUASCALIENTES,ITALIKA DM150 2024 AZUL,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24209,21.8634313,0,Falso,70
250147868,0,30414,ROBO DE MOTOCICLETA,1,24/01/2025,4,5,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,DALIA,NA,NA,"158,,,",CALLE,MARGARITA,7,0,0,9,11:00-12:30,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT125,2023,NEGRO,Y42XP,3SCK29EL5P1002976,ND,AGUASCALIENTES,ITALIKA FT125 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.35706,21.9714976,0,Falso,66
250165256,0,30462,ROBO DE MOTOCICLETA,1,26/01/2025,4,7,6,FRACCIONAMIENTO,BOSQUES DE PABELLON,1123R,0,CALLE,LIENZO CHARRO,NA,NA,",,,",CALLE,GLADIOLA,7,22,9,24,10:09 p. m.,Falso,Verdadero,14,"cortante,fuego","2 HOMBRES,AMBOS CON PASAMONTA¥AS Y CASCO NEGRO",ND,H,H,8,0,N,N,0,0,Falso,0,MOTO,ITALIKA BLANCA,Verdadero,1,1,0,Falso,NA,ITALIKA,FT150,2024,NEGRO CON ROJO,ND,3SCK2AEN8R1020796,ND,PERMISO,ITALIKA FT150 2024 NEGRO CON ROJO,0,MOTO,Falso,TRANSITANDO,Falso,Falso,ND,Falso,LAS ANIMAS,5,PA,27/01/2025,1,6,-102.2848,22.1541344,0,Falso,65
250192161,0,30463,ROBO DE MOTOCICLETA,1,31/01/2025,5,5,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO,933,933,CIRCUITO,ROBLE,NA,NA,"607,,,",CIRCUITO,ROBLE,7,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125Z,2018,ROJO,15CRE7,3SCPZWDE9J1030435,ND,AGUASCALIENTES,ITALIKA 125Z 2018 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30043,21.9645677,0,Falso,74
24630030,0,30463,ROBO DE MOTOCICLETA,1,26/01/2025,4,7,2,BARRIO,GUADALUPE,761,761,CALLE,PLAZA DEL OBRERO,NA,NA,",,,",CALLE,MARIANO MATAMOROS,7,23,5,24,11:05 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2024,BLANCO,23CRU8,LLCK2AEG8RC10163,ND,AGUASCALIENTES,ITALIKA 2024 BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.08781,22.2409125,0,Falso,67
250177491,0,30414,ROBO DE MOTOCICLETA,1,28/01/2025,5,2,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO ARAPEY,NA,NA,"217,,,",AVENIDA,PASEO DEL PUERTECITO,3,0,0,1,dias solo,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VENTO,125CC,2021,NEGRO,Y91YW,ND,ND,AGUASCALIENTES,VENTO 125CC 2021 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.24396,21.9360023,0,Falso,71
250184720,0,30463,ROBO DE MOTOCICLETA,1,30/01/2025,5,4,1,FRACCIONAMIENTO,PASEOS DEL SUR,634R,0,CALLE,MAZARINO,NA,NA,"112,,,",CALLE,TIRANO,5,0,0,25,00:00-01:37,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,KURAZAI,150CC,2019,TINTO,ND,ND,ND,ND,KURAZAI 150CC 2019 TINTO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27178,21.8136314,0,Falso,72
250174974,0,30414,ROBO DE MOTOCICLETA,1,28/01/2025,4,2,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,147,CALLE,VERACRUZ,NA,NA,"307,,,",CALLE,NAPOLES,6,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,ND,2023,PLATA CON NEGRO,ND,LLCK9FRD7PC100069,ND,ND,ITALIKA 2023 PLATA CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02437/01-25,Falso,,,,01/01/1900,0,0,-102.31375,21.8759741,0,Falso,73
250195845,0,30463,ROBO DE MOTOCICLETA,1,31/01/2025,5,5,1,FRACCIONAMIENTO,CASABLANCA,625,625,CALLE,VIVERO DEL TROPICO,NA,NA,",,,",CALLE,VIVERO DEL PRADO,5,0,0,23,20:00-21:07,Falso,Falso,9,ninguna,1 PERSONA,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,0,NEGRO,ND,ND,ND,ND,ITALIKA 150CC NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27232,21.8556312,0,Falso,75
250940623,0,30463,ROBO DE MOTOCICLETA,5,13/05/2025,20,2,5,FRACCIONAMIENTO,PASO BLANCO (VIÑEDOS EVA),1043,1043,AVENIDA,INDEPENDENCIA,NA,NA,",,,",CALLE,CHASELA,7,12,50,21,12:50 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DM200,2021,AZUL,Y80XZ,LZSK4FKK3MF122206,ND,AGUASCALIENTES,ITALIKA DM200 2021 AZUL,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29521,21.9577264,0,Falso,350
250199439,0,30463,ROBO DE MOTOCICLETA,1,31/01/2025,5,5,1,COLONIA,INDUSTRIAL,240,240,CALLE,GERTRUDIS BERKEFER,NA,NA,",,,",CALLE,JOSE BOLADO,6,0,0,21,12:00-13:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125CC,2022,NEGRO,Y92XY,ND,ND,AGUASCALIENTES,ITALIKA 125CC 2022 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29469,21.8961645,0,Falso,77
250206377,0,30462,ROBO DE MOTOCICLETA,2,02/02/2025,5,7,5,FRACCIONAMIENTO,PLAN BENITO JUAREZ,1048,1048,CARRETERA,3 A LA POSTA,NA,NA,",,,",PROLONGACION,PLAN DE ALLENDE,7,7,35,19,07:35 a. m.,Falso,Verdadero,1,cortante,"3 HOMBRES,1 VISTE DE ROJO,1 DE NEGRO Y OTRO DE AZUL",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Verdadero,ESTATAL,ITALIKA,CT150,2024,ROJO CON NEGRO,75CRW7,3SCK2AEN4R1077318,ND,AGUASCALIENTES,ITALIKA CT150 2024 ROJO CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35911,21.9651175,0,Falso,80
251479989,0,30463,ROBO DE MOTOCICLETA,7,31/07/2025,31,4,1,BARRIO,GUADALUPE,502,502,CALLE,BENJAMIN DE LA MORA,NA,NA,"446,,,",CALLE,ALAMAN,1,0,0,16,20:00-07:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,DINAMO,SPORT R1,2024,NARANJA CON PLATA,24CNX9,ND,166FMMM15ND24136,AGUASCALIENTES,DINAMO SPORT R1 2024 NARANJA,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/19318/07-25,Falso,,,,01/01/1900,0,0,-102.30452,21.8882084,0,Falso,545
250213088,0,30463,ROBO DE MOTOCICLETA,2,02/02/2025,5,7,1,BARRIO,GUANAJUATO,59,59,CALLE,SALAMANCA,NA,NA,"409,,,",CARRETERA,77 ARELLANO - EL RETO¥O,5,0,0,4,19:00-23:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3830,Falso,NA,VELOCI,150CC,2021,NEGRO,YT0XF,3VMA2E3CXM2032850,ND,AGUASCALIENTES,VELOCI 150CC 2021 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/02942/02-25,Falso,,,,01/01/1900,0,0,-102.18247,21.8240286,0,Falso,82
250223536,0,30414,ROBO DE MOTOCICLETA,2,04/02/2025,6,8,1,FRACCIONAMIENTO,ARELLANO,636,636,CALLE,EMILIO GARCIA,NA,NA,"104,,,",AVENIDA,ADOLFO LOPEZ MATEOS,5,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,FT150,2022,GRAFITO,73CPH6,3SCK2AENXN1053017,ND,AGUASCALIENTES,ITALIKA FT150 2022 GRAFITO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/03067/02-25,Verdadero,,,,01/01/1900,0,0,-102.27581,21.8008707,0,Falso,85
