FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,HORARIO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,OID,LONG,LAT
211435678,30411,AUTOPARTES,11,2021-11-29,48,1,13,31,1,FRACCIONAMIENTO,JARDINES DE AGUASCALIENTES,973,CALLE,JARDIN DE ZARAGOZA,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,5,false,false,9,1 HOMBRE,ND,0,0,N,N,21,3,0,0,false,3,1,CAMIONETA,ND,ND,1,1,1466,-102.28802091,21.86566510
211437638,30411,AUTOPARTES,11,2021-11-29,48,1,21,41,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,610,CALLE,ALAMO,0,NA,",,,",CALLE,CIRUELO,5,true,true,9,1 HOMBRE,ND,0,0,N,N,24,37,0,0,false,2,2,AUTOMOVIL,ND,ND,1,1,1467,-102.27547244,21.87636019
211438121,30411,AUTOPARTES,11,2021-11-30,48,2,0,22,1,FRACCIONAMIENTO,EJIDO CUMBRES,403,CALLE,SIERRA DE LAS GARZAS,0,NA,"415,,,",CALLE,MARTIREZ DEL RIO BLANCO,3,true,false,9,2 HOMBRES,ND,0,0,N,N,25,24,0,0,false,1,2,CAMION,ND,ND,1,1,1468,-102.25293485,21.90705323
211438338,30411,AUTOPARTES,11,2021-11-30,48,2,2,32,1,FRACCIONAMIENTO,ZONA CENTRO,906,CALLE,PEDRO PARGA,0,NA,",,,",CALLE,GENERAL IGNACIO ZARAGOZA,1,true,false,9,1 HOMBRE,ND,0,0,N,N,25,37,0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,1469,-102.29134849,21.88528237
211438510,30411,AUTOPARTES,11,2021-11-30,48,2,5,51,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR III,620,CALLE,30 DE SEPTIEMBRE,0,NA,",,,",CALLE,LOMA CARMIN,5,true,false,9,1 HOMBRE,ND,0,0,N,N,26,24,0,0,false,1,2,AUTOMOVIL,NISSAN,PLATINA,1,1,1470,-102.26027270,21.84905330
211438642,30403,CRISTALAZO,11,2021-11-30,48,2,7,16,1,FRACCIONAMIENTO,VNSA SAN MARCOS,435,CALLE,FRANCISCO TEMANAZTLE,0,NA,",,,",CALLE,ERMITA DE SAN SEBASTIAN,3,false,false,9,ND,ND,0,0,N,N,19,39,0,0,false,4,5,AUTOMOVIL,FORD,FOCUS,1,13,1471,-102.26382819,21.92630275
211438674,30411,AUTOPARTES,11,2021-11-30,48,2,7,42,1,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,NOTICIEROS,0,NA,"211,,,",AVENIDA,DEL REY,5,false,false,9,ND,ND,0,0,N,N,19,24,0,0,false,1,2,CAMIONETA,CHRYSLER,TOWN & COUNTRY,1,1,1472,-102.24843279,21.85117267
211438929,30403,CRISTALAZO,11,2021-11-30,48,2,9,14,1,FRACCIONAMIENTO,COLINAS DE ORIENTE,460,CALLE,MACAO,0,NA,"104,,,",PROLONGACION,HIGUERA,4,false,false,9,1 HOMBRE,ND,0,0,N,N,20,"22,38,27",0,0,false,4,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,1473,-102.26081879,21.90233448
211439135,30411,AUTOPARTES,11,2021-11-30,48,2,10,22,1,FRACCIONAMIENTO,VILLA DE LAS NORIAS,479R,CALLE,NORIA GRANDE,0,NA,",,,",CALLE,NORIAS CENTENARIAS,4,true,false,9,2 HOMBRES,ND,0,0,N,N,20,37,0,0,false,5,2,AUTOMOVIL,ND,ND,1,13,1474,-102.22998400,21.87957489
211439920,30411,AUTOPARTES,11,2021-11-30,48,2,13,55,1,SIN TIPO,AGRICULTURA,990,CALLE,REPUBLICA DE PERU,0,NA,",,,",CALLE,REPUBLICA DE ARGENTINA,2,false,false,9,ND,ND,0,0,N,N,1,37,0,0,false,5,2,AUTOMOVIL,ND,ND,1,13,1475,-102.29782129,21.86375353
211440435,30403,CRISTALAZO,11,2021-11-30,48,2,15,50,1,FRACCIONAMIENTO,NATURA,699,CIRCUITO,TALIO,0,NA,"103,,,",CALLE,SALVADOR RANGEL LOPEZ,3,false,false,9,ND,ND,0,0,N,N,21,39,0,0,false,4,5,AUTOMOVIL,CHEVROLET,SPARK,1,6,1476,-102.25168991,21.93592476
211442695,30403,CRISTALAZO,12,2021-12-01,48,3,3,7,5,FRACCIONAMIENTO,ARBOLEDAS,221,CALLE,PRIVADA DE LOS MANZANOS,0,NA,",,,",CALLE,PROLONGACION ITURBIDE,7,false,false,9,1 HOMBRE,ND,0,0,N,N,26,27,0,0,false,4,1,AUTOMOVIL,MITSUBISHI,ND,1,1,1477,-102.34671952,21.95633635
211442989,30411,AUTOPARTES,12,2021-12-01,48,3,7,28,1,FRACCIONAMIENTO,LOMAS DEL COBANO,474,CALLE,LOMA ESCONDIDA,0,NA,"114,,,",CALLE,LOMA CHICA,3,false,false,9,ND,ND,0,0,N,N,18,"22,38,12",0,4000,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,1478,-102.27452790,21.90393392
211445150,30403,CRISTALAZO,12,2021-12-01,48,3,18,13,1,FRACCIONAMIENTO,LA HUERTA,1113,CALLE,CHICHIMECO,0,NA,"38,,,",CALLE,HORTELEROS,5,false,false,9,1 HOMBRE,ND,0,0,N,N,22,26,0,0,false,4,1,AUTOMOVIL,MERCURY,ND,1,1,1479,-102.27871948,21.87698762
211446797,30411,AUTOPARTES,12,2021-12-02,48,4,2,18,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,ARBOLES,0,NA,"132,,,",PROLONGACION,GOBERNANTES,4,false,false,9,ND,ND,0,0,N,N,25,22,0,3000,false,1,2,AUTOMOVIL,ND,ND,1,1,1480,-102.26059893,21.89746314
211448949,30411,AUTOPARTES,12,2021-12-02,48,4,17,17,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,846,CALLE,CORDILLERA DE LOS ANDES,0,NA,"199,,,",CALLE,MONTE BLANCO,6,false,false,9,ND,ND,0,0,N,N,22,11,1500,0,true,2,1,CAMIONETA,NISSAN,ESTACAS,1,1,1481,-102.30211510,21.92347911
211449681,30411,AUTOPARTES,12,2021-12-02,48,4,20,23,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA IRENE,0,NA,"127,,,",CALLE,SANTA CECILIA,3,false,false,9,ND,ND,0,0,N,N,23,"26,27,28,38",0,18000,false,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,1,1482,-102.24914023,21.90930672
211450117,30403,CRISTALAZO,12,2021-12-02,48,4,22,2,5,FRACCIONAMIENTO,CORRAL DE BARRANCOS,142,BOULEVARD,MIGUEL DE LA MADRID,0,NA,",,,",SIN DATOS,SIN DATOS,7,false,false,9,ND,ND,0,0,N,N,24,"3,6,11,38",0,40000,false,4,3,AUTOMOVIL,MAZDA,ND,1,1,1483,-102.32653392,21.93958886
211450151,30411,AUTOPARTES,12,2021-12-02,48,4,22,9,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,AVENIDA,DE LA CONVENCION DE 1814,0,NA,",,,",CALLE,VERSALLES,6,false,false,9,ND,ND,0,0,N,N,24,"26,13,38",0,0,false,1,2,CAMIONETA,VOLKSWAGEN,AMAROK,1,1,1484,-102.31225690,21.87449510
211450876,30411,AUTOPARTES,12,2021-12-03,48,5,2,51,1,FRACCIONAMIENTO,SOL NACIENTE,725R,CALLE,RIVERA MATATE,0,NA,"102,A,,",CALLE,RIVERA IXTLAPA,4,true,true,1,2 HOMBRES,ND,0,0,N,N,25,"22,23",0,2500,false,1,2,AUTOMOVIL,ND,ND,1,1,1485,-102.22901300,21.87390600
211451297,30403,CRISTALAZO,12,2021-12-03,48,5,8,32,1,FRACCIONAMIENTO,LA FUNDICION,681,CALLE,COBRE,0,NA,",,,",CALLE,MAUNEL KANT,6,false,false,9,ND,ND,0,0,N,N,1,"11,26",0,5000,false,4,1,CAMIONETA,ND,ND,1,1,1486,-102.31407180,21.90164478
211451655,30403,CRISTALAZO,12,2021-12-03,48,5,10,49,1,FRACCIONAMIENTO,VALLE DEL CAMPESTRE,781,CALLE,GRANEROS,0,NA,"1101,,,",CALLE,SAN JUAN DE LOS LAGOS,6,false,false,9,ND,ND,0,0,N,N,5,"11,12",0,3000,false,4,1,CAMIONETA,TOYOTA,RAV 4,1,1,1487,-102.31133192,21.92677297
211451788,30403,CRISTALAZO,12,2021-12-03,48,5,11,46,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,GENERAL LAZARO CARDENAS,3,true,false,9,1 HOMBRE,ND,0,0,N,N,20,22,0,0,false,4,2,CAMIONETA,ND,ND,1,1,1488,-102.25818004,21.90793059
211453818,30411,AUTOPARTES,12,2021-12-03,48,5,20,11,1,CC,AURRERA GUADALUPE,729,AVENIDA,CONVENCION DE 1914 PTE,0,NA,",,,",AVENIDA,GUADALUPE,6,false,false,9,1 HOMBRE,ND,0,0,N,N,23,"223,24",0,0,false,1,2,CAMIONETA,DODGE,VOYAGUER,1,1,1489,-102.31184376,21.88571681
211455280,30411,AUTOPARTES,12,2021-12-04,48,6,2,37,1,COLONIA,HEROES,522,CALLE,FRANCISCO GONZALEZ BOCANEGRA,0,NA,"102,,,",CALLE,JUAN ESCUTIA,4,false,false,9,ND,ND,0,0,N,N,26,3,0,29000,false,1,1,AUTOMOVIL,SEAT,IBIZA,1,1,1490,-102.27373379,21.88157998
211455304,30403,CRISTALAZO,12,2021-12-04,48,6,2,47,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MATEO HERNANDEZ VAZQUEZ,0,NA,",,,",AVENIDA,CONSTITUCIONALISTA,3,true,false,9,1 HOMBRE,NOE GUADALUPE RUIZ RODRIGUEZ,1,0,N,N,25,41,0,0,false,4,4,AUTOMOVIL,NISSAN,TSURU,1,4,1491,-102.26482270,21.93850133
211455949,30403,CRISTALAZO,12,2021-12-04,48,6,9,39,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,EL MILAGRO,0,NA,",,,",CALLE,LAS CUMBRES,4,false,false,9,ND,ND,0,0,N,N,4,41,0,0,false,4,4,CAMIONETA,HONDA,ODYSSEY,1,1,1492,-102.24991692,21.88026712
211456651,30411,AUTOPARTES,12,2021-12-04,48,6,12,37,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,ANITA BRENNER,0,NA,",,,",CALLE,JOSE CALVILLO,2,false,false,9,ND,ND,0,0,N,N,19,24,0,0,false,1,2,AUTOMOVIL,FORD,FIESTA,1,1,1493,-102.32147352,21.85077538
211457903,30403,CRISTALAZO,12,2021-12-04,48,6,17,48,5,COLONIA,EJIDAL,196,CALLE,20 DE NOVIEMBRE,0,NA,",,,",CALLE,VENUSTIANO CARRANZA,7,false,false,9,ND,ND,0,0,N,N,22,"22,3,11,27,27,38,12",0,15000,false,4,3,AUTOMOVIL,MITSUBISHI,ND,1,2,1494,-102.35134291,21.96785845
211459559,30403,CRISTALAZO,12,2021-12-04,48,6,23,55,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,961R,CARRETERA,42,0,NA,",,,",LIBRAMIENTO,SUR AGUASCALIENTES,2,false,false,9,ND,ND,0,0,N,N,24,"26,27,28",200,0,false,4,1,AUTOMOVIL,VOLKSWAGEN,POINTER,1,13,1495,-102.34050067,21.81474785
211460402,30411,AUTOPARTES,12,2021-12-05,48,7,2,28,1,COLONIA,GREMIAL,917,CALLE,28 DE AGOSTO,0,NA,"1620,,,",CALLE,JESUS CONSUELO,6,true,false,9,1 HOMBRE,ND,0,0,N,N,25,"22,23",0,4000,true,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,1496,-102.28431091,21.89300521
211461644,30411,AUTOPARTES,12,2021-12-05,48,7,10,33,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA LA PUNTA,0,NA,"113,,,",CALLE,HACIENDA CHICALOTE,4,false,false,9,ND,ND,0,0,N,N,20,22,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,6,1497,-102.24659338,21.89282314
211462797,30411,AUTOPARTES,12,2021-12-05,48,7,15,35,1,BARRIO,GUADALUPE,910,AVENIDA,GUADALUPE,0,NA,",,,",CALLE,GUADALUPE,1,false,false,9,ND,ND,0,0,N,N,4,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,1,1498,-102.30849738,21.88498320
211465131,30403,CRISTALAZO,12,2021-12-06,49,1,0,34,2,DESARROLLO ESPECIAL,UNIVERSIDAD CUAUHTEMOC,800R,CALLE,ADOLFO LOPEZ MATEOS,0,NA,",,,",CALLE,MOCTEZUMA,7,false,false,9,ND,ND,0,0,N,N,1,38,0,0,false,4,1,AUTOMOVIL,HONDA,CIVIC,1,17,1499,-102.30156197,21.94214108
211465557,30403,CRISTALAZO,12,2021-12-06,49,1,4,10,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,CALVILLITO,0,NA,"414,,,",CALLE,CHICALOTE,4,false,false,9,ND,ND,0,0,N,N,26,"22,23",0,15000,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,6,1500,-102.25211417,21.88143513
211465688,30411,AUTOPARTES,12,2021-12-06,49,1,6,20,5,FRACCIONAMIENTO,LA CAÑADA,229,CALLE,BENIGNO CHAVEZ,0,NA,"224,,,",CALLE,INEGI,7,false,false,9,ND,ND,0,0,N,N,19,"38,26,27",0,3000,false,1,1,CAMIONETA,ND,ND,1,1,1501,-102.35505379,21.95506040
211465774,30403,CRISTALAZO,12,2021-12-06,49,1,7,41,5,FRACCIONAMIENTO,MARTINEZ ANDRADE,176,AVENIDA,SAN LORENZO,0,NA,",,,",PRIVADA,SAN LORENZO,7,false,false,9,ND,ND,0,0,N,N,18,41,0,0,false,4,5,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,1502,-102.34341827,21.95894078
211467753,30403,CRISTALAZO,12,2021-12-06,49,1,17,27,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,SIGLO XXI,3,false,false,9,ND,ND,0,0,N,N,22,11,0,0,false,4,1,CAMIONETA,NISSAN,NP300,1,1,1503,-102.25698918,21.90586575
211467963,30411,AUTOPARTES,12,2021-12-06,49,1,18,30,5,COLONIA,EL TORITO,199,CALLE,20 DE NOVIEMBRE,0,NA,",,,",CALLE,CRISTOBAL COLON,7,false,false,9,1 HOMBRE,ND,0,0,N,N,22,"26,12,38",0,0,false,1,1,TRAILER,ND,ND,1,3,1504,-102.35333721,21.97039159
211468149,30403,CRISTALAZO,12,2021-12-06,49,1,19,13,5,FRACCIONAMIENTO,LA ESCALERA,219,CALLE,VISTA ALEGRE,0,NA,"127,,,",CALLE,LAZARO CARDENAS,7,false,false,9,ND,ND,0,0,N,N,23,27,0,0,false,4,1,CAMIONETA,JEEP,CHEROKEE,1,1,1505,-102.34897647,21.96894703
211468816,30411,AUTOPARTES,12,2021-12-06,49,1,21,24,1,CONDOMINIO,PASEOS DE SANTA MONICA,1034,AVENIDA,SIGLO XXI,0,NA,",,,",PRIVADA,PASEOS DE SAIDA,2,false,false,9,ND,ND,0,0,N,N,23,"26,27,28",2000,0,false,1,1,AUTOMOVIL,TOYOTA,COROLLA,1,1,1506,-102.31765579,21.84232234
211469850,30403,CRISTALAZO,12,2021-12-07,49,2,5,43,1,COLONIA,SAN PABLO,921,CALLE,SAN CARLOS,0,NA,"409,,,",CALLE,AMADO NERVO,1,false,false,9,ND,ND,0,0,N,N,27,22,0,1800,false,4,2,AUTOMOVIL,VOLKSWAGEN,SEDAN,1,1,1507,-102.30113715,21.89171468
211452651,30411,AUTOPARTES,12,2021-12-03,48,5,15,21,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,RICARDO GARCIA MENDOZA,0,NA,"1500,,,",CALLE,CORONEL VALENTE ARTEAGA,2,false,false,9,2 HOMBRES,ND,0,0,N,N,22,11,0,0,false,1,1,CAMIONETA,ND,ND,1,6,1508,-102.32516492,21.85631007
211461285,30411,AUTOPARTES,12,2021-12-05,48,7,7,50,8,SIN TIPO,SAN JOSE DE GRACIA,46,CALLE,FRANCISCO I MADERO,0,NA,",,,",CALLE,LAZARO CARDENAS,7,true,false,9,1 HOMBRE,JUAN JOSE ADAME ALVARADO,1,0,N,N,19,24,0,0,true,1,2,AUTOMOVIL,ND,ND,1,4,1509,-102.41509658,22.14978780
211463607,30411,AUTOPARTES,12,2021-12-05,48,7,18,45,1,FRACCIONAMIENTO,SOLIDARIDAD II,579,CALLE,ZACATECO,0,NA,",,,",CALLE,PAPALOTL,5,true,false,9,2 HOMBRES,ND,0,0,N,N,22,37,0,0,false,5,2,AUTOMOVIL,ND,ND,1,2,1510,-102.24570270,21.86241055
211466441,30411,AUTOPARTES,12,2021-12-06,49,1,11,26,1,COLONIA,ZONA CENTRO,906,CALLE,ALVARO OBREGON,0,NA,",,,",CALLE,JOSE MARIA MORELOS Y PAVON,1,true,false,9,1 HOMBRE,ND,0,0,N,N,20,37,0,0,false,5,2,AUTOMOVIL,CHEVROLET,CHEVY,1,2,1511,-102.29553269,21.88497732
211467300,30411,AUTOPARTES,12,2021-12-06,49,1,15,7,5,COMUNIDAD,MARAVILLAS,183,CALLE,12 DE DICIEMBRE,0,NA,"123,,,",CALLE,LAS FLORES,7,true,false,9,2 HOMBRES,ND,0,0,N,N,21,6,0,2000,false,2,1,CAMIONETA,ND,ND,1,1,1512,-102.32853741,21.95340946
211469850,30403,CRISTALAZO,12,2021-12-07,49,2,5,43,1,COLONIA,SAN PABLO,921,CALLE,SAN CARLOS,0,NA,"409,,,",CALLE,SAN JUAN,1,true,false,9,1 HOMBRE,ND,0,0,N,N,26,22,0,1800,false,4,2,AUTOMOVIL,VOLKSWAGEN,VOCHO,1,1,1513,-102.30121551,21.89070567
211470309,30403,CRISTALAZO,12,2021-12-07,49,2,10,11,5,COLONIA,CHICAHUALES I,155,CALLE,ROMAN LOERA,0,NA,",,,",CALLE,DOMINGO GOMEZ,7,false,false,9,ND,ND,0,0,N,N,19,"22,24,38",0,6000,false,4,3,AUTOMOVIL,NISSAN,ALTIMA,1,2,1514,-102.35194944,21.94675844
211470712,30403,CRISTALAZO,12,2021-12-07,49,2,12,20,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CARLOS A MADRAZO,3,false,false,9,ND,ND,0,0,N,N,19,22,0,10000,false,4,2,CAMIONETA,DODGE,RAM,1,1,1515,-102.25862193,21.90915045
211471534,30411,AUTOPARTES,12,2021-12-07,49,2,15,43,1,FRACCIONAMIENTO,SANTA ELENA,1105,CALLE,IGNACIO T CHAVEZ,0,NA,"907,,,",CALLE,BEGONIAS,2,false,false,9,1 HOMBRE,ND,0,0,N,N,22,"26,3,27",0,15500,false,3,1,AUTOMOVIL,KIA,ND,1,1,1516,-102.30544854,21.87216510
211471816,30411,AUTOPARTES,12,2021-12-07,49,2,16,35,1,SIN TIPO,NORIAS DE OJOCALIENTE,353,CALLE,RUBI,0,NA,"518,,,",CALLE,OJO DE TIGRE,4,true,false,9,1 HOMBRE,EL COLICHE,0,0,N,N,23,22,0,0,false,3,2,CAMIONETA,ND,ND,1,1,1517,-102.21545151,21.88927852
211474006,30403,CRISTALAZO,12,2021-12-08,49,3,1,50,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,453,CALLE,JUAN JOSE ARREOLA,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,false,false,9,ND,ND,0,0,N,N,25,"22,23",0,6000,false,4,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,1518,-102.25573282,21.91365459
211474027,30411,AUTOPARTES,12,2021-12-08,49,3,1,57,1,FRACCIONAMIENTO,VNSA ESTACION,502,CALLE,JESUS GARCIA CORONA,0,NA,"122,,,",CALLE,VALLE DE LOS ROMEROS,3,true,false,9,2 HOMBRES,ND,0,0,N,N,25,37,0,0,false,5,2,TRAILER,ND,ND,1,2,1519,-102.25884419,21.94018629
211475697,30411,AUTOPARTES,12,2021-12-08,49,3,14,33,1,FRACCIONAMIENTO,LAS CUMBRES,441,CALLE,EL TILDIO,0,NA,"223,,,",CALLE,MARIA GUADALUPE RUIZ DE CHAVEZ PINALES,3,false,false,9,ND,ND,0,0,N,N,21,"26,27",0,0,false,2,1,MOTOCICLETA,ND,ND,1,1,1520,-102.26069273,21.91041885
211477014,30411,AUTOPARTES,12,2021-12-08,49,3,20,15,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,CALLE,LONDRES,0,NA,"708,,,",CALLE,FLORENCIA,6,false,false,9,ND,ND,0,0,N,N,23,"38,6",0,9500,false,1,1,AUTOMOVIL,HONDA,CRV,1,1,1521,-102.31702404,21.87620796
211479244,30411,AUTOPARTES,12,2021-12-09,49,4,12,32,1,BARRIO,LA PURISIMA,915,CALLE,FRANCISCO G HORNEDO,0,NA,",,,",CALLE,COSIO SUR,1,false,false,9,1 HOMBRE,ND,0,0,N,N,20,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,13,1522,-102.28620477,21.88165696
211479293,30411,AUTOPARTES,12,2021-12-09,49,4,12,43,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,DR FRANCISCO VAZQUEZ GOMEZ,0,NA,"325,,,",CALLE,LUIS MOYA,2,true,false,9,2 HOMBRES,ND,0,0,N,N,21,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,1523,-102.31551392,21.85021531
211482031,30411,AUTOPARTES,12,2021-12-09,49,4,22,52,1,FRACCIONAMIENTO,SOLIDARIDAD III,722,CALLE,MARIANO SALAS,0,NA,",,,",AVENIDA,SIGLO XXI ORIENTE,5,false,false,9,ND,ND,0,0,N,N,26,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,1524,-102.24842708,21.86130368
211483390,30411,AUTOPARTES,12,2021-12-10,49,5,11,43,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,AVENIDA,VALLARTA 138,0,NA,"171,,,",CALLE,PLAYA AZUL,4,true,false,9,1 HOMBRE,ND,0,0,BICICLETA,N,20,46,0,0,false,2,2,AUTOMOVIL,NISSAN,MARCH,1,17,1525,-102.23589599,21.87961169
211484201,30411,AUTOPARTES,12,2021-12-10,49,5,15,11,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,VALENTE ARTEAGA,0,NA,"1401,,,",CALLE,JOSE MARIA BOCANEGRA,2,true,false,9,1 HOMBRE,ND,0,0,N,N,21,6,0,3000,false,3,1,CAMION,ND,ND,1,1,1526,-102.32448129,21.85620753
211484384,30411,AUTOPARTES,12,2021-12-10,49,5,16,6,3,COMUNIDAD,LA LABOR,129,AVENIDA,ESPARZA REYES,0,NA,",,,",CALLE,ENRIQUE OLIVARES SANTANA,7,false,false,9,2 HOMBRES,ND,0,0,N,N,22,11,0,1000,false,3,1,CAMIONETA,NISSAN,TSUBAME,1,6,1527,-102.69670200,21.96451202
211486779,30411,AUTOPARTES,12,2021-12-11,49,6,1,31,1,FRACCIONAMIENTO,GOMEZ,663,CALLE,COLIMA,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1984,6,true,false,9,1 HOMBRE,ND,0,0,CAMIONETA,SUBURBAN EN COLOR BLANCA,25,26,0,0,false,1,1,AUTOMOVIL,ND,ND,1,17,1528,-102.31288309,21.88354340
211486907,30403,CRISTALAZO,12,2021-12-11,49,6,2,5,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,JALTOMATE,0,NA,343,CALLE,SALTO DE LOS SALADOS,4,true,false,9,1 HOMNBRE,ND,0,0,N,N,25,38,0,0,false,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,1529,-102.25520610,21.88425325
211487021,30403,CRISTALAZO,12,2021-12-11,49,6,2,43,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,VISTAS DE ORIENTE 101,0,NA,"1,,,",AVENIDA,VISTAS DE ORIENTE,4,true,false,9,3 HOMBRES,ND,1,0,N,N,25,41,0,0,false,4,4,CAMIONETA,DODGE,RAM,1,4,1530,-102.24155233,21.87546485
211487351,30403,CRISTALAZO,12,2021-12-11,49,6,5,50,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",CALLE,SAN PEDRO,4,false,false,9,ND,ND,0,0,N,N,26,38,0,0,false,4,1,AUTOMOVIL,ND,ND,1,6,1531,-102.24576415,21.88057906
211489106,30411,AUTOPARTES,12,2021-12-11,49,6,16,37,1,FRACCIONAMIENTO,VNSA ALAMEDA,522,CALLE,GERARDO MUÑOZ,0,NA,",,,",CALLE,ALFREDO CASTILLO,3,false,false,9,ND,ND,0,0,N,N,22,"46,24",0,0,false,5,2,CAMIONETA,FORD,RANGER,1,13,1532,-102.26353067,21.93148729
211489148,30411,AUTOPARTES,12,2021-12-11,49,6,16,47,1,COLONIA,SAN MARCOS,650,PROLONGACION,AQUILES ELOURDUY,0,NA,",,,",CALLE,26 DE MARZO,6,true,false,9,1 HOMBRE,AUTOLAVADO,0,0,N,N,22,38,0,0,false,3,1,AUTOMOVIL,ND,ND,1,1,1533,-102.31350103,21.88049481
211491873,30411,AUTOPARTES,12,2021-12-12,49,7,2,36,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,CORONEL VALENTE ARTEAGA,0,NA,",,,",CALLE,JOSE MARIA GONZALEZ BOCANEGRA,2,false,false,9,ND,ND,0,0,N,N,25,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,1534,-102.32538549,21.85405129
211492045,30411,AUTOPARTES,12,2021-12-12,49,7,3,19,1,COLONIA,GREMIAL,917,CALLE,HEROE DE NACOZARI,0,NA,"1505,,,",CALLE,PROFESOR JOSE REYES MARTINEZ,6,false,false,9,2 HOMBRES,ND,0,0,MOTOCICLETA,N,21,"22,38,12",0,0,false,1,3,AUTOMOVIL,ND,ND,1,1,1535,-102.28720199,21.89767702
211492350,30411,AUTOPARTES,12,2021-12-12,49,7,4,33,1,COLINIA,INDUSTRIAL,919,AVENIDA,PETROLEOS MEXICANOS,0,NA,",,,",CALLE,GERTRUDIS BERKEFER,6,false,false,9,ND,ND,0,0,N,N,26,"12,38",0,25000,false,3,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,1536,-102.29299593,21.89636098
211492738,30411,AUTOPARTES,12,2021-12-12,49,7,7,15,1,COLONIA,OBRAJE,987,AVENIDA,AYUNTAMIENTO,0,NA,",,,",CALLE,GALEANA SUR,1,true,false,9,1 HOMBRE,ND,0,0,BICICLETA,N,19,3,0,0,false,3,1,AUTOMOVIL,NISSAN,VERSA,1,13,1537,-102.29663112,21.87382481
211493243,30411,AUTOPARTES,12,2021-12-12,49,7,10,56,1,COLONIA,LA SOLEDAD,729,CALLE,AMATITAN,0,NA,",,,",CALLE,EL GRULLO,6,false,false,9,ND,ND,0,0,N,N,19,11,0,0,false,3,1,AUTOMOVIL,ND,ND,1,1,1538,-102.33165278,21.87627855
