FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,HECHOS,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,EDO_PLACAS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,TEN_EXT,OID
250185250,0,30430,ROBO DE VEHICULO,1,30/01/2025,5,4,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,CALLE,PALO ALTO,NA,NA,"533,,,",CALLE,CHICALOTE,4,7,10,19,07:10 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1997 CAFE,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1997,CAFE,AAP107C,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25262,21.88356,,52
250185253,0,30430,ROBO DE VEHICULO,1,30/01/2025,5,4,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR,306,306,CALLE,LOMA DORADA,NA,NA,"309,,,",CALLE,DE LA ALIANZA,5,0,0,16,20:00-05:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,HYUNDAI ELANTRA 2001 BLANCO,Falso,20,13,0,Falso,NA,HYUNDAI,ELANTRA,2001,BLANCO,4RMW248,KMHDN45D61U057976,CALIFORNIA,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/02630/01-25,Falso,,,,01/01/1900,0,0,-102.25718,21.84722,,53
250191232,0,30430,ROBO DE VEHICULO,1,31/01/2025,5,5,1,FRACCIONAMIENTO,SANTA ANITA,102,102,AVENIDA,HEROICO COLEGIO MILITAR,NA,NA,"725,,,",CALLE,NICOLO PAGANINI,4,1,53,25,01:53 a. m.,Falso,Falso,9,ninguna,"1 HOMBRE,VISTE SUDADERA NEGRA",ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1989 GRIS,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,1989,GRIS,ADF781B,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,SANTA ANITA,5,AGS,31/01/2025,5,1,-102.27951,21.89476,,55
250191486,0,30430,ROBO DE VEHICULO,1,31/01/2025,5,5,1,COLONIA,OLIVARES SANTANA,649,649,AVENIDA,FUNDICION,NA,NA,",,,",CALLE,MAR CARIBE,6,0,0,5,01:00-03:59,Falso,Falso,9,ninguna,EXPAREJA,ND,M,H,5,0,N,N,0,0,Falso,0,N,N,RENAULT KWID 2023 AZUL,Verdadero,2,4,0,Falso,NA,RENAULT,KWID,2023,AZUL,DAJ3057,ND,BAJA CALIFORNIA,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,SAN CAYETANO,5,PE,31/01/2025,5,1,-102.31356,21.89869,,56
250191697,0,30430,ROBO DE VEHICULO,1,31/01/2025,5,5,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,JOSE MARIA LICEAGA,NA,NA,"502,,,",CALLE,MAYO DE 1812,5,0,0,5,00:00-05:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN ESTACAS 1985 ROJO,Verdadero,1,1,0,Falso,NA,NISSAN,ESTACAS,1985,ROJO,AC2403E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,MORELOS II,5,AGS,31/01/2025,5,1,-102.25967,21.85307,,57
250196114,0,30430,ROBO DE VEHICULO,1,31/01/2025,5,5,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,3,0,0,24,21:30-21:47,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 2000 BLANCO,Verdadero,1,4,0,Falso,NA,NISSAN,SENTRA,2000,BLANCO,AEE451F,3N1DB41S4YK102587,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,LUIS ORTEGA DOUGLAS,5,AGS,31/01/2025,5,1,-102.25669,21.90689,,59
250198540,0,30430,ROBO DE VEHICULO,2,01/02/2025,5,6,1,FRACCIONAMIENTO,NUEVA RINCONADA,557,557,PRIVADA,MEZQUITE,NA,NA,"101,,,",CALLE,MEZQUITE,6,0,0,13,18:00-06:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN NP300 2013 BLANCO,Verdadero,"1,23",4,3825,Falso,NA,NISSAN,NP300,2013,BLANCO,NF8546C,3N6DD25T4DK037567,MICHOACAN,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/02822/02-25,Falso,INDEPENDENCIA,4,AGS,01/02/2025,6,1,-102.29897,21.90719,,60
250201654,0,30430,ROBO DE VEHICULO,2,01/02/2025,5,6,1,NO APLICA,DESARROLLO ESPECIAL BULEVAR A ZACATECAS,609,609,BOULEVARD,A ZACATECAS,NA,NA,",,,",AVENIDA,AGUASCALIENTES NORTE,3,0,0,22,16:00-17:52,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1995 ARENA,Verdadero,"1,23",4,3827,Falso,NA,VOLKSWAGEN,GOLF,1995,ARENA,JFL3718,3VW1931HMSM005410,JALISCO,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/02872/02-25,Falso,TRES CENTURIAS ESPECIAL,5,AGS,01/02/2025,6,1,-102.29088,21.92335,,61
250251027,0,30430,ROBO DE VEHICULO,2,01/02/2025,5,6,1,COLONIA,INDUSTRIAL,240,240,CALLE,ALFREDO LEWIS,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,27,sin datos,Falso,Falso,9,ninguna,1 HOMBRE,JORGE,H,H,3,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN POINTER 2005 AZUL MARINO,Verdadero,20,13,0,Falso,NA,VOLKSWAGEN,POINTER,2005,AZUL MARINO,AAP999C,9BWDC05X05T110265,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03460/02-25,Falso,CARR. 52 YONKE RAMOS,5,JM,20/06/2025,5,5,-102.2953,21.89886,0,76
250219836,0,30430,ROBO DE VEHICULO,2,04/02/2025,6,2,1,COLONIA,TALAMANTES PONCE,510,510,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,15,19:00-01:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1996 ORO,Verdadero,1,4,0,Falso,NA,VOLKSWAGEN,JETTA,1996,ORO,ND,ND,PERMISO OAXACA,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,GREMIAL,5,AGS,04/02/2025,2,1,-102.29711,21.92551,,62
250220024,0,30430,ROBO DE VEHICULO,2,04/02/2025,6,2,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,CALLE,MANUEL FELGUEREZ,NA,NA,"222,,,",CALLE,JUAN SORIANO,3,2,53,25,02:53 a. m.,Falso,Falso,9,ninguna,"1 HOMBRE,VISTE SUDADERA NEGRA","MARTIN MORALES SALAZAR,JUAN CARLOS PLASCENCIA GARCIA",H,H,8,2,N,N,0,0,Falso,0,N,N,CHEVROLET EXPRESS BLANCO,Verdadero,1,4,0,Falso,NA,CHEVROLET,EXPRESS,0,BLANCO,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03019/02-25,Falso,OJOCALIENTE III,5,AGS,04/02/2025,6,2,-102.26135,21.92228,,64
250220094,0,30430,ROBO DE VEHICULO,2,04/02/2025,6,2,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,JOSE ANTONIO TORRES,NA,NA,"401,,,",CALLE,MAYO DE 1812,5,3,38,26,03:38 a. m.,Falso,Falso,9,ninguna,2 HOMBRES,"BRYAN ALEJANDRO REYES ROSALES,MANUEL DE JESUS ALFARO ESPARZA",H,H,8,2,N,N,0,0,Falso,0,N,N,TOYOTA TACOMA 2006 GRIS,Verdadero,1,4,0,Falso,NA,TOYOTA,TACOMA,2006,GRIS,AF4100E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03020/02-25,Falso,VILLA LAS PALMAS III,5,AGS,04/02/2025,2,1,-102.25937,21.8513,,65
250224780,0,30430,ROBO DE VEHICULO,2,04/02/2025,6,2,1,FRACCIONAMIENTO,OJOCALIENTE FOVISSSTE II,587,587,AVENIDA,ANTARES,NA,NA,",,,",CALLE,CERRO DE LA JOYA,5,21,20,23,09:20 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,MERCEDES BENZ SPRINTER 2017 BLANCO,Verdadero,1,4,0,Falso,NA,MERCEDES BENZ,SPRINTER,2017,BLANCO,28RA6A,WD3YE8A92HP257576,SPF,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03126/02-25,Falso,MARTINEZ DOMINGUEZ,5,TRA,04/02/2025,2,1,-102.26234,21.87202,,66
250227232,0,30430,ROBO DE VEHICULO,2,05/02/2025,6,3,1,FRACCIONAMIENTO,MORELOS I,598,598,AVENIDA,SIGLO XXI,NA,NA,"208,,,",AVENIDA,HEROE INMORTAL,5,0,0,16,21:00-11:09,Falso,Falso,9,ninguna,EXPAREJA,SAID DAVILA RODRIGUEZ,H,M,5,0,N,N,0,0,Falso,0,N,N,VOLVO 2008 BLANCO,Falso,1,1,0,Falso,NA,VOLVO,ND,2009,BLANCO,45RB1W,ND,SPF,0,CAMION,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26874,21.85248,,68
250227232,0,30430,ROBO DE VEHICULO,2,05/02/2025,6,3,1,FRACCIONAMIENTO,MORELOS I,598,598,AVENIDA,SIGLO XXI,NA,NA,"208,,,",AVENIDA,HEROE INMORTAL,5,0,0,16,21:00-11:09,Falso,Falso,9,ninguna,EXPAREJA,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,SCANIA 2012 BLANCO,Falso,1,1,0,Falso,NA,SCANIA,ND,2012,BLANCO,46RB1W,ND,SPF,0,CAMION,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26879,21.85247,,69
250846673,0,30430,ROBO DE VEHICULO,5,01/05/2025,18,4,1,BARRIO,GUADALUPE,502,502,CALLE,GUADALUPE,NA,NA,"170,,,",CALLE,LIBERTAD,1,0,0,6,01:30-06:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1998 GRIS,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,GOLF,1998,GRIS,ACL245E,3VWG2A1W7WM297966,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,SIN DATOS,5,AGS,01/05/2025,4,1,-102.29997,21.88359,0,223
250250714,0,30429,ROBO DE VEHICULO,2,06/02/2025,6,4,1,SIN TIPO,CARRETERA 45 SUR POR NISSAN II,45R,0,CARRETERA,45 LEON - AGUASCALIENTES,NA,NA,",,,",CARRETERA,69 SAN BARTOLO,5,0,0,23,19:30-20:00,Falso,Verdadero,4,fuego,"2 HOMBRES,TEZ MORENA,AMBOS VESTIAN PANTALON DE MEZCLILLA, CHAMARRAS NEGRAS,TRAIAN GORRAS Y LENTES OBSCUROS",SANDRA VIANEY VILLAREAL VARGA,H,H,8,1,N,N,0,0,Falso,0,CAMIONETA,"TIPO RAM,BLANCA",BMW 5 2020 GRIS,Verdadero,20,13,0,Verdadero,FEDERAL,BMW,5,2020,GRIS,HCX166E,WBAJA1107LBM54029,GUERRERO,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03484/02-25,Falso,SAN PEDRO,5,PE,10/02/2025,1,1,-102.27632,21.74443,,75
250239206,0,30430,ROBO DE VEHICULO,2,07/02/2025,6,5,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,388,CALLE,PALMA PANTANO,NA,NA,"132,,,",CALLE,PALMA NEGRA,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,HONDA CIVIC 1999 MORADO,Verdadero,20,13,0,Falso,NA,HONDA,CIVIC,1999,MORADO,JPS9713,ND,JALISCO,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03224/02-25,Falso,NORIAS DEL PASO HONDO,1,AGS,07/02/2025,5,1,-102.23709,21.85116,,71
250241269,0,30430,ROBO DE VEHICULO,2,07/02/2025,6,5,1,NO APLICA,AVICOLA AGUASCALIENTES,483,483,BOULEVARD,A ZACATECAS,NA,NA,",,,",AVENIDA,SIGLO XXI,3,0,0,9,06:40-14:35,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 1993 BLANCO,Verdadero,1,4,0,Falso,NA,NISSAN,SENTRA,1993,BLANCO,AAB198B,1N4EB32H4PC733591,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,PUERTECITO DE LA VIRGEN,1,MET,07/02/2025,5,11,-102.29037,21.93855,,72
250246140,0,30402,ROBO DE VEHICULO,2,08/02/2025,6,6,1,FRACCIONAMIENTO,LOS PIRULES,101,101,ANDADOR,DALIAS,NA,NA,"3104,,,",CALLE,ORQUIDEAS,2,0,0,6,23:00-06:41,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2003 NEGRO,Falso,1,1,0,Falso,NA,NISSAN,TSURU,2003,NEGRO,YGN6398,ND,VERACRUZ,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31873,21.86856,,73
250250455,0,30430,ROBO DE VEHICULO,2,08/02/2025,6,6,1,CONDOMINIO,CENTRO COMERCIAL GALERIAS I,528,528,CALLE,MONTES HIMALAYA,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,14,18:50-20:21,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 2000 GRIS,Falso,1,1,0,Falso,NA,NISSAN,SENTRA,2000,GRIS,AAT225A,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03501/02-25,Falso,,,,01/01/1900,0,0,-102.29594,21.92372,,74
250247745,0,30429,ROBO DE VEHICULO,2,08/02/2025,6,6,1,NINGUNO,TERRACERIA A UN COSTADO DE ASTURIAS,460R,0,TERRACERIA,TERRACERIA AL RELICARIO,NA,NA,",,,",AVENIDA,TECNOLOGICO,5,12,0,21,12:00 p. m.,Falso,Verdadero,4,fuego,"2 HOMBRES,AMBOS DE 30 AÑOS APROX,VISTEN PANTALON DE MEZCLILLA,1 PLAYERA BLANCA",ND,H,H,8,0,N,N,0,0,Falso,0,CAMIONETA,"GMC,PICK-UP,BLANCA,VIDRIOS POLARIZADOS",AUDI Q5 2018 BLANCO,Falso,1,1,0,Falso,NA,AUDI,Q5,2018,BLANCO,PZK8922,3U5AFDFY9J2019453,MORELOS,0,CAMIONETA,Falso,TRANSITANDO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.22076,21.85698,,77
250257963,0,50107,ROBO DE VEHICULO,2,09/02/2025,6,7,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,NA,NA,",,,",CALLE,TRIANGULO ASTRAL,3,0,0,22,15:30-18:59,Falso,Falso,9,ninguna,EXPAREJA,JOSE RAFAEL NAJERA PEDROZA,H,M,5,1,N,N,0,0,Falso,0,N,N,NISSAN URVAN 2013 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,URVAN,2013,BLANCO,AFD8831E,JPFSX23P2D7129036,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03648/02-25,Falso,NORIAS DEL PASO HONDO,5,AGS,17/02/2025,1,1,-102.28061,21.89955,,90
250264046,0,30430,ROBO DE VEHICULO,2,10/02/2025,7,8,1,COLONIA,CURTIDORES,668,668,CALLE,PASEO DEL RIO,NA,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,6,0,0,1,dia solo,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NISSAN NP300 2023 BLANCO,Verdadero,"1,23",1,3851,Falso,NA,NISSAN,NP300,2023,BLANCO,AF4203E,3N6AD35A1PK844365,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03655/02-25,Falso,PUERTO VALLARTA,5,JAL,10/02/2025,1,12,-102.31725,21.88786,0,78
250264553,0,30430,ROBO DE VEHICULO,2,10/02/2025,7,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,MATIAS A DE LA MOTA,3,0,0,21,14:30-15:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET S-10 1997 VERDE,Verdadero,1,1,0,Falso,NA,CHEVROLET,S-10,1997,VERDE,RD36310,1GCCS1440VK154245,NUEVO LEON,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/03670/02-25,Falso,BENITO PALOMINO DENA,5,AGS,11/02/2025,2,1,-102.26663,21.92678,,79
250280003,0,30430,ROBO DE VEHICULO,2,10/02/2025,7,1,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",ANDADOR,PRIMERO AGUASCALIENTES,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,1,N,N,0,0,Falso,0,N,N,MAZDA 6 2005 NEGRO,Verdadero,20,13,0,Falso,NA,MAZDA,6,2005,NEGRO,EJU6027,1YBFP80C455M69563,CHIHUAHUA,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03894/02-25,Falso,MUJERES ILUSTRES,5,PE,15/05/2025,4,1,-102.25273,21.8637,,81
250279830,0,30430,ROBO DE VEHICULO,2,12/02/2025,7,3,1,COLONIA,TALAMANTES PONCE,510,510,BOULEVARD,LUIS DONALDO COLOSIO,NA,NA,"702,,,",AVENIDA,INDEPENDENCIA,6,0,0,4,20:00-22:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 1996 NEGRO,Verdadero,"1,23",1,3861,Falso,NA,NISSAN,SENTRA,1996,NEGRO,ZFE036D,ND,ZACATECAS,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/03920/02-25,Falso,TRES CENTURIAS,5,AGS,12/02/2025,3,1,-102.29668,21.92554,,80
250297067,0,30430,ROBO DE VEHICULO,2,15/02/2025,7,6,1,NO APLICA,DESARROLLO ESPECIAL VILLA ASUNCION,467,467,CALLE,ABRAHAM GONZALEZ,NA,NA,",,,",AVENIDA,MAHATMA GANDHI,2,0,0,3,14:45-16:32,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1997 ROJO,Verdadero,1,4,0,Falso,NA,VOLKSWAGEN,JETTA,1997,ROJO,ACW549F,3VW1671HMSM04613,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,TRES CENTURIAS,5,AGS,15/02/2025,6,1,-102.29374,21.84845,,82
250299468,0,30430,ROBO DE VEHICULO,2,15/02/2025,7,6,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,127,AVENIDA,INDEPENDENCIA,NA,NA,",,,",CALLE,MONTES HIMALAYA,6,0,0,23,19:00-19:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1994 AZUL,Verdadero,"1,23",1,3875,Falso,NA,VOLKSWAGEN,GOLF,1994,AZUL,ABR247A,1HRN911818,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/04169/02-25,Falso,GREMIAL,5,AGS,17/02/2025,1,1,-102.29808,21.92338,,83
250310741,0,30430,ROBO DE VEHICULO,2,17/02/2025,8,1,1,FRACCIONAMIENTO,PARRAS,224,224,CALLE,VINO,NA,NA,"115,,,",AVENIDA,MOSCATEL,3,8,38,19,08:38 a. m.,Verdadero,Falso,9,ninguna,"1 MUJER,DEJO UNA CAMIONETA",JESSICA ARREDONDO ZARATE,M,H,8,1,N,N,0,0,Falso,0,CAMIONETA,"FORD,EXPLORER,PLACAS ZGL085B",CHEVROLET DOBLE CABINA 2015 BLANCO,Verdadero,13,4,0,Falso,NA,CHEVROLET,SILVERADO 3500,2015,BLANCO,ZA4768D,ND,ZACATECAS,0,CAMION,Falso,PARADO,Falso,Falso,ND,Falso,LOMAS DE SANTA ANITA,6,TRA,17/02/2025,1,1,-102.28032,21.91345,,84
250316660,0,30430,ROBO DE VEHICULO,2,18/02/2025,8,2,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA EL MEZQUITE,NA,NA,"122,,,",CALLE,HACIENDA TAPIAS VIEJAS,4,0,0,25,00:00-01:40,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET BLAZER 1997 NEGRO,Verdadero,1,1,0,Falso,NA,CHEVROLET,BLAZER,1997,NEGRO,AEZ731F,1GNDT13WXV2228119,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,OJOCALIENTE I,5,AGS,18/02/2025,2,1,-102.24739,21.88592,,85
250321164,0,30429,ROBO DE VEHICULO,2,18/02/2025,8,2,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION I,128,128,CALLE,CERRO DE LA BUFA,NA,NA,"225,,,",CALLE,SAN JULIAN,6,19,55,23,07:55 p. m.,Falso,Verdadero,6,arma de aire,3 HOMBRES,"LUIS ANGEL MARTINEZ RIVAS,CARLOS ALEJANDRO FISCAL,ALAN JAVIER CORDERO AGUILAR",H,H,8,3,N,N,0,0,Falso,0,N,N,JEEP RUBICON 2022 BLANCO,Verdadero,12,4,0,Falso,NA,JEEP,RUBICON,2022,BLANCO,06A720,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,45 NORTE,5,PA,18/02/2025,2,6,-102.30872,21.92365,,88
250319432,0,30430,ROBO DE VEHICULO,2,18/02/2025,8,2,1,BARRIO,LA SALUD,499,499,AVENIDA,HEROE DE NACOZARI SUR,NA,NA,",,,",CALLE,FUENTE DEL EBRO,5,0,0,21,15:00-15:14,Falso,Falso,9,ninguna,CONOCIDOS,ND,A,H,3,0,N,N,0,0,Falso,0,N,N,NISSAN 2018 BLANCO,Verdadero,1,4,0,Falso,NA,NISSAN,ND,2018,BLANCO,AFG255,ND,AGUASCALIENTES,1,PLATAFORMA,Verdadero,PARADO,Falso,Falso,ND,Falso,LOMAS DEL MIRADOR,5,AGS,18/02/2025,2,1,-102.2826,21.86522,,95
250323655,0,30430,ROBO DE VEHICULO,2,19/02/2025,8,3,1,FRACCIONAMIENTO,POZO BRAVO SUR,558,558,CALLE,POZO DE LA HACIENDA,NA,NA,"211,,,",CALLE,POZO ESMERALDA,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1992 GRIS,Falso,1,1,0,Falso,NA,NISSAN,PICK-UP,1992,GRIS,AB4340B,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/04482/02-25,Falso,,,,01/01/1900,0,0,-102.28338,21.9266,,89
250326269,0,30430,ROBO DE VEHICULO,2,19/02/2025,8,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,AVENIDA,FEDERICO MENDEZ,NA,NA,"1209,,D,",CALLE,MONTE OKU,3,0,0,3,15:15-16:40,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1993 VERDE,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1993,VERDE,AAY012F,1HPM601375,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,RINCONADA DEL PUERTECITO,5,AGS,19/02/2025,3,1,-102.26291,21.94189,,92
250334074,0,30430,ROBO DE VEHICULO,2,20/02/2025,8,4,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,VALENTE QUINTANA,2,0,0,3,18:30-19:15,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1994 AZUL,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,GOLF,1994,AZUL,ADN295B,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,LA HUERTA,5,AGS,21/02/2025,5,1,-102.29354,21.85412,,93
250345946,0,30430,ROBO DE VEHICULO,2,22/02/2025,8,6,1,NO APLICA,DESARROLLO ESPECIAL BULEVAR A ZACATECAS,609,609,BOULEVARD,A ZACATECAS,NA,NA,",,,",CALLE,NINGUNO,3,0,0,9,07:00-15:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1993 BLANCO,Falso,1,1,0,Falso,NA,NISSAN,TSURU,1993,BLANCO,AAE817F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29126,21.92696,,96
250349345,0,30430,ROBO DE VEHICULO,2,22/02/2025,8,6,1,FRACCIONAMIENTO,FUENTES DE LA ASUNCION,495,495,CALLE,FUENTE DE LAS CIBELES,NA,NA,"614,,,",AVENIDA,HEROE DE NACOZARI SUR,5,9,0,20,09:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET S-10 1997 VERDE,Verdadero,20,13,0,Falso,NA,CHEVROLET,S-10,1997,VERDE,AA8609F,1GCCT19W3V8105531,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/04875/02-25,Falso,TRES CENTURIAS,5,AGS,22/02/2025,6,1,-102.28315,21.86139,,98
