FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUN_INC,TIPLOC_INC,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,EDIF,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1,VIAL_2,VIAL_P,DESTACAM,HORA_ROB,PROCESO,VIOLENCIA,ARMA_1,DETENIDO,PER_SOSP,ALIAS,T_VEH_SOS,VEH_SOSP,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,ESTEREO,SONIDO,BATERIA,HERRAMIENT,LLANTAS,ACC_LLANTA,ROPA,CELULAR,TECNOLOGIA,BOLSO,DOCUMENTOS,DINERO,CANTIDAD,VARIOS,MONTO,RECUP_ART,CIERRE_PRE,OID,SUB_TIPO,INCIDENTE,LONG,LAT
309896,OCTUBRE,2018-10-29,LUNES,22,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLERIAS,491,CALLE,LA MANZANA,0,441,NULO,0,NULO,EL CHIQUIHUITE,LA BOQUILLA,TEPOZAN,TERAN SUR,MADRUGADA,NO,NO,NULO,0,1 SUJETO,VECINO,0,0,A_PUERTAS,AMBAS,AUTOMOVIL,CHRYSLER,STRATUS,1,0,0,1,0,0,0,0,0,0,0,0,0.000000,"LENTES, BISUTERIA",1800.000000,NO,1,2020,AUTOPARTES,ROBO DE AUTOPARTES,-102.24370937,21.88397092
310001,OCTUBRE,2018-10-30,MARTES,1,24,AGUASCALIENTES,URBANA,COLONIA,OBRAJE,987,CALLE,GALEANA SUR,0,328,NULO,0,NULO,HEROES DE CHAPULTEPEC,NINGUNO,JOSE MARIA CHAVEZ,CENTRO,SIN DATOS,NO,NO,NULO,0,0,0,0,0,CRISTAL,PERSONALES,CAMIONETA,FORD,ESCAPE,0,0,0,0,0,0,1,0,0,1,1,1,5000.000000,NULO,10000.000000,NO,17,2021,CRISTALAZO,ROBO DE AUTOPARTES,-102.29663521,21.87696124
310769,OCTUBRE,2018-10-30,MARTES,22,36,AGUASCALIENTES,URBANA,SIN TIPO,BARRANCA DE GUADALUPE,732,AVENIDA,CONVENCION DE 1914 PONIENTE,0,1132,NULO,0,NULO,ESPAÑA,ALAMOS,NISPERO,INSURGENTES,TAR_NOCHE,NO,NO,NULO,0,0,0,0,0,CRISTAL,AUTOPARTES,AUTOMOVIL,VOLKSWAGEN,DERBY,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,1500.000000,NO,1,2022,CRISTALAZO,ROBO DE AUTOPARTES,-102.31100703,21.87062311
310455,OCTUBRE,2018-10-30,MARTES,17,7,AGUASCALIENTES,URBANA,SIN TIPO,INSTITUTO TECNOLOGICO DE AGUASCALIENTES,711,AVENIDA,PASEO DE LA CRUZ,0,0,NULO,0,NULO,SERGIO A ESPINOZA GURROLA,ANTARES,TECNOLOGICO,MORELOS,SIN DATOS,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,AUTOMOVIL,CHEVROLET,CAVALIER,1,0,0,0,0,0,0,0,0,1,0,0,0.000000,NULO,1500.000000,NO,1,2023,AUTOPARTES,ROBO DE AUTOPARTES,-102.25938710,21.87418010
310491,OCTUBRE,2018-10-30,MARTES,18,10,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ENCINO),506,AVENIDA,SIGLO XXI ORIENTE,0,0,NULO,0,NULO,FRUTALES,MARIAS A DE LA MOTA,FELIPE SERRANO,TERAN NORTE,SIN DATOS,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,CAMIONETA,FORD,RANGER,1,0,0,0,0,0,0,1,0,0,0,0,0.000000,NULO,3500.000000,NO,1,2024,AUTOPARTES,ROBO DE AUTOPARTES,-102.26652377,21.92664315
310515,OCTUBRE,2018-10-30,MARTES,18,40,SAN FRANCISCO DE LOS ROMO,RURAL,COMUNIDAD,VALLE DE AGUASCALIENTES,310-P,CERRADA,VILLA AHUMADA,0,128,NULO,0,NULO,VILLA FLORES,VILLA DEL CARBON,VILLA ALDAMA 2,NULO,MAÑ_TAR,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,SIN DATOS,SIN DATOS,1,1,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,5000.000000,NO,1,2025,AUTOPARTES,ROBO DE AUTOPARTES,-102.26437527,21.97483507
310554,OCTUBRE,2018-10-30,MARTES,19,16,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,991,BOULEVARD,JOSE MARIA CHAVEZ,0,0,NULO,0,NULO,CONVENCION DE 1914 SUR,PASEO JUAN DE TOLOSA,HERNANDO MARTELL,MORELOS,SIN DATOS,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,FORD,PERMOUNT,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2026,AUTOPARTES,ROBO DE AUTOPARTES,-102.29380864,21.86414252
311055,OCTUBRE,2018-10-31,MIERCOLES,10,30,JESUS MARIA,URBANA,COLONIA,ARBOLEDAS PASO BLANCO,114,CALLE,MALAGA,0,301,NULO,0,NULO,SAN EMILION,INDEPENDENCIA,MOLUCA,NULO,MED_MAÑ_B,NO,NO,NULO,0,0,0,0,0,CRISTAL,DAÑOS,CAMIONETA,SIN DATOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2027,CRISTALAZO,ROBO DE AUTOPARTES,-102.29776259,21.96075363
311172,OCTUBRE,2018-10-31,MIERCOLES,13,18,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,FRANCISCO CARRERA TORRES,0,123,NULO,0,NULO,CONVENCION,DOCTOR MARIANO AZUELA,PEDRO ANTONIO SANTOS,INSURGENTES,SIN DATOS,NO,NO,NULO,0,"1 SUJETO, CAMISA NEGRA Y PANTALON DE MEZCLILLA",0,0,0,CRISTAL,PERSONALES,CAMIONETA,NISSAN,SIN DATOS,0,0,0,0,0,0,0,0,0,0,1,0,0.000000,NULO,0.000000,NO,2,2028,CRISTALAZO,ROBO DE AUTOPARTES,-102.31062053,21.85239688
311250,OCTUBRE,2018-10-31,MIERCOLES,14,45,AGUASCALIENTES,RURAL,CONDOMINIO,LAS PLAZAS,75,AVENIDA,SIGLO XXI NORTE,0,0,NULO,0,NULO,NINGUNO,CONSTITUCION,NINGUNO,TERAN NORTE,SIN DATOS,NO,NO,NULO,0,0,0,0,0,CRISTAL,AUTOPARTES,CAMIONETA,NISSAN,SIN DATOS,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,7,2029,CRISTALAZO,ROBO DE AUTOPARTES,-102.28032196,21.94230844
311344,OCTUBRE,2018-10-31,MIERCOLES,16,39,JESUS MARIA,URBANA,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,CALLE,PASEO DE JALTICHE,0,219,NULO,0,NULO,PASEOS DE SAN ANTONIO DE LOS HORCONES,PASEOS DE RINCON DE ROMOS,PASEOS DE JALTOMATE,NULO,SIN DATOS,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,AUTOMOVIL,VOLKSWAGEN,POINTER,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,1500.000000,NO,1,2030,AUTOPARTES,ROBO DE AUTOPARTES,-102.29990991,21.96744323
311511,OCTUBRE,2018-10-31,MIERCOLES,20,36,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,CALLE,ROMA,0,0,NULO,0,NULO,AGUASCALIENTES PONIENTE,LONDRES,HAMBURGO,POCITOS,TAR_NOCHE,NO,NO,NULO,0,0,0,0,0,CRISTAL,PERSONALES,CAMIONETA,TOYOTA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,COSMETICOS,0.000000,NO,7,2031,CRISTALAZO,ROBO DE AUTOPARTES,-102.31737782,21.87264041
311517,OCTUBRE,2018-10-31,MIERCOLES,20,43,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EL DORADO 1A SECCION,1048,CALLE,DOCTOR E GONZALEZ MEDINA,0,0,NULO,0,NULO,LAS AMERICAS,DOCTOR G RAMRIEZ VALDEZ,AGUASCALIENTES SUR,INSURGENTES,TARDE,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,AUTOMOVIL,CHEVROLET,SPARK,1,0,0,0,0,0,0,0,1,0,0,0,0.000000,NULO,0.000000,NO,1,2032,AUTOPARTES,ROBO DE AUTOPARTES,-102.30306295,21.86156875
311562,OCTUBRE,2018-10-31,MIERCOLES,21,46,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,ARROYO EL MOLINO,902,AVENIDA,ARROYO DEL MOLINO NORTE,0,0,NULO,0,NULO,A ZACATECAS,NINGUNO,SIGLO XXI NORTE,TERAN NORTE,MED_NOCHE_A,NO,NO,NULO,0,0,0,0,0,CRISTAL,AMBAS,CAMIONETA,CHEVROLET,CHEYENNE,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,CARRETON PARA MULAS,5500.000000,NO,1,2033,CRISTALAZO,ROBO DE AUTOPARTES,-102.29081520,21.93491307
310878,OCTUBRE,2018-10-31,MIERCOLES,1,51,PABELLON DE ARTEAGA,URBANA,COLONIA,PALO ALTO,92,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,16,NULO,0,A,INDEPENDENCIA SUR,FRANCISCO I MADERO SUR,JOSE MARIA Y PAVON,NULO,MED_MD_A,NO,NO,NULO,0,0,0,0,0,ABIERTO,AUTOPARTES,CAMIONETA,GMC,SIN DATOS,1,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2034,AUTOPARTES,ROBO DE AUTOPARTES,-102.27346028,22.14501139
310918,OCTUBRE,2018-10-31,MIERCOLES,4,13,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,CALLE,CULTURA OTOMI 420,0,33,NULO,0,NULO,CULTURA OTOMI,CULTURA CHICHIMECA,CULTURA OTOMI 408,TERAN NORTE,MED_MD_B,NO,SI,CORTANTE,0,"1 SUJETO, SUDADERA GRIS",0,BICICLETA,"BICICLETA, NEGRA",A_PUERTAS,AUTOPARTES,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,3000.000000,NO,1,2035,AUTOPARTES,ROBO DE AUTOPARTES,-102.24730162,21.90992738
310944,OCTUBRE,2018-10-31,MIERCOLES,6,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,CALLE,CONGRESO DE CHILPANCINGO,0,212,NULO,0,NULO,30 DE JULIO,HEROE INMORTAL,PEDRO ASCENCIO,MORELOS,MADRUGADA,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,PERSONALES,AUTOMOVIL,CHEVROLET,SPARK,0,0,0,0,0,0,0,0,0,0,1,0,0.000000,DISFRACES,0.000000,NO,1,2036,AUTOPARTES,ROBO DE AUTOPARTES,-102.26881169,21.85378995
311127,OCTUBRE,2018-10-31,MIERCOLES,12,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SANTA ANITA,523,AVENIDA,CONVENCION DE 1914 ORIENTE,0,0,NULO,0,NULO,CONQUISTA,ALBENIZ,RENE DESCARTES,TERAN SUR,MED_TAR_A,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,CHEVROLET,SUBURBAN,0,0,0,1,0,0,0,0,0,0,0,0,0.000000,NULO,10000.000000,NO,1,2037,AUTOPARTES,ROBO DE AUTOPARTES,-102.27500925,21.89148162
310021,OCTUBRE,2018-10-30,MARTES,2,19,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,PEDRO RIVAS CUELLAR,0,0,NULO,0,NULO,TENIENTE CORONEL ROBERTO JEFKINS RANGEL,GUADALUPANO,LICENCIADO MIGUEL ROMO MEDINA,TERAN NORTE,MED_MD_A,NO,NO,NULO,0,1 SUJETO,0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,SIN DATOS,SIN DATOS,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,SI,28,2038,AUTOPARTES,ROBO DE AUTOPARTES,-102.24875024,21.91629219
311681,NOVIEMBRE,2018-11-01,JUEVES,0,20,JESUS MARIA,URBANA,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,SOLIDARIDAD,0,0,NULO,0,NULO,YAQUE,MEZQUITAL,CARDENCHE,NULO,MED_MD_A,NO,NO,NULO,0,2 SUJETOS,0,0,0,CRISTAL,DAÑOS,TRAILER,FREIGHTLINER,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2039,CRISTALAZO,ROBO DE AUTOPARTES,-102.35448314,21.96610533
311744,NOVIEMBRE,2018-11-01,JUEVES,5,22,JESUS MARIA,URBANA,COLONIA,CHICAHUALES I,155,CALLE,DOMINGO GOMEZ,0,319,NULO,0,NULO,SANTIAGO APOSTOL,FELICIANO MARTINEZ CRUZ,JESUS DEMETRIO,NULO,MED_MD_B,NO,NO,NULO,0,0,0,0,0,CRISTAL,PERSONALES,CAMIONETA,CHEVROLET,VENTURE,0,0,0,0,0,0,0,0,0,1,0,0,0.000000,NULO,0.000000,NO,7,2040,CRISTALAZO,ROBO DE AUTOPARTES,-102.35027649,21.94662126
311766,NOVIEMBRE,2018-11-01,JUEVES,7,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,AVENIDA,POLIDUCTO,0,205,NULO,0,NULO,ALONSO DE ALARCON,CRISTOBAL DE TORRES,ROGELIO GALINDO DE LA TORRE,TERAN NORTE,MD_MAÑ,NO,NO,NULO,0,0,0,0,0,CRISTAL,AUTOPARTES,AUTOMOVIL,DODGE,CALIBER,0,0,0,1,0,0,0,0,0,0,0,0,0.000000,NULO,5000.000000,NO,2,2041,CRISTALAZO,ROBO DE AUTOPARTES,-102.25968220,21.92801574
312371,NOVIEMBRE,2018-11-01,JUEVES,21,24,JESUS MARIA,URBANA,COLONIA,EL LLANO,118,PROLONGACION,IGNACIO ZARAGOZA,0,0,NULO,0,NULO,GUSTAVO DIAZ ORDAZ,ADOLFO LOPEZ MATEOS,NINGUNO,NULO,TAR_NOCHE,NO,NO,NULO,0,0,0,0,0,CRISTAL,PERSONALES,CAMIONETA,SIN DATOS,SIN DATOS,0,0,0,0,0,0,0,0,0,1,0,0,0.000000,NULO,0.000000,NO,2,2042,CRISTALAZO,ROBO DE AUTOPARTES,-102.30845215,21.94003156
312528,NOVIEMBRE,2018-11-01,JUEVES,23,51,JESUS MARIA,URBANA,COLONIA,EL LLANO,118,CALLE,ADOLFO LOPEZ MATEOS,0,0,NULO,0,NULO,NINGUNO,NINGUNO,GUSTAVO DIAZ ORDAZ,NULO,SIN DATOS,NO,NO,NULO,0,0,0,0,0,CRISTAL,PERSONALES,AUTOMOVIL,NISSAN,VERSA,0,0,0,0,0,0,0,0,0,1,0,0,0.000000,NULO,0.000000,NO,1,2043,CRISTALAZO,ROBO DE AUTOPARTES,-102.32052255,21.94384195
312668,NOVIEMBRE,2018-11-02,VIERNES,3,55,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUJERES ILUSTRES,602,PROLONGACION,AVENIDA MARIANO HIDALGO,0,0,NULO,0,NULO,DEL REY,EULALIA GUZMAN,JUANA DE ARCO,MORELOS,SIN DATOS,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,AUTOMOVIL,NISSAN,DATSUN,0,0,1,1,0,0,0,0,0,0,0,0,0.000000,NULO,2000.000000,NO,2,2044,AUTOPARTES,ROBO DE AUTOPARTES,-102.25157824,21.84976549
312671,NOVIEMBRE,2018-11-02,VIERNES,4,2,PABELLON DE ARTEAGA,URBANA,SIN TIPO,EMILIANO ZAPATA,87,CALLE,BENITO JAUREZ,0,106,NULO,0,NULO,INDEPENDENCIA,VICENTE GUERRERO,ADOLFO LOPEZ MATEOS,NULO,MED_MD_B,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,AUTOMOVIL,CHRYSLER,STRATUS,1,0,0,1,0,0,0,0,0,0,0,0,0.000000,NULO,3000.000000,NO,1,2045,AUTOPARTES,ROBO DE AUTOPARTES,-102.29954422,22.10474256
313014,NOVIEMBRE,2018-11-02,VIERNES,16,55,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ALAMEDA),516,CALLE,MANUEL CARDONA,0,0,NULO,0,NULO,GERONIMO DE LA CUEVA,FRANCISCO ARMENGOL,RODRIGO RINCON GALLARDO,TERAN NORTE,MED_TAR_B,NO,NO,NULO,0,"1 SUJETO, CACHUCHA BLANCA",0,0,0,A_PUERTAS,PERSONALES,AUTOMOVIL,DODGE,ATTITUD,0,0,0,0,0,0,0,1,0,0,0,0,0.000000,NULO,0.000000,NO,2,2046,AUTOPARTES,ROBO DE AUTOPARTES,-102.26120433,21.93239981
313045,NOVIEMBRE,2018-11-02,VIERNES,17,44,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PANORAMA,670,CALLE,MONTEBELLO,0,118,NULO,0,NULO,MIRAFLORES,JARDINES ATERNOS,VISTA HERMOSA,POCITOS,TARDE,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,TRAILER,SIN DATOS,,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,2,2047,AUTOPARTES,ROBO DE AUTOPARTES,-102.31404307,21.88898322
313450,NOVIEMBRE,2018-11-03,SABADO,0,6,JESUS MARIA,RURAL,FRACCIONAMIENTO,VILLAS TEC,212,CARRETERA,34 AGUASCALIENTES-POCITOS-JESUS MARIA,0,0,NULO,0,NULO,BAUTISTA,PASEO DEL MOLINO,VILLAS DE LA  LOMA,NULO,NOCHE_MD,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,PERSONALES,CAMIONETA,FORD,ECOSPORT,0,0,0,0,0,0,0,1,1,1,0,0,0.000000,NULO,15000.000000,NO,1,2048,AUTOPARTES,ROBO DE AUTOPARTES,-102.34225812,21.94007290
313668,NOVIEMBRE,2018-11-03,SABADO,5,57,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LINDAVISTA,407,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,737,NULO,0,NULO,JARDIN DEL ESTUDIANTE,HERNAN GONZALEZ,JARDIN DEL ENCINO,MORELOS,NOCHE_MD,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,NISSAN,PICK UP,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,1000.000000,NO,1,2049,AUTOPARTES,ROBO DE AUTOPARTES,-102.28672340,21.86798962
313670,NOVIEMBRE,2018-11-03,SABADO,6,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ESTACION),502,CALLE,MANUEL FERNANDEZ SANCHEZ,0,0,NULO,0,NULO,FRANICSCO LOPEZ MEDRANO,FEDERICO MENDEZ,VALLE DE LOS ROMEROS,TERAN NORTE,MED_MAÑ_A,NO,NO,NULO,0,1 SUJETO,0,0,0,A_PUERTAS,PERSONALES,AUTOMOVIL,VOLKSWAGEN,JETTA,0,0,0,0,0,0,0,0,0,1,0,0,0.000000,NULO,0.000000,NO,2,2050,AUTOPARTES,ROBO DE AUTOPARTES,-102.26103783,21.93901458
313704,NOVIEMBRE,2018-11-03,SABADO,8,3,AGUASCALIENTES,URBANA,COLONIA,LAS FLORES,1072,CALLE,JOSE F ELIZONDO,0,111,NULO,0,NULO,DE LAS ORQUIDEAS,LOS LAURELES,JAZMINES,INSURGENTES,MED_MAÑ_B,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,PERSONALES,AUTOMOVIL,VOLKSWAGEN,JETTA,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,MANILLA DE BASEBALL,600.000000,NO,6,2051,AUTOPARTES,ROBO DE AUTOPARTES,-102.30094241,21.87514941
313727,NOVIEMBRE,2018-11-03,SABADO,8,43,AGUASCALIENTES,URBANA,BARRIO,LA SALUD,1122,CALLE,SAN FRANICSCO,0,174,NULO,0,NULO,COSIO SUR,SAN EDUARDO,SOLEDAD,CENTRO,MED_MAÑ_A,NO,NO,NULO,0,1 SUJETO,0,0,0,A_PUERTAS,AUTOPARTES,AUTOMOVIL,CHEVROLET,CHEVY,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,2,2052,AUTOPARTES,ROBO DE AUTOPARTES,-102.28595610,21.87519977
313937,NOVIEMBRE,2018-11-03,SABADO,14,33,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUJERES ILUSTRES,602,AVENIDA,DEL REY,0,167,NULO,0,NULO,DE LA ALIANZA,JUANA DE ARCO,EULALIA GUZMAN,MORELOS,MD_MAÑ,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,AUTOMOVIL,FORD,FOCUS,0,0,1,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2053,AUTOPARTES,ROBO DE AUTOPARTES,-102.25201369,21.84768160
314764,NOVIEMBRE,2018-11-04,DOMINGO,0,5,RINCON DE ROMOS,URBANA,COLONIA,SANTA ELENA,70,CALLE,GUADALUPE,0,0,NULO,0,NULO,LIBERTAD,MIGUEL HIDALGO,HEROICO COLEGIO MILITAR PONIENTE,NULO,MED_MAÑ_A,NO,NO,NULO,0,"1 SUJETO, CHAMARRA NEGRA, PANTALON GRIS",0,0,0,A_PUERTAS,AUTOPARTES,CAMIONETA,CHEVROLET,BLAZER,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,6,2054,AUTOPARTES,ROBO DE AUTOPARTES,-102.32227206,22.23395090
314764,NOVIEMBRE,2018-11-04,DOMINGO,7,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PARRAS,789,CALLE,RIVIER,0,232,NULO,0,NULO,VIÑEDO,AGUASCALIENTES NORTE,CARDENAL,TERAN NORTE,NOCHE_MAÑ,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,CAMIONETA,DODGE,RAM,1,0,0,0,0,0,1,0,0,0,0,0,0.000000,NULO,1500.000000,NO,1,2055,AUTOPARTES,ROBO DE AUTOPARTES,-102.27723123,21.91400428
314811,NOVIEMBRE,2018-11-04,DOMINGO,9,55,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,CALLE,ROGELIO GALINDO DE LA TORRE,0,609,NULO,0,NULO,JOSE RUIZ ESPARZA VEGA,CRISTOBAL DE TORRES,POLIDUCTO,TERAN NORTE,MD_MAÑ,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,CAMIONETA,DODGE,RAM,1,0,0,0,0,0,0,1,0,1,0,1,2500.000000,NULO,8000.000000,SI,0,2056,AUTOPARTES,ROBO DE AUTOPARTES,-102.25840609,21.92899021
314946,NOVIEMBRE,2018-11-04,DOMINGO,13,41,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS AMERICAS,406,AVENIDA,CONVENCION DE 1914 SUR,0,0,NULO,0,NULO,REPUBLICA DE URUGUAY,LAS AMERICAS,REPUIBLICA DE GUATEMALA,INSURGENTES,MED_TAR_A,NO,NO,NULO,0,"1 SUJETO, CHAMARRA TINTO, PANTALON NEGRO",0,0,0,A_PUERTAS,PERSONALES,CAMIONETA,CHEVROLET,BLAZER,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,PERTENENCIAS PERSONALES,0.000000,NO,2,2057,AUTOPARTES,ROBO DE AUTOPARTES,-102.30269791,21.86672211
315144,NOVIEMBRE,2018-11-04,DOMINGO,18,33,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RUSTICOS CALPULLI,1056,AVENIDA,CENTRAL,0,0,NULO,0,NULO,JOSE MARIA ESCRIBA DE BALAGUER,PAJAR,DEL FRANERO,MORELOS,MED_TAR_B,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,AMBAS,AUTOMOVIL,VOLKSWAGEN,VENTO,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,CAJAS DE TEQUILA,0.000000,NO,1,2058,AUTOPARTES,ROBO DE AUTOPARTES,-102.27908855,21.82870856
315144,NOVIEMBRE,2018-11-04,DOMINGO,18,33,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RUSTICOS CALPULLI,1056,AVENIDA,CENTRAL,0,219,0,0,NULO,JOSE MARIA ESCRIBA DE BALAGUER,PAJAR,DEL GRANERO,MORELOS,MED_TAR_B,NO,NO,NULO,0,0,0,0,0,A_PUERTAS,PERSONALES,AUTOMOVIL,CHEVROLET,SPARK,0,0,0,0,0,0,0,0,0,0,1,1,9000.000000,PERTENENCIAS PERSONALES,9000.000000,NO,1,2059,AUTOPARTES,ROBO DE AUTOPARTES,-102.27915330,21.82868934
315488,NOVIEMBRE,2018-11-05,LUNES,0,9,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI,0,0,NULO,0,NULO,GUADALUPANO,GENERAL PASCUAL CORNEJO BRUN,J MARIO PANI,TERAN NORTE,SIN DATOS,NO,NO,NULO,0,0,0,0,0,CRISTAL,AUTOPARTES,CAMIONETA,CHEVROLET,S10,0,0,1,1,0,0,0,0,0,0,0,0,0.000000,NULO,2000.000000,NO,1,2060,CRISTALAZO,ROBO DE AUTOPARTES,-102.25763827,21.90747109
315602,NOVIEMBRE,2018-11-05,LUNES,5,0,CALVILLO,URBANA,COLONIA,EJIDAL,290,CALLE,SERAPIO FIGUEROA,0,0,NULO,0,NULO,IGNACIO DE LA LLAVE,LIBRAMIENTO CALVILLO-JALPA,GUADALUPE BAUTISTA,NULO,MED_MD_B,SI,NO,NULO,0,VARIOS SUJETOS,0,0,0,CRISTAL,DAÑOS,CAMIONETA,SIN DATOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,2,2061,CRISTALAZO,ROBO DE AUTOPARTES,-102.71478701,21.84003375
315611,NOVIEMBRE,2018-11-05,LUNES,5,52,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,LA UNION,0,112,NULO,0,NULO,EL GIGANTE,EL PICACHO,EL TILDIO,TERAN NORTE,MED_MD_B,NO,NO,NULO,0,0,0,0,0,CRISTAL,DAÑOS,AUTOMOVIL,VOLKSWAGEN,JETTA,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,NULO,0.000000,NO,1,2062,CRISTALAZO,ROBO DE AUTOPARTES,-102.25999305,21.90934607
