FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,DESTAC_SEG,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,ARMA_1,ARMA_2,VIOLENCIA,CUENT_HAB,DINERO,CANTIDAD,BANCO,UBIC_BANC,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,MOCHILA,LLAVES,OTROS,TRANS_S_N,UBIC_TRANS,LESIONADO,TRASL_HOSP,FIL_SOSP,ALIAS_SOSP,VEH_SOSP,TIPO_VEH,MONTO,PROCESO,DETENIDO,CIERRE_PRE,OBJ_RECUP,PR_FERIA,OID,INCIDENTE,LONG,LAT
178560,JUNIO,2018-06-21,JUEVES,23,39,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,AVENIDA,HEROE INMORTAL,NA,0,N,0,N,SITIO DE CUAUTLA,1821,30 DE SEPTIEMBRE,CORTANTE,CONTUSA,SI,N,1,150,N,NA,0,1,0,0,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NA,3 SUJETOS UNO VISTE PLAYERA AZUL TIPO CHOLO OTRO PLAYERA NEGRA Y OTRO PLAYARA BLANCA,N,CARRO FOCUS ROJO,CARRO,150,NO,0,,,NO,1020,Robo a persona,-102.26943287,21.85649914
178632,JUNIO,2018-06-22,VIERNES,2,18,AGUASCALIENTES,URBANA,COLONIA,DEL TRABAJO (DELEGACION JESUS TERAN),477,TERAN SUR,AVENIDA,CONVENCION DE 1914 ORIENTE,NA,0,N,0,N,SEGURO SOCIAL,57,57,NA,NA,NO,RETIRO CAJERO,1,500,BANORTE,DEL TRABAJO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE CAMISA BLANCA PANTALON AMARILLO,NA,N,N,500,NO,0,,,NO,1021,Robo a persona,-102.27301031,21.88732066
178698,JUNIO,2018-06-22,VIERNES,7,36,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUJERES ILUSTRES,602,MORELOS,AVENIDA,AJEDRECISTAS,NA,0,N,0,N,MARIA ASENCION RENTERIA,AMALIA GOMEZ ZEPEDA,DE LA ALIANZA,FUEGO,CORTANTE,SI,N,0,0,N,NA,0,0,0,0,0,0,0,0,0,1,ND,ND,NO,NA,1 SUJETO VISTE SUDADERA NEGRA CON BOSAL PANTALON BLANCO LLEVA UNA MOCHILA BLANCA,N,N,N,0,NO,0,,,NO,1022,Robo a persona,-102.24881541,21.84618422
179100,JUNIO,2018-06-22,VIERNES,17,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,NATURA,699,TERAN NORTE,CALLE,ALIE,NA,0,N,0,N,SICOMORO,TRUENO,MISPERO,CORTANTE,NA,SI,N,0,0,N,NA,1,0,0,1,0,0,0,0,1,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE CAMISA AZUL PNATALON MEZCLILLA EL OTRO PLAYERA ROJA PANTALOAN MEZCLILLA,N,N,N,8000,NO,0,,,NO,1023,Robo a persona,-102.24786951,21.93179750
179296,JUNIO,2018-06-22,VIERNES,21,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD I,431,TERAN SUR,AVENIDA,SIGLO XXI,NA,0,N,0,N,SALUD,TRABAJO,POLIDUCTO,CONTUSA,NA,SI,N,0,0,N,NA,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE CAMISETA BLANCA Y GORRA,NA,N,N,0,SI,0,,,NO,1024,Robo a persona,-102.24408182,21.86987002
179306,JUNIO,2018-06-22,VIERNES,21,52,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,TERAN NORTE,CALLE,EL PICACHO,NA,0,N,0,N,EL TILDIO,LA PROVIDENCIA,EL GIGANTE,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE TODO DE NEGRO TRAE GORRA NEGRA,N,N,N,0,NO,0,,,NO,1025,Robo a persona,-102.26076002,21.90949747
179319,JUNIO,2018-06-22,VIERNES,21,58,AGUASCALIENTES,URBANA,COLONIA,SAN MARCOS (DELEGACION CENTRO),736,POCITOS,CALLE,PRIMAVERA,NA,0,N,0,N,ASUNCION,DAVIS REYNOSO FLORES,25 DE ABRIL,CORTANTE,NA,SI,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE CHAMARRA Y PANTALON MEZCLILLA,N,N,N,10000,NO,0,,,NO,1026,Robo a persona,-102.31086420,21.88227724
179882,JUNIO,2018-06-23,SABADO,13,12,JESUS MARIA,URBANA,FRACCCIONAMIENTO,VISTAS DEL SAUZ,165,JM,CALLE,OLMO,NA,0,N,0,N,OLIVO,ALEMENDRO,ABEDUL,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,BICICLETA,BICICLETA,2000,NO,0,,,NO,1027,Robo a persona,-102.34185858,21.95170370
180242,JUNIO,2018-06-23,SABADO,20,49,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,CALLE,PRIMERA CONSTITUCION,NA,0,N,0,N,HEROE INMORTAL,30 DE JULIO,ALBINO GARCIA,CORTANTE,NA,SI,N,0,0,N,NA,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NA,1 SUEJTO,N,N,N,0,NO,0,,,NO,1028,Robo a persona,-102.26876566,21.85509295
181074,JUNIO,2018-06-24,DOMINGO,6,46,AGUASCALIENTES,URBANA,COLONIA,SAN MARCOS (DELEGACION CENTRO),736,POCITOS,CALLE,PRIMAVERA,NA,208,N,0,N,ASUNCION,SAN MARCOS,25 DE ABRIL,CONTUSA,NA,SI,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,SI,ND,2 SUJETOS,N,N,N,2000,NO,0,,,NO,1029,Robo a persona,-102.31005151,21.88197605
181105,JUNIO,2018-06-24,DOMINGO,8,13,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PERIODISTAS,404,MORELOS,CALLE,REPORTEROS,NA,0,N,0,N,MARIANO IDALGO,LINOTIPISTAS,COLUMNISTAS,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,N,N,0,NO,0,,,NO,1030,Robo a persona,-102.25131255,21.85156171
181623,JUNIO,2018-06-24,DOMINGO,20,30,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,MORELOS,AVENIDA,DEL REY,NA,0,N,0,N,DEL ALFIL NEGRO,DEL AFIL BLANCO,DE LA DAMA,CORTANTE,NA,SI,N,1,3500,N,NA,0,1,0,0,0,0,0,0,0,0,SI,BORDO VEHICULO,NO,NA,1 SUJETO VISTE CHAMARRA COLOR TINTO PANTALON MEZCLILLA GORRA Y TENIS BLANCOS,N,N,N,3500,NO,0,,,NO,1031,Robo a persona,-102.25291286,21.84352137
181769,JUNIO,2018-06-24,DOMINGO,22,54,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,MORELOS,AVENIDA,AGUASCALIENTES SUR,NA,0,N,0,N,CASA BLANCA,VIVERO DE LA FLORESTA,CAUDILLOS,CONTUSA,NA,SI,N,0,0,N,NA,0,0,0,0,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS VISTEN DE SUDADERA NEGRA Y PANTALON,N,N,N,0,NO,0,,,NO,1032,Robo a persona,-102.27619629,21.85992512
181943,JUNIO,2018-06-25,LUNES,2,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,TERAN SUR,CALLE,EL MOCHO,NA,0,N,0,N,SIGLO XXI ORIENTE,OCOTE,EL CUERVERO,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS Y 1 MUJER,NA,TAXI COLOR BLANCO NUMERO ECO 0552,TAXI,4000,NO,0,,,NO,1033,Robo a persona,-102.24669254,21.87669032
178379,JUNIO,2018-06-21,JUEVES,20,31,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS VIÑAS,487,TERAN SUR,AVENIDA,MANUEL GOMEZ MORIN,NA,0,N,0,N,FLORENCIA,DE LA VENDIMIA,DE LA VID,CORTANTE,NA,SI,N,0,0,N,NA,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,N,N,2000,NO,0,,,NO,1034,Robo a persona,-102.28408885,21.89967414
179530,JUNIO,2018-06-23,SABADO,0,49,JESUS MARIA,URBANA,COLONIA,ZONA CENTRO,192,JM,CALLE,AGUSTIN DE ITURBIDE,NA,511,N,0,N,BENIGNO CHAVEZ,GUADALUPE VICTORIA,BENITO JUAREZ,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,EL FURSIO,N,N,2000,NO,0,,,NO,1035,Robo a persona,-102.34458484,21.96542065
181046,JUNIO,2018-06-24,DOMINGO,6,59,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SANTA ANITA 4A SECCION,465,TERAN SUR,CALLE,VALLE REAL,NA,0,N,0,N,VALLE HONDO ORIENTE,VALLE DE LOS REYES PONIENTE,GABRIELA MISTRAL,NA,NA,NO,N,0,0,N,NA,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NA,ND,N,N,N,0,NO,0,,,NO,1036,Robo a persona,-102.27280912,21.90227138
182496,JUNIO,2018-06-25,LUNES,17,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,N,N,NA,0,N,0,N,N,N,N,NA,NA,NO,N,0,0,N,NA,0,1,0,1,0,1,0,1,0,1,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE PLAYERA GRIS PANTALON MEZCLILLA CABELLO CORTO,N,N,N,0,NO,0,,,NO,1037,Robo a persona,-102.26576582,21.85642830
182637,JUNIO,2018-06-25,LUNES,22,6,AGUASCALIENTES,URBANA,COLONIA,OJO DE AGUA,986,MORELOS,AVENIDA,FERROCARRRIL,NA,104,N,0,N,LOS DIAZ,CONVENICON DE 1914 SUR,CRUCITAS,NA,NA,NO,N,1,12500,N,NA,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,N,N,12500,NO,0,,,NO,1038,Robo a persona,-102.27804471,21.86717934
182912,JUNIO,2018-06-26,MARTES,7,41,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,POCITOS,CALLE,20 DE NOVIEMBRE,NA,0,N,0,N,GENERAL ENRIQUE ESTRADA,NORBERTO GOMEZ HORNEDO,GENERAL FRANCISCO VILLA,PUNZANTE,NA,SI,N,0,0,N,NA,0,0,0,1,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NA,4 SUJETOS UNO VISTE PANTALON DE MEZCLILLA OTRO VISTE SHORT  Y EL OTRO CAMISETA DE TIRANTES,N,N,N,0,NO,0,,,NO,1039,Robo a persona,-102.28742402,21.89504794
182915,JUNIO,2018-06-26,MARTES,7,50,AGUASCALIENTES,URBANA,SIN TIPO,PARQUE SANTA ANITA,472,TERAN SUR,AVENIDA,PARQUE VIA,NA,0,N,0,N,GABRIELA MISTRAL,K,VALLE HONDO PONIENTE,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,PARQUE,NO,NA,1 SUJETO VISTE CHAMARRA ROJA PLAYERA VERDE PANTALON MEZCLILLA TEZ MORENO DELGADO,N,N,N,7000,NO,0,,,NO,1040,Robo a persona,-102.27647232,21.90087201
182703,JUNIO,2018-06-25,LUNES,23,3,PABELLON DE ARTEAGA,URBANA,BARRIO,PALO ALTO,92,PA,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NA,70,N,0,N,FRANCISCO I MADERO SUR,INDEPENDENCIA SUR,LICENCIADO BENITO JUAREZ,NA,NA,NO,N,0,0,N,NA,0,0,0,0,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,N,N,1000,NO,0,,,NO,1041,Robo a persona,-102.27356161,22.14507799
183010,JUNIO,2018-06-26,MARTES,10,36,RINCON DE ROMOS,URBANA,FRACCIONAMIENTO,RINCONADA LAS PIEDRAS,69,RR,CALLE,LA PEDRERA,NA,0,N,0,N,CALLE,GRAFITO,LA PEDRERA,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,EL MALACARA,N,N,0,NO,0,,,NO,1042,Robo a persona,-102.32937581,22.23594451
183182,JUNIO,2018-06-26,MARTES,15,0,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,1106,INSURGENTES,CALLE,SANTANDER,NA,0,N,0,N,REPUBLICA DE GUATEMALA,CONVENCION DE 1914 SUR,DE LOS MAESTROS,FISICA,NA,SI,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE CAMISA AMARILLA DEL AMERICA,N,N,N,2500,NO,0,,,NO,1043,Robo a persona,-102.30770465,21.86721161
183212,JUNIO,2018-06-26,MARTES,16,23,AGUASCALIENTES,URBANA,COLONIA,EL RIEGO,767,TERAN SUR,CALLE,DE LA ESPIGA,NA,0,N,0,N,LLUVIA,VAINA,N,NA,NA,NO,N,0,0,N,NA,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE PLAYERA SIN MANGAS OTRO PLAYERA NEGRA,NA,MOTOCICLETA NEGRA CON ROJO,MOTOCICLETA,0,NO,0,,,NO,1044,Robo a persona,-102.24907854,21.89328003
183412,JUNIO,2018-06-26,MARTES,20,48,AGUASCALIENTES,URBANA,COLONIA,SAN PABLO,921,POCITOS,CALLE,MARINA NACIONAL,NA,0,N,0,N,PROFESOR JOSE REYES MARTINEZ,PONCIANO ARRIAGA,EJERCITO NACIONAL,CONTUSA,NA,SI,N,0,0,N,NA,0,0,1,0,1,0,0,1,0,0,SI,VIA PUBLICA,NO,NA,3 SUJETOS,N,N,N,10000,NO,0,,,NO,1045,Robo a persona,-102.29930159,21.89475017
183447,JUNIO,2018-06-26,MARTES,21,25,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASASOLIDA,689,INSURGENTES,AVENIDA,MAHATMA GANDHI,NA,0,N,0,N,VOLCAN TACANA,N,TLALOC,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE PLAYERA GRIS PANTALON MEZCLILLA,N,MOTOCICLETA COLOR ROJA,MOTOCICLETA,0,NO,0,,,NO,1046,Robo a persona,-102.29361085,21.83444219
183540,JUNIO,2018-06-26,MARTES,22,54,AGUASCALIENTES,URBANA,CONDOMINIO,OJOCALIENTE INEGI,740,TERAN SUR,CALLE,LOS CONOS,NA,0,N,0,N,LAS NORIAS,AGUASCALIENTES ORIENTE,EL NOVILLO,NA,NA,NO,N,1,0,N,NA,1,1,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO TRAE CASCO EL OTRO CON EXPANSIONES,N,MOTOCICLETA,MOTOCICLETA,0,NO,0,,,NO,1047,Robo a persona,-102.25518827,21.87544950
183751,JUNIO,2018-06-27,MIERCOLES,7,33,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,TERAN NORTE,CALLE,CULTURA TOTONACA,NA,0,N,0,N,CULTURA NAZCA 212,CULTURA NAZCA 210,CULTURA NAZCA,NA,NA,NO,N,1,90,N,NA,0,1,0,1,0,0,0,0,0,0,SI,FUERA ESCUELA,NO,NA,2 SUJETOS UNO VISTE PLAYERA NEGRA CON GORRA MORADA CON UNA EXPANSION EN LA OREJA,N,N,N,5090,NO,0,,,NO,1048,Robo a persona,-102.24027366,21.90983587
178668,JUNIO,2018-06-22,VIERNES,4,16,JESUS MARIA,URBANA,COLONA,CHICAHUALES II,151,JM,CALLE,FELICIANO MARTINEZ CRUZ,NA,1409,N,0,N,MILPILLAS,TAPIAS VIEJAS,SANTIAGO,NA,NA,NO,N,1,200,N,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,EL OSCAR,N,N,200,NO,0,,,NO,1049,Robo a persona,-102.35039267,21.94309933
184628,JUNIO,2018-06-28,JUEVES,6,14,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,TERAN SUR,CALLE,NAGOYA,NA,125,N,0,N,FUKUOKA,JOSE GUERRA PALOS,OSAKA,CORTANTE,NA,SI,N,1,2000,N,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE ROPA OSCURA AMBOS CON CACHUCHA,N,N,N,2000,NO,0,,,NO,1050,Robo a persona,-102.22929573,21.87363581
184074,JUNIO,2018-06-27,MIERCOLES,16,24,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,J GUADALUPE POSADA,908,POCITOS,AVENIDA,CONVENCION DE 1914 PONIENTE,NA,919,N,0,N,JOSE MARIA ESTRADA,N,GABRIEL V PICHETA,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,NA,2 SUJETOS UNO TRAE CACHUCHA BLANCA,N,N,N,0,NO,0,,,NO,1051,Robo a persona,-102.31237095,21.88393130
184654,JUNIO,2018-06-28,JUEVES,8,47,AGUASCALIENTES,URBANA,DESARROLLO ESPECIAL,PARQUE ECOLOGICO DE MEXICO,438,TERAN NORTE,AVENIDA,PENSADORES MEXICANOS,NA,0,N,0,N,AGUASCALIENTES,OJOCALIENTE,N,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,NA,N,N,0,NO,0,,,NO,1052,Robo a persona,-102.27130159,21.90950238
184921,JUNIO,2018-06-28,JUEVES,14,50,AGUASCALIENTES,URBANA,CONDOMINIO,SAN JOSE DE POZO BRAVO,693,TERAN NORTE,AVENIDA,SIGLO XXI,NA,0,N,0,N,PAULINO N MARTI,CONSTITUCION,PALMA BLANCA,FUEGO,CONTUSA,SI,N,1,7000,N,NA,0,1,1,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS,N,TAXI,TAXI,7000,NO,0,,,NO,1053,Robo a persona,-102.27799084,21.94086862
185617,JUNIO,2018-06-29,VIERNES,11,29,AGUASCALIENTES,URBANA,COLONIA,MACIAS ARELLANO,505,TERAN NORTE,ND,ND,ND,0,N,0,ND,ND,ND,ND,CORTANTE,NA,SI,N,1,300,N,NA,0,0,1,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE PANTALON MEZCLILLA Y 1 MUJER VISTE PANTALON GRIS,N,N,N,1900,NO,0,,,NO,1054,Robo a persona,-102.28369645,21.90643206
186410,JUNIO,2018-06-30,SABADO,1,46,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LAS PALMAS II,596,MORELOS,CALLE,VILLA DE MONTSERRAT,NA,164,N,0,N,VILLA OBREGON,PROCERES DE LA ENSEÑANZA,FRANCISCO JAVIER MINA,CONTUSA,NA,SI,N,1,1500,N,NA,0,1,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,ND,ND,N,N,1500,NO,0,,,NO,1055,Robo a persona,-102.23396978,21.86144353
186490,JUNIO,2018-06-30,SABADO,3,27,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS AMERICAS (DELEGACION CENTRO),1114,INSURGENTES,AVENIDA,LAS AMERICAS,NA,0,N,0,N,REPUBLICA DE PANAMA,CONVENCION DE 1914 SUR,REPUBLICA DE URUGUAY,FUEGO,CORTANTE,SI,N,1,1200,N,NA,0,1,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,5 SUJETOS,N,N,N,2400,NO,0,,,NO,1056,Robo a persona,-102.30281226,21.86718599
186520,JUNIO,2018-06-30,SABADO,4,17,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,AVENIDA,AGUASCALIENTES,NA,0,N,0,N,30 DE JULIO,CAUDILLOS,HEROE INMORTAL,CONTUSA,NA,SI,N,0,0,N,NA,0,1,1,0,0,1,0,0,1,0,SI,VIA PUBLICA,NO,NA,ND,ND,N,N,0,NO,0,,,NO,1057,Robo a persona,-102.26910641,21.85996589
186710,JUNIO,2018-06-30,SABADO,12,0,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA SUR,609,MORELOS,CALLE,JOSEMARIA ESCRIVA DE BALAGUER,NA,0,N,0,N,FLOR DE NOCHEBUENA,N,FLOR DE NOCHEBUENA,CORTANTE,NA,SI,N,0,0,N,NA,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE PLAYERA BLANCA TEZ MORENA OTRO VISTE CAMISETA CON BARBA Y TATUAJES EN LOS BRAZOS,N,N,N,0,NO,0,,,NO,1058,Robo a persona,-102.27685501,21.82503191
186810,JUNIO,2018-06-30,SABADO,14,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,TERAN NORTE,CALLE,ROGELIO GALINDO DE LA TORRE,NA,708,N,0,N,JOSE RUIZ ESPARZA VEGA,ANTONIO RUIZ ESPARZA ALONSO,JOSE DE JESUS GONZALEZ GARCIA,NA,NA,NO,N,0,0,N,NA,0,1,0,0,0,0,0,0,0,0,NO,DOMICILIO,NO,NA,ND,N,N,N,0,NO,0,,,NO,1059,Robo a persona,-102.25803152,21.92887535
186827,JUNIO,2018-06-30,SABADO,15,14,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CENTRO,CALLE,5 DE MAYO,NA,0,N,0,N,JESUS TERAN,JESUS MARIA,VALLADOLID,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 PAREJA,N,MOTOCICLETA,MOTOCICLETA,0,NO,0,,,NO,1060,Robo a persona,-102.29597218,21.88861237
186836,JUNIO,2018-06-30,SABADO,15,14,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS II,622,MORELOS,CALLE,MUNGUIA,NA,0,N,0,N,MAYO DE 1812,22 DE DICIEMBRE,CARLOS MARIA DE BUSTAMANTE,CORTANTE,NA,SI,N,1,300,N,NA,0,1,1,1,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NA,2 SUJETOS,N,N,N,8000,NO,0,,,NO,1061,Robo a persona,-102.25822585,21.85251857
187962,JULIO,2018-07-01,DOMINGO,8,59,AGUASCALIENTES,URBANA,AGUASCALIENTES,MISION DE SANTA FE,569,MORELOS,CALLE,MISIONEROS,NA,0,N,0,0,ARQUEROS,MISION DE SAN FRANCISCO,ESTRELLA,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE PLAYERA GRIS CACHUCHA NEGRA,N,N,N,0,NO,0,,,NO,1062,Robo a persona,-102.26988467,21.86684645
188135,JULIO,2018-07-01,DOMINGO,12,27,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,TERAN NORTE,CALLE,MONTE DELAS CRUCES,NA,0,N,0,N,GUADALUPANO,SIERRA DE TLAHUILOTEPEC,PICACHO ORIENTE,FUEGO,CORTANTE,SI,N,0,0,N,NA,0,1,0,1,0,0,0,0,1,0,SI,VIA PUBLICA,NO,NA,4 SUEJTOS UNO VISTE PLAYERA BLANCA TATUAJES EN LA MANO OTRO PLAYERA ROJA OTRO PLAYERA A RAYAS,N,TAXI ROJO NUMERO ECO 3602,TAXI,10000,NO,0,,,NO,1063,Robo a persona,-102.25412535,21.91102710
188501,JULIO,2018-07-01,DOMINGO,18,50,AGUASCALIENTES,URBANA,FFRACCIONAMIENTO,CONJUNTO LOS NARANJOS,694,TERAN NORTE,CALLE,LOS NARANJOS,NA,0,N,0,N,CONSTITUCION,MAXIMINO ROJAS,VILLA DE LA CONVENCION,NA,NA,NO,N,0,0,N,NA,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE PLAYERA BLANCA CACHUCHA ROJA,N,BICICLETA,BICICLETA,0,NO,0,,,NO,1064,Robo a persona,-102.28293372,21.93061079
188783,JULIO,2018-07-01,DOMINGO,22,27,JESUS MARIA,URBANA,COLONIA,ZONA CENTRO,192,JM,CALLE,ORIENTE,NA,208,N,0,N,JULIO CADENA,HEROE DE NACOZARI,IGNACIO LOPEZ RAYON,NA,NA,NO,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO,N,N,N,0,NO,0,,,NO,1065,Robo a persona,-102.34162914,21.96303647
188936,JULIO,2018-07-02,LUNES,0,34,PABELLON DE ARTEAGA,URBANA,FRACCIONAMIENTO,VERGEL DEL VALLE,98,PA,CALLE,VERGEL,NA,306,N,0,N,CRISANTEMO,VENDIMIA,MOSTO,CONTUSA,NA,SI,N,0,0,N,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,2 SUJETOS UNO VISTE PLAYERA BLANCA OTRO VISTE SUDADERA NEGRA,N,BICICLETA,BICICLETA,0,NO,0,,,NO,1066,Robo a persona,-102.28790689,22.15016365
189010,JULIO,2018-07-02,LUNES,2,9,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE I,741,TERAN SUR,CALLE,SAN FRANCISCO DE LOS ROMO,NA,106,N,0,N,SANTA ROSA,LA TINAJA,PEÑUELAS,FISICA,NA,SI,N,1,0,N,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,ND,N,CARRO HONDA CIVIC COLOR PLATA VIDRIOS POLARIZADOS,CARRO,1300,NO,0,,,NO,1067,Robo a persona,-102.25897046,21.88767407
189021,JULIO,2018-07-02,LUNES,2,18,AGUASCALIENTES,RURAL,RANCHO,RANCHO ALEGRE,61-P,MORELOS,CARRETERA,ECKM119.8 (LEON - AGUASCALIENTES) -ARELLANO - RETO,NA,0,N,0,N,N,N,N,FUEGO,NA,SI,N,1,0,N,NA,0,1,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,NA,4 SUJETOS,N,N,N,50000,NO,0,,,NO,1068,Robo a persona,-102.24630845,21.79852131
189046,JULIO,2018-07-02,LUNES,3,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,TERAN SUR,AVENIDA,ESFUERZO NACIONAL,NA,1222,N,0,N,CIELO CLARO,EPAZOTE,LAS FRAGUAS,NA,NA,NO,N,1,0,N,NA,0,0,0,0,0,0,0,0,0,0,NO,DOMICILIO,NO,NA,2 MUJERES 1 SUJETO,N,CARRO HONDA PLATEADO CON ESTROBOS,CARRO,0,NO,0,,,NO,1069,Robo a persona,-102.25151529,21.89451526
