FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
240162150,0,30446,AUTOPARTES,2,2024-02-03,5,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,ALONSO DE ALARCON,0,NA,",,,",AVENIDA,POLIDUCTO,3,20,47,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,false,2,1,MOTOCICLETA,ND,ND,1,1,0,288,-102.25938364,21.92863494
240170022,0,50305,AUTOPARTES,2,2024-02-05,6,1,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,148,CALLE,MIGUEL ANGEL,0,NA,",,,",CALLE,NAVARRETE,6,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,VOLKSWAGEN,LUPO,1,13,0,289,-102.32105944,21.87719509
240170103,0,30904,AUTOPARTES,2,2024-02-05,6,1,1,FRACCIONAMIENTO,JOSE GUADALUPE PERAL,334,334,CALLE,JOSE M RUIZ TEJADA Y OTAL,0,NA,",,,",AVENIDA,SALUD,4,8,38,20,09:00-11:59,true,false,9,Ninguna,1,ND,M,M,8,1,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,CAMIONETA,ND,ND,1,4,0,290,-102.24130747,21.86879559
240174341,0,30403,AUTOPARTES,2,2024-02-06,6,2,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,CORREGIDORA,0,NA,",,,",CALLE,CAUDILLOS,5,0,0,27,Sin datos,false,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,true,4,2,AUTOMOVIL,CHEVROLET,SILVERADO,1,4,0,291,-102.26319993,21.85886652
240174877,0,30411,AUTOPARTES,2,2024-02-06,6,2,1,FRACCIONAMIENTO,LINDAVISTA,258,258,CALLE,JARDIN DE LA ESTACION,0,NA,",,,",CALLE,JARDIN DEL ESTUDIANTE,5,10,41,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,CAMIONETA,CHRYSLER,VOYAGUER,23,1,2549,292,-102.28898102,21.86706235
240176397,0,30411,AUTOPARTES,2,2024-02-06,6,2,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,INGENIERO MANUEL GARCIA MARTINEZ,3,16,37,22,15:30-18:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,2800.000000,false,3,2,CAMIONETA,CHEVROLET,S-10,1,3,0,293,-102.25619398,21.90595116
240174038,0,30904,AUTOPARTES,2,2024-02-06,6,2,1,FRACCIONAMIENTO,VILLAS DE MORELOS,189,189,CALLE,CORREGIDORA,0,NA,",,,",CALLE,SITIO DE CUAUTLA,5,4,21,26,03:00-05:59,true,false,9,Ninguna,1 HOMBRE,VECINO,H,A,6,1,ND,ND,0,0,false,0,CAMIONETA,DE COLOR BLANCO,41,Ninguno,0.00000,0.000000,false,1,5,CAMIONETA,ND,ND,1,4,0,294,-102.26326051,21.85821496
240178975,0,30411,AUTOPARTES,2,2024-02-07,6,3,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,RECINTO,NOPAL,0,NA,",,,",CALLE,ELOISA BARBOSA CHAVEZ,4,6,56,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,18,Tanque de gas,0.00000,0.000000,false,1,1,AUTOMOVIL,OLDSMOBILE,CUTLASS,1,1,0,295,-102.23618364,21.87338317
240180254,0,50102,AUTOPARTES,2,2024-02-07,6,3,1,FRACCIONAMIENTO,JOSE GUADALUPE PERAL,334,334,CALLE,CIPRIANO DELGADO RAMIREZ,0,NA,",,,",CALLE,DECIDERIO MACIAS SILVA,4,14,11,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,true,1,2,AUTOMOVIL,ND,ND,1,2,0,296,-102.23999817,21.87052857
240183553,0,30403,AUTOPARTES,2,2024-02-08,6,4,1,FRACCIONAMIENTO,LOMAS DE SAN JORGE,335,335,CALLE,CLAUDIO DE ARCINIEGA,0,NA,",,,",CALLE,MANUEL TOLSA,5,7,21,19,06:00-08:59,false,false,9,Ninguna,5 HOMBRES,VECINOS,H,H,6,0,ND,ND,0,0,false,0,N,N,"22,23,11","Autoestereo,Equipo de sonido,Herramienta",0.00000,10000.000000,false,4,3,AUTOMOVIL,VOLKSWAGEN,JETTA,23,1,2554,297,-102.24122351,21.84908139
240184403,0,30411,AUTOPARTES,2,2024-02-08,6,4,1,UNIDAD HABITACIONAL,LOS VOLCANES,324,324,CALLE,POPOCATEPETL,0,NA,",,,",PROLONGACION,PASEO DE LA CRUZ,5,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23,24","Autoestereo,Equipo de sonido,Bateria",0.00000,5000.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,298,-102.26982425,21.87394915
240187042,0,30403,AUTOPARTES,2,2024-02-08,6,4,1,UNIDAD HABITACIONAL,LOS VOLCANES,324,324,CALLE,CITLALTEPEC,0,NA,",,,",CALLE,IZTACCIHUATL,5,22,17,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,3,6,27","Mochila, maleta,Celular,Tecnologia,Documentos",0.00000,0.000000,false,4,3,AUTOMOVIL,HONDA,CIVIC,1,1,0,299,-102.26881267,21.87689992
240188524,0,30403,AUTOPARTES,2,2024-02-09,6,5,11,FRACCIONAMIENTO,MONTEVERDE,1340R,0,CALLE,CABUYA,0,NA,"102,,,",CALLE,GRENOVIA,7,10,3,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,5000.000000,false,4,2,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,300,-102.25259649,21.96228175
240189213,0,30403,AUTOPARTES,2,2024-02-09,6,5,5,FRACCIONAMIENTO,CIELO CLARO,903,903,CALLE,AGUAS TERMALES,0,NA,",,,",CALLE,AGUA POTABLE,7,0,0,2,06:00-11:59,false,false,9,Cortante,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,22","Bateria,Autoestereo",0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,17,0,301,-102.33814516,21.95690796
240190983,0,30411,AUTOPARTES,2,2024-02-09,6,5,7,FRACCIONAMIENTO,SOLIDARIDAD,1201,1201,CALLE,ANTONIO MU¡OZ ACOSTA,0,NA,309,CALLE,PEDRO GUERRERO LUCIO,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,9000.000000,false,3,1,AUTOMOVIL,VOLKSWAGEN,BORA,1,17,0,302,-102.32787832,22.22206099
240191309,0,30403,AUTOPARTES,2,2024-02-09,6,5,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,CALLE,SAN JOSE DE LOS REYNOSO,0,NA,",,,",CALLE,SIRRA DE TEPOZTLAN,6,21,27,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"2,6,31","Computo,Tecnologia,Mochila, maleta",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,SENTRA,1,1,0,303,-102.31100031,21.91270256
240193103,0,30403,AUTOPARTES,2,2024-02-10,6,6,1,COLONIA,SAN PABLO,242,242,CALLE,EJERCITO NACIONAL,0,NA,",,,",CALLE,PROFESOR JOSE REYES MARTINEZ,6,7,36,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,HYUNDAI,GRAND i10,1,13,0,304,-102.30109117,21.89285645
240193269,0,30411,AUTOPARTES,2,2024-02-10,6,6,5,NINGUNO,EL CHAVE¡O II,928,928,CARRETERA,A LA POSTA,0,NA,",,,",CALLE,BUGAMBILIA,7,0,0,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,3,2,AUTOMOVIL,CHRYSLER,STRATUS,1,1,0,305,-102.36454275,21.96591059
240193410,0,30403,AUTOPARTES,2,2024-02-10,6,6,1,COLONIA,TROJES DE ALONSO,508,508,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,NI¡OS,6,0,0,16,19:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"26,28","Bolsa,Dinero",2000.00000,0.000000,false,4,1,AUTOMOVIL,SUZUKI,ND,1,6,0,306,-102.29704488,21.93814992
240199179,0,30411,AUTOPARTES,2,2024-02-11,6,7,1,CONDOMINIO,JARDINES DEL LAGO,178R,0,BOULEVARD,JUAN PABLO II,0,NA,",,,",CALLE,CLUB NECAXA,2,8,0,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TIIDA,1,1,0,307,-102.35094727,21.85619995
240199248,0,30403,AUTOPARTES,2,2024-02-11,6,7,5,FRACCIONAMIENTO,CHICAHUALES I,1056,1056,CALLE,HIGINIO CHAVEZ MARMOLEJO,0,NA,",,,",CALLE,SANTIAGO APOSTOL,7,10,29,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,38,Objetos personales,0.00000,0.000000,false,4,1,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,308,-102.34993026,21.94929443
240201741,0,30411,AUTOPARTES,2,2024-02-11,6,7,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,672,CALLE,AMBROSIO VERASTEGUI GUERRERO,0,NA,",,,",CALLE,SIERRA DE TEPEHUANES,3,31,31,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,MOTOCICLETA,ITALIKA,ND,23,1,2566,309,-102.25753325,21.91310712
240193305,0,30904,AUTOPARTES,2,2024-02-10,6,6,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,DE LA ASUNCION,2,9,0,2,09:0,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,4,0,310,-102.30192433,21.84557438
240194068,0,30422,AUTOPARTES,2,2024-02-10,6,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,0,NA,",,,",CALLE,JESUS HERNANDEZ DIAZ,3,13,6,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,"31,28","Mochila, maleta,Dinero",4000.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,311,-102.25230239,21.92895826
240188533,0,30404,AUTOPARTES,2,2024-02-09,6,5,5,CONDOMINIO,RUISE¡ORES II,1023,1023,CALLE,GAVIOTA,0,NA,",,,",AVENIDA,RUISE¡ORES,7,10,5,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,1,2,MOTOCICLETA,ND,ND,1,1,0,312,-102.33022254,21.96789800
240203044,0,30904,AUTOPARTES,2,2024-02-12,7,1,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,SIGLO XXI,4,5,15,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,ND,ND,1,6,0,313,-102.24524144,21.87367552
240203855,0,30307,AUTOPARTES,2,2024-02-12,7,1,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,MAHATMA GANDHI,0,NA,",,,",CALLE,REPUBLICA DE COSTA RICA,2,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,CAMIONETA,BMW,ND,1,13,0,314,-102.29567213,21.86764669
240212032,0,30403,AUTOPARTES,2,2024-02-14,7,3,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,CUMBRES DE MIAHUATLAN,0,NA,",,,",CALLE,NI¡O ARTILLERO,3,9,0,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,KIA,ND,1,1,0,315,-102.25450874,21.90751899
240212063,0,30403,AUTOPARTES,2,2024-02-14,7,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,CHICHENITZA,0,NA,",,,",CALLE,CUARTO PALENQUE,5,5,53,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE,EL RO¡O,ND,H,6,0,ND,ND,0,0,false,0,N,N,"38,6","Objetos personales,Tecnologia",0.00000,0.000000,false,4,1,AUTOMOVIL,RENAULT,LOGAN,1,1,0,316,-102.25491094,21.86458766
240212137,0,30403,AUTOPARTES,2,2024-02-14,7,3,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA TORTIL,0,NA,"102,,,",AVENIDA,SIGLO XXI,4,6,39,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"3,6",CelularTecnologia,0.00000,7000.000000,false,4,1,AUTOMOVIL,RENAULT,LOGAN,1,2,0,317,-102.25143117,21.88872143
240212347,0,30403,AUTOPARTES,2,2024-02-14,7,3,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,0,NA,"103,,,",CALLE,PREBISTERIO ANTONIO HERNANDEZ GALLEGOS,2,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,NISSAN,PATHFINDER,1,13,0,318,-102.31776614,21.85556220
240215059,0,30446,AUTOPARTES,2,2024-02-14,7,3,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,MONTE DE LAS CRUCES,0,NA,",,,",AVENIDA,POLIDUCTO,3,19,58,23,19:00-21:29,false,false,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"26,6,28","Bolsa,Tecnologia,Dinero",0.00000,0.000000,false,3,1,AUTOMOVIL,ND,ND,1,2,0,319,-102.25200182,21.91151307
240216152,0,30403,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,VISTA DEL SUR,144,144,CALLE,JOAQUIN PARDAVE,0,NA,",,,",CALLE,ANDRES SOLAR,2,1,57,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,27","Mochila, maleta,Documentos",0.00000,3000.000000,false,4,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,320,-102.30592321,21.84305364
240216366,0,30411,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,SANTA ANITA 4A SECCION,543,543,CALLE,VALLE REAL,0,NA,",,,",CALLE,VALLE DE LOS REYES,4,5,16,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"38,13","Objetos personales,Jugueteria",0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,321,-102.27187493,21.90210343
240217867,0,30403,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,353,CALLE,VALLARTA,0,NA,",,,",CALLE,VALLARTA 204,4,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"12,38,11","Ropa,Objetos personales,Herramienta",0.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,CHEVY,1,6,0,322,-102.23622606,21.88147582
240218630,0,30403,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",CALLE,RIO EUFRATES,6,17,20,22,15:30-18:59,true,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,NISSAN,FRONTIER,1,1,0,323,-102.31721301,21.89238191
240218762,0,30411,AUTOPARTES,2,2024-02-15,7,4,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,PROFESOR ALEJANDRO TOPETE DEL VALLE,0,NA,",,,",CALLE,NIETO,1,0,0,3,12:00-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,0.000000,false,1,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,324,-102.30267561,21.87728352
240218857,0,30403,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,AVENIDA,DEL REY,0,NA,",,,",CALLE,DEL PEON,5,18,36,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,ND,ND,1,13,0,325,-102.25259864,21.84435827
240219173,0,30403,AUTOPARTES,2,2024-02-15,7,4,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,CAMINO REAL,0,NA,",,,",CALLE,14 DE AGOSTO,7,19,39,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,TOYOTA,COROLLA,1,13,0,326,-102.32921806,21.94427551
240219186,0,30403,AUTOPARTES,2,2024-02-15,7,4,5,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,1096,1096,CALLE,MISANTLA,0,NA,",,,",AVENIDA,EUGENIO GARZA SADA,7,19,43,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,0,327,-102.34327045,21.94845093
240220036,0,30403,AUTOPARTES,2,2024-02-15,7,4,1,COLONIA,FATIMA,503,503,CALLE,LAGOS DE MORENO,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,22,50,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,3,27,38","Mochila, maleta,Celular,Documentos,Objetos persona-",0.00000,0.000000,false,4,1,CAMIONETA,NISSAN,ROGUE,1,1,0,328,-102.31082894,21.91084021
240221098,0,30403,AUTOPARTES,2,2024-02-16,7,5,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,ZACATECO,0,NA,"221,,,",AVENIDA,SIGLO XXI,5,8,0,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,2000.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,VOCHO,1,1,0,329,-102.24776768,21.86249426
240228356,0,30403,AUTOPARTES,2,2024-02-17,7,6,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,EMILIANO ZAPATA,0,NA,",,,",CALLE,ANTONIO ARIAS BERNAL,1,20,22,23,19:00-21:29,true,false,9,Ninguna,2 HOMBRES SUDADERA NARANJA Y NEGRA,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,0.000000,false,3,1,CAMIONETA,ND,ND,1,1,0,330,-102.30351916,21.88229864
240230255,0,30403,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,ARQUITECTO CARLOS CONTRERAS,0,NA,",,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,1,28,25,00:00-02:59,true,false,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"25,31,12,15","Llantas, rines,Mochila, maleta,Ropa,Joyeria",0.00000,10000.000000,false,4,1,CAMIONETA,KIA,ND,1,1,0,331,-102.32016787,21.85633706
240231349,0,30403,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,DOROTEO ARANGO,0,NA,",,,",CALLE,GENERAL  EUGENIO AGUIRRE BENAVIDES,2,8,13,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,5,AUTOMOVIL,CHRYSLER,NEON,1,13,0,332,-102.30847276,21.85426954
240232511,0,30403,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,VISTA DEL SOL I,570,570,CALLE,RESOLANA,0,NA,"109,,,",CALLE,PUESTA PICACHOS,5,0,0,7,00:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,27,Documentos,0.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,333,-102.27131931,21.86061502
240233447,0,30411,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,CASABLANCA,625,625,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,GENERAL MARIANO ESCOBEDO,5,18,28,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,334,-102.27352648,21.85975978
240233659,0,30411,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,SANTA ANITA,227,227,AVENIDA,SIGLO XIX,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,4,19,20,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"3,31,24,46","Celular,Mochila, maleta,Bateria,Accesorios",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,335,-102.27333466,21.89031487
240234503,0,30411,AUTOPARTES,2,2024-02-18,7,7,1,COMUNIDAD,EL MALACATE,25R,0,TERRACERIA,DESCONOCIDO,0,NA,",,,",TERRACERIA,DESCONOCIDO,5,22,26,24,21:30-23:59,true,true,"4,1",Ninguna,"2 HOMBRES, ENCAPUCHADOS",ND,H,H,8,0,ND,ND,0,0,false,0,CAMIONETA,N,"22,23,3","Autoestereo,Equipo de sonido,Celular",0.00000,22000.000000,false,3,3,AUTOMOVIL,ND,ND,1,1,0,336,-102.23717071,21.83665529
240234682,0,30411,AUTOPARTES,2,2024-02-18,7,7,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,256,CALLE,CHOPO,0,NA,",,,",PRIVADA,PRIMERA CHOPO,5,23,6,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,1,0,337,-102.27401251,21.87746098
240228551,0,30403,AUTOPARTES,2,2024-02-17,7,6,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,147,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",CALLE,VERACRUZ,6,21,2,24,21:30-23:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,4,2,AUTOMOVIL,ND,ND,1,4,0,338,-102.31348083,21.87381284
240207819,0,30403,AUTOPARTES,2,2024-02-13,7,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,CHICHENITZA,0,NA,",,,",ANDADOR,CUARTO PALENQUE,5,6,27,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,4,2,AUTOMOVIL,CHRYSLER,NEON,23,1,2572,339,-102.25503532,21.86488772
240207819,0,30403,AUTOPARTES,2,2024-02-13,7,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,CHICHENITZA,0,NA,",,,",ANDADOR,CUARTO PALENQUE,5,6,27,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,4,2,AUTOMOVIL,NISSAN,SENTRA,23,1,2572,340,-102.25502106,21.86484257
240216601,0,30904,AUTOPARTES,2,2024-02-15,7,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,CONIFERAS,0,NA,",,,",CALLE,EL MIXTON,3,5,16,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,2,CAMIONETA,ND,ND,1,4,0,341,-102.25968073,21.92526791
240223861,0,30904,AUTOPARTES,2,2024-02-16,7,7,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,NOTICIEROS,0,NA,",,,",AVENIDA,DEL REY,5,6,0,19,06:00-08:59,false,false,9,Ninguna,1 HOMBRE,IVAN,H,H,8,0,ND,ND,0,0,false,0,N,N,"11,22,23","Herramienta,Autoestereo,Equipo de sonido",0.00000,12000.000000,false,4,5,AUTOMOVIL,VOLKSWAGEN,ND,23,27,2579,342,-102.24821547,21.85162932
