FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,MOT_DET,LESIONADO,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
210177775,30414,ROBO A CASA,2,2021-02-22,8,1,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,CULTURA OTOMI,NA,NA,"1304,,,",CALLE,SAN MARCOS,4,0,0,27,4,NO,false,false,9,VECINO,VECINO,0,NO,0,N,N,NO,15,0,0,false,1,11,-102.24490000,527,-102.24492139,21.90004612
210178134,30414,ROBO A CASA,2,2021-02-22,8,1,7,FRACCIONAMIENTO,EL POTRERO,73,CALLE,POTRERO DEL LLANO,NA,NA,"215,,,",CALLE,INSURGENTES,7,0,0,27,4,NO,false,false,9,ND,ND,2,INTOXICACION,0,N,N,NO,"6,11,14",0,0,false,1,4,-102.31030000,528,-102.31037526,22.22500542
210178715,30414,ROBO A CASA,2,2021-02-23,8,2,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,CECILIA LEAL ARREGUI,NA,NA,"303,,,",CALLE,VIRGINIA OFELIA MARTINEZ G,4,0,0,26,4,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,"5,10,12",0,2000,false,1,1,-102.24890000,529,-102.24891390,21.90148440
210179052,30414,ROBO A CASA,2,2021-02-21,7,7,1,FRACCIONAMIENTO,LA HUERTA,1113,CALLE,GARABATO,NA,NA,"117,,,",CALLE,CHICHIMECO,5,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,2800,false,1,1,-102.27940000,530,-102.27941917,21.87666204
210179095,30414,ROBO A CASA,2,2021-02-22,8,1,11,FRACCIONAMIENTO,SANTA FE,352P,CALLE,SAN ERNESTO,NA,NA,"131,,,",AVENIDA,SAN SIMON,7,0,0,1,3,SOLA,false,false,9,ND,ND,0,NO,0,N,N,NO,"9,10,16",0,6000,false,1,1,-102.27420000,531,-102.27423807,22.02859349
210179235,30414,ROBO A CASA,2,2021-02-23,8,2,5,RANCHO,RANCHO EL BAJIO,338PR,AVENIDA,RUISEÑORES,NA,NA,"1100,,,",CALLE,SD,7,0,0,2,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,10,16",0,0,false,1,2,-102.33060000,532,-102.33064284,21.96922812
210179375,30414,ROBO A CASA,2,2021-02-23,8,2,5,SIN TIPO,CORRAL DE BARRANCOS,142,CALLE,LOS MEZQUITES,NA,NA,"102,,,",CALLE,EL REFUGIO,7,0,0,1,4,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"8,11,19,26,45",0,30000,false,1,1,-102.32770000,533,-102.32777821,21.94199517
210180096,30414,ROBO A CASA,2,2021-02-23,8,2,1,COLONIA,ZONA CENTRO,906,CALLE,GONZALEZ SARACHO,NA,NA,"214,,,",CALLE,AGUSTIN R GONZALEZ,1,0,0,1,3,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,8,10,15,26",0,30000,false,1,1,-102.28970000,534,-102.28978274,21.88389089
210180247,30414,ROBO A CASA,2,2021-02-23,8,2,9,COLONIA,CHOLULA I,44,CALLE,INSURGENTES,NA,NA,"305,,,",CALLE,NINGUNO,7,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,CAMIONETA,BLANCA,NO,8,0,5000,false,1,1,-102.17990000,535,-102.17999753,22.22821538
210180492,30414,ROBO A CASA,2,2021-02-23,8,2,1,FRACCIONAMIENTO,VILLAS DE LAS FUENTES,495,CALLE,VILLAS DE ACAPULCO,NA,NA,"525,B,,",N,N,3,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"4,5",0,800,false,1,7,-102.23920000,536,-102.23921900,21.91437311
210180923,30414,ROBO A CASA,2,2021-02-23,8,2,11,FRACCIONAMIENTO,RINCONADA SAN JOSE BUENAVISTA,9,PRIVADA,RINCONADA SAN JOSE DE BUENAVISTA,NA,NA,"513,,7,",AVENIDA,SAUCE,7,0,0,9,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,1000,false,1,2,-102.26970000,537,-102.26976237,22.07079792
210181285,30414,ROBO A CASA,2,2021-02-23,8,2,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,TEXOCOCO,NA,NA,"1502,,1,",CALLE,TEXCOCO,7,0,0,9,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,20000,false,1,1,-102.24750000,538,-102.24756176,21.95633449
210181352,30414,ROBO A CASA,2,2021-02-23,8,2,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,LOS CAMPOS,NA,NA,"123,,,",CALLE,DEL ROSARIO,4,0,0,14,4,NO,false,false,9,ND,ND,0,NO,0,N,N,SI1,"15,38",0,0,false,1,1,-102.25790000,539,-102.25791086,21.89679441
210181938,30414,ROBO A CASA,2,2021-02-23,8,2,5,COLONIA,SATURNINO HERRAN,131,AVENIDA,MARGARITAS,NA,NA,"521,,,",CALLE,EL JARABE,7,22,55,24,4,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,"12,31",0,25000,false,1,1,-102.29270000,540,-102.29275397,22.00196037
210164178,30414,ROBO A CASA,2,2021-02-19,7,5,1,FRACCIONAMIENTO,BALCONES DE OJOCALIENTE,577,CALLE,BALCONES DE PLATA,NA,NA,"127,,,",CALLE,BALCONES DE OJOCALIENTE,5,14,7,21,4,DESHABITADA,true,false,9,ND,ND,1,DAÃ‘OS Y DROGADO,0,N,N,NO,10,0,0,false,1,4,-102.25010000,541,-102.25012747,21.86426194
210182512,30414,ROBO A CASA,2,2021-02-24,8,3,6,FRACCIONAMIENTO,COSMOS,90,CALLE,TAURO,NA,NA,"330,,,",CALLE,ESCORPION,7,6,5,19,4,NO,false,false,9,ND,ND,0,NO,0,CAMIONETA,NISSAN PICK UP,NO,14,0,5000,false,1,1,-102.28090000,542,-102.28096842,22.13974466
210182519,30414,ROBO A CASA,2,2021-02-24,8,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE ELBRUS,NA,NA,",,,",CALLE,MONTES DE TOLEDO,3,0,0,27,9,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,6,-102.25750000,543,-102.25750321,21.94507973
210182642,30414,ROBO A CASA,2,2021-02-24,8,3,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,NAPIZARO,NA,NA,"412,,1,",CALLE,CULHUACAN,7,0,0,16,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"15,28,38",4600,5000,false,1,2,-102.24850000,544,-102.24852920,21.95461522
210182689,30414,ROBO A CASA,2,2021-02-24,8,3,1,COMUNIDAD,PEÑUELAS EL CIENEGAL,27PR,CAMINO,AL CERRO DE LOS GALLOS,1.5,NA,",,,",N,N,5,0,0,16,4,NO,false,false,9,VIGILANTE FRANCISCO JAVIER DIAZ,EMPLEADO,0,NO,0,N,N,NO,"11,12,18,21,38",0,0,false,1,1,-102.26540000,545,-102.26547293,21.71936535
210182763,30414,ROBO A CASA,2,2021-02-24,8,3,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,PONCITLAN,NA,NA,"220,,,",AVENIDA,RIVERA DE CHAPALA,7,0,0,6,4,NO,false,false,9,ND,OSCAR,0,NO,0,N,N,NO,"4,5,10,14,38",0,7000,false,1,1,-102.25190000,546,-102.25191027,21.95607745
210183028,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,ESPAÑA,1052,CALLE,MADRID,NA,NA,"124,,,",AVENIDA,DE LOS MAESTROS,2,0,0,5,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,2,0,30000,false,1,1,-102.31230000,547,-102.31236483,21.86474302
210183155,30414,ROBO A CASA,2,2021-02-24,8,3,1,SIN TIPO,NORIAS DE OJOCALIENTE,353,CALLE,10 DE MAYO,NA,NA,"118,,,",CALLE,NINGUNO,4,0,0,6,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"3,5,28",0,4000,false,1,2,-102.21120000,548,-102.21126025,21.89470303
210183867,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,PICACHO ORIENTE,NA,NA,"410,,,",CALLE,SIERRA DE SAN BERNARDINO,3,14,25,21,9,NO,true,false,9,VECINO,EL VAMPI,0,NO,0,N,N,NO,3,0,6000,false,1,2,-102.25670000,549,-102.25678129,21.90956046
210184013,30414,ROBO A CASA,2,2021-02-24,8,3,3,SIN TIPO,LA FORTUNA,253,PRIVADA,SANTA INES,NA,NA,"128,,,",CALLE,FRANCISCO I MADERO,7,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,3,0,4000,true,1,11,-102.67060000,550,-102.67060731,21.87587390
210184079,30414,ROBO A CASA,2,2021-02-24,8,3,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,MEXCALA,NA,NA,"232,,,",CALLE,JAMAY,7,0,0,1,2,SOLA,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,4,12",0,25000,false,1,1,-102.25640000,551,-102.25641669,21.95990601
210184306,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,PASEOS DEL SOL,705,PRIVADA,SEGUNDA CARLOS AGUILERA VILLEGAS,NA,NA,"222,,,",CALLE,CARLOS AGUILERA VILLEGAS,4,0,0,22,4,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,6,0,1500,false,1,1,-102.23680000,552,-102.23687061,21.89960383
210184387,30414,ROBO A CASA,2,2021-02-24,8,3,1,COLONIA,COL SAN MARCOS,736,CALLE,ASUNCION,NA,NA,"505,,,",CALLE,PRIMAVERA,6,0,0,18,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,15000,false,1,23,-102.31010000,553,-102.31015509,21.88240992
210184627,30414,ROBO A CASA,2,2021-02-24,8,3,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348P,AMPLIACION,SAN CAMILO,NA,NA,"204,,,",AMPLIACION,SAN JERONIMO,7,0,0,26,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,8,9",0,0,false,1,1,-102.27740000,554,-102.27746522,22.03067990
210184809,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,PICACHO ORIENTE,NA,NA,"408,,,",CALLE,SIERRA DE TLAXCO,3,0,0,9,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,8,12",0,4000,true,1,1,-102.25680000,555,-102.25686055,21.90955235
210184842,30414,ROBO A CASA,2,2021-02-24,8,3,1,COLONIA,GREMIAL,917,CALLE,20 DE NOVIEMBRE,NA,NA,"219,,,",CALLE,PINO SUAREZ,1,0,0,1,3,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,8,11",0,0,false,1,2,-102.28530000,556,-102.28533039,21.88925173
210185002,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,PASEOS DEL SUR,324PR,CALLE,GAETA,NA,NA,"132,,,",CALLE,MISION DE SAN MARGARITO FLORES GARCIA,5,0,0,9,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,5,13,15",0,10000,false,1,1,-102.27120000,557,-102.27123954,21.81160589
210185280,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,SASSARI,NA,NA,"103,B,,",AVENIDA,RANCHO SAN ANTONIO,5,0,0,1,3,SOLA,false,false,9,ND,ND,0,NO,0,N,N,SI1,"1,2",0,25000,false,1,1,-102.26460000,558,-102.26469523,21.80906238
210185330,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,LA FLORIDA II,320PR,CALLE,PASEO DEL ALCANTARILLADO,NA,NA,"118,,,",CALLE,PASEO DE LA CUEVA,3,0,0,14,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,2,8,12,15",0,9000,false,1,1,-102.24110000,559,-102.24118143,21.92913648
210185687,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,FEDERICO MENDEZ,NA,NA,"1010,A,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,10,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,10",0,5000,false,1,2,-102.26140000,560,-102.26146894,21.93950899
210186062,30414,ROBO A CASA,2,2021-02-24,8,3,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,SEBASTIAN DE LARA,NA,NA,"171,,,",CALLE,CRISTOBAL DE TORRES,3,0,0,10,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"8,11,38",0,0,false,1,1,-102.25640000,561,-102.25645979,21.93196327
210187118,30414,ROBO A CASA,2,2021-02-25,8,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,PROFESOR JOSE ANTONIO VELARDE,NA,NA,"355,,,",CALLE,JOSE CALVILLO,2,0,0,20,4,NO,false,false,9,1 HOMBRE PARA BENDECIR CASA,ND,0,NO,0,N,N,NO,"15,28",0,5000,false,1,1,-102.32320000,562,-102.32328863,21.85168432
210187607,30414,ROBO A CASA,2,2021-02-25,8,4,1,UNIDAD HABITACIONAL,LOS VOLCANES,592,CALLE,POPOCATEPETL,NA,16,",,403,",ANDADOR,NINGUNO,5,12,30,21,4,NO,false,false,9,ND,MAYAEL GAEL TORRES REYES,1,ROBO,0,N,N,NO,1,0,0,true,1,4,-102.27006000,563,-102.27006000,21.87595000
210188370,30414,ROBO A CASA,2,2021-02-25,8,4,1,COLONIA,REVOLUCION,345,CALLE,PANFILO NATERA,NA,NA,",,,",CAMINO,AL GUARDA,5,0,0,5,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.19090000,564,-102.19095544,21.84501297
210188749,30414,ROBO A CASA,2,2021-02-25,8,4,7,RANCHO,EL MILAGRO,226PR,CARRETERA,19,ND,NA,",,,",N,N,7,0,0,22,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"3,18",0,0,false,1,1,-102.32930000,565,-102.32935225,22.14343304
210189090,30414,ROBO A CASA,2,2021-02-25,8,4,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN JUAN BAUTISTA,NA,NA,"206,,,",AVENIDA,CULTURA OTOMI,4,0,0,23,4,NO,true,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.24570000,566,-102.24572218,21.90357397
210189321,30414,ROBO A CASA,2,2021-02-25,8,4,2,BARRIO,EL RASCON,302,CALLE,ALAMOS,NA,NA,"118,,,",AVENIDA,JOSE ORTIZ DE DOMINGUEZ,7,0,0,14,7,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,28",50000,75000,false,1,1,-102.07860000,567,-102.07863388,22.08594868
210189534,30414,ROBO A CASA,2,2021-02-25,8,4,11,COLONIA,CENTRO,21P,CALLE,2 DE ABRIL,NA,NA,"105,,,",CALLE,VICENTE GUERRERO,7,0,0,24,4,NO,false,false,9,ND,GORRION,0,NO,0,N,N,NO,10,0,0,false,1,6,-102.27460000,568,-102.27464807,22.07999733
210178413,30414,ROBO A CASA,2,2021-02-23,8,2,1,FRACCIONAMIENTO,HACIENDA SAN MARCOS COTO LA MESILLA,317P,CALLE,HACIENDA SANTORAL,NA,NA,"120,,20,A",CALLE,HACIENDA SANTORAL,5,0,0,11,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.26870000,569,-102.26879700,21.80767458
210185317,30414,ROBO A CASA,2,2021-02-24,8,3,1,COLONIA,SAN PABLO,921,PRIVADA,SEGUNDA MARINA NACIONAL,NA,NA,"111,,,",CALLE,MARINA NACIONAL,6,0,0,23,9,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,11,0,0,false,1,1,-102.29680000,570,-102.29683565,21.89108383
210189887,30414,ROBO A CASA,2,2021-02-25,8,4,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,CALLE,MANUEL AVILA CAMACHO,NA,NA,",,,",CALLE,ANTONIO NAVA CASTILLO,5,23,53,24,1,DESHABITADA,true,false,9,2 HOMBRES,EL PEPSI  EL RIQUIS,0,NO,0,N,N,NO,14,0,0,false,1,2,-102.27630000,571,-102.27630235,21.87106034
210190591,30414,ROBO A CASA,2,2021-02-26,8,5,7,SIN TIPO,ESCALERAS,51,CALLE,MIRADOR DEL GAVILAN,NA,NA,"103,B,,",AVENIDA,OLIVARES SANTANA NORTE,7,0,0,16,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,21",0,60000,false,1,1,-102.33390000,572,-102.33393732,22.25340310
210191062,30414,ROBO A CASA,2,2021-02-26,8,8,11,COLONIA,MACARIO J GOMEZ,300P,CALLE,OTTO GRANADOS ROLDAN,NA,NA,"325,,,",CALLE,JORGE ARTEAGA,7,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,"1,9",0,0,false,1,1,-102.24600000,573,-102.24600880,21.98011934
210191222,30414,ROBO A CASA,2,2021-02-26,8,5,5,FRACCIONAMIENTO,PASEOS GOMEZ PORTUGAL,130,CALLE,PASEO DE LOS SAUCES,NA,NA,"212,,,",CALLE,NUEVA,7,0,0,21,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,18,0,0,false,1,2,-102.29040000,574,-102.29048077,22.00358228
210191629,30414,ROBO A CASA,2,2021-02-26,8,5,11,RANCHO,FE EN DIOS,300PR,CARRETERA,25,7,NA,",,,",N,N,7,9,40,20,9,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,39,0,0,false,20,59,-102.23260000,575,-102.23260000,21.98556000
210192511,30414,ROBO A CASA,2,2021-02-26,8,5,7,FRACCIONAMIENTO,FRATERNIDAD,53R,CALLE,VINCULO,NA,NA,",,,",CALLE,ARBOLEDA,7,0,0,18,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,19",0,0,false,1,13,-102.33050000,576,-102.33050606,22.24212012
210192587,30414,ROBO A CASA,2,2021-02-26,8,5,1,FRACCIONAMIENTO,PASEO DE LOS CACTUS,479R,CALLE,ELOISA BARBOSA CHAVEZ,NA,NA,"101,,,",CALLE,FRAILEA,4,0,0,22,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,11,0,10000,false,1,1,-102.23400000,577,-102.23407561,21.87551212
210193039,30414,ROBO A CASA,2,2021-02-26,8,5,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA LA OLMEDA,NA,NA,"125,,,",CALLE,VILLA ROSARIO,3,0,0,10,4,NO,false,false,9,ND,EL MARA,0,NO,0,N,N,NO,"1,5,11",0,0,false,1,1,-102.24650000,578,-102.24653805,21.92463474
210193342,30414,ROBO A CASA,2,2021-02-26,8,5,1,FRACCIONAMIENTO,LUNARIA,597R,CALLE,NEREIDA,NA,NA,"317,,,",CALLE,DE LA TORRE,5,0,0,14,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,1,0,20000,false,1,1,-102.25140000,579,-102.25141342,21.83274587
210193581,30414,ROBO A CASA,2,2021-02-26,8,5,1,FRACCIONAMIENTO,VILLAS DE LAS FUENTES,495,CALLE,VILLAS DE NUEVO VALLARTA 502,NA,NA,"63,B,,",CALLE,VILLAS DE CANCUN,3,0,0,24,9,NO,false,false,9,HERMANO,FAMILIA,0,NO,0,N,N,NO,39,0,0,false,1,1,-102.23910000,580,-102.23914864,21.91242427
210194044,30414,ROBO A CASA,2,2021-02-26,8,8,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,CATARATAS DEL NIAGARA,NA,NA,"147,,,",CALLE,SERENGUETI,4,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,1,0,0,true,1,20,-102.23450000,581,-102.23457879,21.88285853
210194841,30414,ROBO A CASA,2,2021-02-27,8,6,1,FRACCIONAMIENTO,FRAC OJO DE AGUA,1080,AVENIDA,AYUNTAMIENTO,NA,NA,"411,,,",CALLE,NAYARIT,5,0,0,5,5,NO,false,false,9,CONOCIDO,CONOCIDO,0,NO,0,N,N,NO,1,0,35000,false,1,23,-102.27900000,582,-102.27900614,21.86439478
210195204,30414,ROBO A CASA,2,2021-02-27,8,6,9,SIN TIPO,SAN ANTONIO,32,CALLE,FUNDADORES DEL EJIDO,NA,NA,"101,,,",CALLE,FRANCISCO I MADERO,7,0,0,19,6,NO,false,false,9,EXPAREJA Y AMIGO,FAMILIA,0,NO,0,N,N,NO,"3,11,28,29",3000,11000,false,1,2,-102.25160000,583,-102.25169717,22.22826113
210197070,30414,ROBO A CASA,2,2021-02-27,8,6,1,FRACCIONAMIENTO,PRADOS DEL SUR,1100,CALLE,TLALOC,NA,NA,"523,,,",CALLE,COFRE DE PEROTE,2,0,0,3,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,3,15,21",0,0,false,1,1,-102.30000000,584,-102.30004908,21.85683064
210197190,30414,ROBO A CASA,2,2021-02-27,8,6,1,FRACCIONAMIENTO,OJOCALIENTE II,740,CALLE,LA GUAYANA,NA,NA,"316,,,",CALLE,EL SALITRE,4,18,40,22,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,27000,false,1,1,-102.24930000,585,-102.24933768,21.87389222
210198681,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,CALLE,LIRADO GALLEGOS,NA,NA,"224,,,",CALLE,FRANCISCO ARMENGOL,3,0,0,25,1,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.26100000,586,-102.26107677,21.93290885
210198862,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,765,CALLE,HACIENDA MESILLAS,NA,NA,"326,,,",CALLE,HACIENDA SAN NICOLAS,4,0,0,12,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"6,12",0,0,false,1,1,-102.24960000,587,-102.24968720,21.89070313
210200068,30413,ROBO A CASA,2,2021-02-28,8,7,1,COLONIA,COL OJO DE AGUA,986,CALLE,LOS DIAZ,NA,NA,"129,,,",CALLE,AVENIDA FERROCARRIL,5,0,0,19,4,NO,false,true,"1,3",HJO,FAMILIA,0,NO,0,N,N,NO,"2,3,15,31",0,0,false,1,1,-102.27870000,588,-102.27872087,21.86599151
210200083,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,JARDINES DE CASA BLANCA,570,AVENIDA,MARIANO ESCOBEDO,NA,NA,"473,,,",CALLE,VIVERO DE SAN JOSE,5,0,0,6,4,NO,false,false,9,CONOCIDOS EN FIESTA,CONOCIDO,0,NO,0,N,N,NO,"3,29,38",0,10000,false,1,1,-102.27280000,589,-102.27281532,21.85185031
210200976,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA PLATEADA,NA,NA,"234,,,",CALLE,PALMA ABANICO,5,0,0,1,4,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,1,0,20000,false,1,1,-102.24040000,590,-102.24043888,21.86238013
210201107,30414,ROBO A CASA,2,2021-02-27,8,6,7,COMUNIDAD,EL VALLE DE LAS DELICIAS,244P,CALLE,MIGUEL HIDALGO,NA,NA,"306,,,",CALLE,NINGUNO,7,0,0,10,9,NO,false,false,9,VECINO,VECINO,0,NO,0,N,N,NO,"10,11",0,3200,false,1,1,-102.21880000,591,-102.21880940,22.31867894
210201183,30414,ROBO A CASA,2,2021-02-28,8,7,1,COLONIA,EL LLANITO,988,CALLE,2 DE FEBRERO,NA,NA,"110,,,",CALLE,5 DE FEBRERO,1,0,0,1,3,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,6,8,42",0,15500,false,1,7,-102.28690000,592,-102.28691786,21.87755979
210201404,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,GORRION,NA,2MH,",,14,",ANDADOR,CODORNIZ,2,15,22,21,9,NO,true,false,9,1 MUJER,ND,0,NO,0,N,N,NO,39,0,0,false,20,59,-102.30040000,593,-102.30048858,21.85088662
210201538,30414,ROBO A CASA,2,2021-02-28,8,7,11,CONDOMINIO,SENDERO DE LOS QUETZALES,355P,CALLE,PLAYA AZUL,NA,NA,"114,,,",CALLE,NICHUPTE,7,0,0,1,3,SOLA,false,false,9,ND,ND,0,NO,0,N,N,NO,"8,12,31,18,42",0,25000,false,1,1,-102.26680000,594,-102.26683595,21.97729016
210201561,30413,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,JOSE BUSTAMANTE,NA,NA,"129,,,",AVENIDA,VALLE DE LOS ROMEROS,3,0,0,27,4,NO,false,true,5,ND,ND,0,NO,0,N,N,NO,"1,2",0,0,false,1,25,-102.26260000,595,-102.26267113,21.93713401
210202522,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN JUAN BAUTISTA,NA,NA,"207,,,",AVENIDA,CULTURA OTOMI,4,0,0,23,4,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,"10,19",0,2000,false,1,1,-102.24560000,596,-102.24567621,21.90340672
210202547,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,CUMBRE DEL LAUDO,NA,NA,"119,B,,",CALLE,MONTE K2,3,0,0,18,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,8,15",0,15000,false,1,1,-102.25660000,597,-102.25660526,21.94708180
210202971,30414,ROBO A CASA,2,2021-02-28,8,7,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,SERENGUETI,NA,NA,"421,,,",CALLE,CATARATAS DEL NIAGARA,4,0,0,14,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,6",0,12000,false,1,1,-102.23410000,598,-102.23418394,21.88338013
210204247,30414,ROBO A CASA,3,2021-03-01,9,1,1,FRACCIONAMIENTO,OJOCALIENTE LAS TORRES,531,AVENIDA,AGUASCALIENTES ORIENTE,NA,NA,"225,,,",CALLE,PASEO DE LA HACIENDA,5,3,50,26,1,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,14,0,800,false,1,1,-102.25530000,599,-102.25531147,21.87290435
210204417,30414,ROBO A CASA,3,2021-03-01,9,1,1,FRACCIONAMIENTO,VISTA ALEGRE,52P,CALLE,LA MONTURA,NA,NA,"105,,,",CALLE,LA HERRADURA,5,6,40,19,1,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.27770000,600,-102.27778803,21.79260399
