FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
251365943,0,30411,AUTOPARTES,7,14/07/2025,29,1,1,FRACCIONAMIENTO,REAL DEL SOL,412,412,CALLE,GALAXIA,0,NA,"820,,,",CALLE,MAESTRO FERNANDO VILLALPANDO,4,0,0,16,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,CAMIONETA,ND,ND,1,1,0,-102.23524,21.892952,428
251370044,0,30403,AUTOPARTES,7,14/07/2025,29,1,5,CONDOMINIO,VIÑA ANTIGUA,995R,995,CALLE,SAN ISIDRO,0,NA,",,,",CALLE,RONDA FRESNOS,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,4,1,AUTOMOVIL,DODGE,STRATUS,1,1,0,-102.31869,21.954013,429
251370451,0,30411,AUTOPARTES,7,14/07/2025,29,1,1,COLONIA,HEROES,648,648,AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,0,NA,",,,",CALLE,JUAN DE LA BARRERA,4,22,22,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,31,cartera,0,0,Falso,1,1,AUTOMOVIL,ND,ND,1,13,0,-102.27203,21.880062,430
251371623,0,30403,AUTOPARTES,7,15/07/2025,29,2,1,FRACCIONAMIENTO,LOMAS DE LA ASUNCION,545,545,CALLE,ACEQUIA REAL,0,NA,"138,,,",CALLE,EL MIXTON,3,6,39,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"24,11,38","bateria, herramienta,otros",0,0,Falso,4,3,AUTOMOVIL,DODGE,ATTITUDE,1,1,0,-102.26158,21.924288,431
251372228,0,30403,AUTOPARTES,7,15/07/2025,29,2,1,ESPECIAL,ZONA FERIAL,480,480,CALLE,LOS LAURELES,0,NA,",,,",CALLE,ROSAS,2,10,3,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,31,mochila,0,0,Falso,4,1,AUTOMOVIL,ND,ND,1,13,0,-102.30267,21.875351,432
251372688,0,30411,AUTOPARTES,7,15/07/2025,29,2,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,AVENIDA,LOS CONOS,0,NA,",,,",AVENIDA,AGUASCALIENTES ORIENTE,4,11,41,20,09:00-11:59,Verdadero,Falso,9,Ninguna,"1 HOMBRE, 1 MUJER",ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,24","autoestereo, bateria",0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,-102.25521,21.875643,433
251377455,0,30403,AUTOPARTES,7,16/07/2025,29,3,1,COLONIA,EL LLANITO,251,251,CALLE,EULALIO GUTIERREZ,0,NA,"207,,,",CALLE,2 DE ABRIL,1,6,10,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,4,1,AUTOMOVIL,NISSAN,MARCH,1,6,0,-102.28714,21.87808,434
251377561,251377689,30411,AUTOPARTES,7,16/07/2025,29,3,5,FRACCIONAMIENTO,AGUA CLARA,925,925,CALLE,AGUA LLUVIA,0,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,29,28","bateria, cartera, dinero",5000,0,Falso,1,2,AUTOMOVIL,NISSAN,VERSA,1,13,0,-102.33743,21.958231,435
251382149,0,30411,AUTOPARTES,7,16/07/2025,29,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,SIGLO XXI,3,21,0,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,3","mochila, celular",0,4000,Falso,1,1,AUTOMOVIL,CHEVROLET,ND,1,1,0,-102.2564,21.907578,436
251384411,0,30411,AUTOPARTES,7,17/07/2025,29,4,1,COLONIA,VICENTE GUERRERO,489,489,CALLE,GENERAL LAZARO CARDENAS,0,NA,",,,",CALLE,JUAN G TIJERINA,2,2,30,25,00:00-02:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,22,autoestereo,0,0,Falso,1,2,AUTOMOVIL,HONDA,ND,1,6,0,-102.31037,21.84539,437
251385059,0,30411,AUTOPARTES,7,17/07/2025,29,4,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,ALFONSO HUMBERTO,0,NA,",,,",CALLE,JOSE ARMANDO,5,10,30,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,1,AUTOMOVIL,NISSAN,TSURU,1,23,4517,-102.29297,21.869166,438
251392298,0,30411,AUTOPARTES,7,18/07/2025,29,5,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE ARGENTINA,0,NA,",,,",CALLE,REPUBLICA DE GUATEMALA,2,0,0,21,12,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,28","mochila, dinero",500,0,Falso,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,2,0,-102.29731,21.865002,411
251393463,0,30411,AUTOPARTES,7,18/07/2025,29,5,1,EJIDO,SALTO DE OJOCALIENTE,181,181,CALLE,CASCAN,0,NA,"147,,,",CALLE,ZACATECO,5,16,48,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"26,27,28","bolso, docuemtos, dinero",1000,0,Falso,4,2,AUTOMOVIL,VOLKSWAGEN,VENTO,1,13,0,-102.2501,21.865886,412
251393503,0,30411,AUTOPARTES,7,18/07/2025,29,5,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,BELISARIO DOMINGUEZ,0,NA,",,,",CALLE,GENERAL LUSI MOYA,2,16,55,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"47,27,2","mercancia, documentos, celular",0,15000,Falso,1,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,-102.308,21.848045,413
251393910,0,30446,AUTOPARTES,7,18/07/2025,29,5,1,COLONIA,COL SAN MARCOS,145,145,CALLE,EDUARDO J. CORREA,0,NA,",,,",AVENIDA,ADOLFO LOPEZ MATEOS,1,18,6,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"29,28","cartera, dinero",1000,0,Falso,1,1,AUTOMOVIL,ND,ND,1,6,0,-102.30162,21.877375,414
251396609,0,30403,AUTOPARTES,7,19/07/2025,29,6,5,LOCALIDAD,MARAVILLAS,1109,1109,AVENIDA,INDEPENDENCIA,0,NA,",,,",AVENIDA,SIGLO XXI,7,0,55,21,12:0-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,38,2","mochila, otros, computo",0,36000,Falso,1,2,AUTOMOVIL,NISSAN,MARCH,1,13,0,-102.29719,21.946228,415
251396805,0,30403,AUTOPARTES,7,19/07/2025,29,6,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIA,FUNDICION,6,0,0,15,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"2,3,30","computo, celulares, llaves",0,0,Falso,1,1,AUTOMOVIL,HONDA,ND,1,13,0,-102.31128,21.895233,416
251397045,0,30403,AUTOPARTES,7,19/07/2025,29,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,J GUADALUPE GARCIA LOPEZ,0,NA,"54,,,",CALLE,GERONIMO DE LA CUEVA,3,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,4,2,CAMIONETA,ND,ND,1,6,0,-102.26211,21.930256,417
251397486,0,30411,AUTOPARTES,7,19/07/2025,29,6,5,FRACCIONAMIENTO,LA CUESTA,923,923,CALLE,CUESTA DEL BAJIO,0,NA,"217,,,",CALLE,CUESTA DE OCCIDENTE,7,5,9,26,03:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,35,Disel,0,0,Falso,1,2,TRAILER,ND,ND,1,13,0,-102.33703,21.974504,418
251397957,0,30403,AUTOPARTES,7,19/07/2025,29,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,LA LOMA,0,NA,"103,,,",CALLE,HEROE MILITAR,4,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,22,esquipo de sonido,0,6000,Falso,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,-102.24923,21.897537,419
251399659,0,30403,AUTOPARTES,7,19/07/2025,29,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,0,NA,",,,",CALLE,GENERAL JUVENTINO ESPINOZA,2,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,ND,ND,1,6,0,-102.32143,21.856916,420
251404949,0,30411,AUTOPARTES,7,20/07/2025,29,7,1,FRACCIONAMIENTO,NATURA,371,371,CIRCUITO,HUELE DE NOCHE,0,NA,",,,",CALLE,MIRTO,3,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,DIEGO DE JESUS REYES TERRONES,ND,0,0,Falso,0,N,N,"22,24","autoestereo, bateria",0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.25209,21.935595,421
251409375,0,30411,AUTOPARTES,7,20/07/2025,29,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO ENSENADA,0,NA,",,,",CALLE,PUERTO DE SALINA CRUZ,3,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"30,38,27","llaves, otros, documentos",0,0,Falso,1,2,CAMION,ND,ND,1,1,0,-102.24801,21.938544,422
251413603,0,30606,AUTOPARTES,7,21/07/2025,30,1,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,AVENIDA,LA ESPIGA,0,NA,"1401,,,",CALLE,MAESTRO EVARISTO ANZURES,4,10,40,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,LUIS ALBERTO AVILA,ND,H,8,1,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,4,4,AUTOMOVIL,ND,ND,1,4,0,-102.24114,21.897848,376
251412363,0,30411,AUTOPARTES,7,21/07/2025,30,1,1,FRACCIONAMIENTO,EL PLATEADO,548,548,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,PLATEADO,6,2,1,25,00:00-02:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,38","bateria, otros",0,0,Falso,1,3,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.29656,21.906373,399
251418320,0,30403,AUTOPARTES,7,21/07/2025,30,1,5,COLONIA,EJIDAL,926,926,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,20 DE NOVIEMBRE,7,22,45,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,4,5,AUTOMOVIL,ND,ND,1,13,0,-102.35112,21.968085,400
251419559,0,30904,AUTOPARTES,7,22/07/2025,30,2,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR II,333,333,CALLE,LOMA BLANCA,0,NA,"116,,,",CALLE,30 DE SEPTIEMBRE,5,3,0,25,00-:00-02:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,35,gasolina,0,0,Falso,1,2,CAMIONETA,ND,ND,1,6,0,-102.2579,21.849759,401
251419599,0,30403,AUTOPARTES,7,22/07/2025,30,2,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,PICACHO ORIENTE,0,NA,",,,",BOULEVARD,GUADALUPANO,3,3,13,5,00:00-02:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,23","autoestereo, equipo de sonido",0,0,Falso,1,2,AUTOMOVIL,FORD,KA,1,1,0,-102.25341,21.910479,402
251419779,0,30411,AUTOPARTES,7,22/07/2025,30,2,1,FRACCIONAMIENTO,NATURA,371,371,CIRCUITO,PERICO,0,NA,"227,,,",CALLE,FEDERICO MENDEZ,3,4,45,26,03:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,1000,Falso,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.25015,21.931878,403
251420191,0,30411,AUTOPARTES,7,22/07/2025,30,2,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA (CUMBRES II),482,482,CALLE,HUMBERTO GONZALEZ ARAUJO,0,NA,",,,",CALLE,PENSADORES MEXICANOS PONIENTE,3,0,0,16,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,22","bateria, estereo",0,0,Falso,4,2,AUTOMOVIL,ND,ND,1,23,0,-102.24571,21.921133,404
251425774,0,30403,AUTOPARTES,7,23/07/2025,30,3,5,COLONIA,OJOS DE AGUA,1050,1050,CALLE,AGUA AZUL,0,NA,"610,,,",CALLE,OJO DE AGUA,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,AUTOMOVIL,FORD,FIESTA,1,2,0,-102.35008,21.960369,405
251425895,0,30403,AUTOPARTES,7,23/07/2025,30,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,MANUEL CARMONA,0,NA,"217,,,",AVENIDA,GERONIMO DE LA CUEVA,3,6,40,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,2100,Falso,1,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,-102.26156,21.932564,406
251426284,0,30403,AUTOPARTES,7,23/07/2025,30,3,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,CALLE,CANARIO,0,NA,",,,",BOULEVARD,AGUILA,2,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,4,1,CAMIONETA,FORD,AEROSTAR,1,6,0,-102.29961,21.84932,407
251434048,0,50305,AUTOPARTES,7,24/07/2025,30,4,1,COLONIA,EL RIEGO,291,291,AVENIDA,ESPIGA,0,NA,",,,",AVENIDA,SIGLO XXI,4,16,22,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,CAMIONETA,ND,ND,1,13,0,-102.25281,21.891338,408
251433189,0,30411,AUTOPARTES,7,24/07/2025,30,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,BELISARIO DOMINGUEZ,0,NA,",,,",CALLE,ABRAHAM GONZALEZ,2,13,27,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,FORD,ND,1,1,0,-102.30796,21.848195,409
251442363,0,30446,AUTOPARTES,7,25/07/2025,30,5,1,NINGUNO,PIRULES,690,690,BOULEVARD,SAN MARCOS,0,NA,",,,",CIRCUITO,INTERIOR SUR,2,0,0,4,19:00-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,6,tecnologia,0,100000,Falso,1,1,AUTOMOVIL,TOYOTA,PRIUS,1,6,0,-102.32686,21.861612,351
251438514,0,30411,AUTOPARTES,7,25/07/2025,30,5,1,FRACCIONAMIENTO,LINDAVISTA,258,258,CALLE,JARDIN DEL ESTUDIANTE,0,NA,",,,",CALLE,JARDIN DE GUADALUPE,5,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,AUTOMOVIL,DODGE,NEON,1,23,4539,-102.28993,21.867175,391
251440425,0,30403,AUTOPARTES,7,25/07/2025,30,5,1,FRACCIONAMIENTO,LA FUENTE,257,257,CALLE,NICARAGUA,0,NA,",,,",CALLE,BRASILIA,2,0,0,3,12:00-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,12","mochila, ropa",0,3000,Falso,4,1,AUTOMOVIL,NISSAN,ND,1,1,0,-102.30329,21.871069,392
251447721,0,30446,AUTOPARTES,7,26/07/2025,30,6,1,COLONIA,EL LLANITO,251,251,AVENIDA,ADOLFO LOPEZ MATEOS,0,NA,"807,,,",CALLE,PODER LEGISLATIVO SUR,1,16,47,22,15:30-18:59,Falso,Falso,9,Ninguna,1 HOMBRE,AUTOLAVADO,ND,H,7,0,ND,ND,0,0,Falso,0,N,N,3,celular,0,0,Falso,3,1,AUTOMOVIL,ND,ND,1,13,0,-102.28408,21.878792,352
251446947,0,30411,AUTOPARTES,7,26/07/2025,30,6,1,FRACCIONAMIENTO,EL CEDAZO,84,84,CALLE,20 DE NOVIEMBRE,0,NA,",,,",CALLE,ADOLFO DE LA HUERTA,5,14,34,21,12:00-15:29,Falso,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,ND,ND,1,2,0,-102.25133,21.865949,393
251447491,0,30411,AUTOPARTES,7,26/07/2025,30,6,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE COSTARICA,0,NA,",,,",AVENIDA,LAS AMERICAS,2,15,31,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,3126,"mochila, equipo de computo, tecnologia",0,25000,Falso,4,1,AUTOMOVIL,VOLKSWAGEN,GTI,1,6,0,-102.30233,21.868903,394
251449649,0,30403,AUTOPARTES,7,26/07/2025,30,6,1,FRACCIONAMIENTO,GOMEZ,237,237,CALLE,GUADALUPE,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,6,21,31,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,23","autoestereo, equipo de sonido",0,5000,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,GTI,1,1,0,-102.31209,21.885648,395
251450806,251442719,30403,AUTOPARTES,7,27/07/2025,30,7,1,NINGUNO,PIRULES,690,690,BOULEVARD,SAN MARCOS,0,NA,",,,",CIRCUITO,INTERIOR SUR,2,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,4,5,AUTOMOVIL,ND,ND,1,13,0,-102.32685,21.861814,396
251453801,0,30403,AUTOPARTES,7,27/07/2025,30,7,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,RECINTO,CHAVEÑO,0,NA,"504,10,,",AVENIDA,,4,0,0,0,,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,4,5,AUTOMOVIL,ND,ND,1,6,0,-102.23196,21.868093,397
251454374,0,30403,AUTOPARTES,7,27/07/2025,30,7,5,EJIDO,LA TOMATINA,1078,1078,CARRETERA,70 PONIENTE,0,NA,",,,",AVENIDA,LA TOMATINA,7,0,0,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"29,28,3","cartera, dinero, celular",0,0,Falso,1,1,CAMIONETA,HONDA,ND,1,1,0,-102.41262,21.894549,398
251459604,0,30411,AUTOPARTES,7,28/07/2025,31,1,1,FRACCIONAMIENTO,EL DORADO 2A SECCION,160,160,CALLE,GALICIA,0,NA,"216,,,",CALLE,LIMA,2,2,10,25,00:00-02:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,26","autoestereo,documentos",0,0,Falso,1,2,CAMIONETA,ND,ND,1,1,0,-102.31027,21.860605,383
251460538,0,30403,AUTOPARTES,7,28/07/2025,31,1,1,BARRIO,LA ESTACION,203,203,CALLE,28 DE AGOSTO,0,NA,",,,",CALLE,VENTURA SALAZAR,1,8,10,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,AUTOMOVIL,HONDA,CIVIC,1,6,0,-102.28238,21.88732,384
251460734,0,30403,AUTOPARTES,7,28/07/2025,31,1,1,COLONIA,COL SAN MARCOS,145,145,PRIVADA,ANTONIO ARIAS BERNAL,0,NA,",,,",CALLE,ANTONIO ARIAS BERNAL,1,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,1,1,AUTOMOVIL,NISSAN,ALTIMA,1,6,0,-102.30407,21.881873,385
251469920,0,30446,AUTOPARTES,7,29/07/2025,31,2,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,SIXTO VERDUZCO,0,NA,",,,",CALLE,HERMANOS GALEANA,5,17,31,22,15:30-18:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,3,celular,0,0,Falso,3,1,AUTOMOVIL,ND,ND,1,1,0,-102.2632,21.852563,353
251466829,0,30403,AUTOPARTES,7,29/07/2025,31,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,CRISTOBAL DE TORRES,0,NA,"710,,,",CALLE,ROGELIO GALINDO DE LA TORRE,3,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,4,4,CAMIONETA,GMC,SIERRA,1,1,0,-102.25895,21.928596,386
251473060,0,30403,AUTOPARTES,7,30/07/2025,31,3,5,CONDOMINIO,RUISEÑORES,1022,1022,CIRCUITO,ALONDRA,0,NA,",,,",AVENIDA,RUISEÑORES,7,4,43,26,03:00-05:59,Verdadero,Falso,9,Ninguna,2 HOMBRES,"SUDADERA DE COLOR NEGRO, PANTALON DE MEZCLILLA",H,M,8,0,ND,ND,0,0,Falso,0,BICICLETA,N,38,otros,0,3000,Falso,4,1,CAMIONETA,ND,ND,1,1,0,-102.33021,21.966314,387
251473221,0,30411,AUTOPARTES,7,30/07/2025,31,3,5,COLONIA,CENTRO,938,938,CALLE,GUADALUPE VICTORIA,0,NA,",,,",CALLE,NIAGARA,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,A,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,4,1,CAMIONETA,NISSAN,XTRAIL,1,13,0,-102.34585,21.96495,388
251474681,0,30403,AUTOPARTES,7,30/07/2025,31,3,1,FRACCIONAMIENTO,BONA GENS,584,584,CALLE,SERGIO A ESPINOZA GURROLA,0,NA,",,,",PROLONGACION,PASEO DE LA CRUZ,5,12,42,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,4,1,AUTOMOVIL,VOLKSWAGEN,POINTER,1,13,0,-102.26426,21.876397,389
251479040,0,30403,AUTOPARTES,7,31/07/2025,31,4,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,PALENQUE,0,NA,",,,",AVENIDA,AGUASCALIENETES SUR,5,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"38,6","otros, tecnologia",0,0,Falso,4,1,AUTOMOVIL,ND,ND,1,2,0,-102.25477,21.860841,390
251487348,0,30446,AUTOPARTES,8,01/08/2025,31,5,1,COLONIA,J. REFUGIO ESPARZA REYES,206,206,CALLE,CARLOS A MADRAZO,0,NA,",,,",CALLE,JESUS REYES HEROLES,3,11,56,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,3,celular,0,0,Falso,3,1,CAMION,ND,ND,1,6,0,-102.25678,21.909061,354
251490297,0,50102,AUTOPARTES,8,01/08/2025,31,5,1,FRACCIONAMIENTO,EL CEDAZO,84,84,CALLE,JOSE MARIA LA FRAGUA,0,NA,",,,",AVENIDA,AGUASCALIENTES ORIENTE,5,20,11,23,19:00-21:29,Falso,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,1,ND,ND,0,0,Falso,0,N,N,11,Herramienta,0,0,Falso,1,1,AUTOMOVIL,1,ND,1,4,0,-102.25295,21.867156,367
251486242,0,50305,AUTOPARTES,8,01/08/2025,31,5,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,353,CALLE,CATARATAS DEL NIAGARA 110,0,NA,",159,,",CALLE,CATARATAS DEL NIAGARA,4,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,AUTOMOVIL,ND,ND,1,2,0,-102.2349,21.882751,368
