FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,SEXO_AFEC,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,DEN_CASIO,OID,LONG,LAT
230661113,0,30414,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,PROLONGACION,MARIANO HIDALGO,NA,NA,"3906,,,",CALLE,PALMA ENANA,5,0,0,9,6,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,6",0,15000,false,1,1,-102.23580000,,1413,-102.23589391,21.85273743
230661784,0,30414,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN FEDERICO,NA,NA,"110,,,",CALLE,CANTA IRENE,3,18,55,22,9,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.24800000,,1414,-102.24809188,21.90920452
230661920,0,30413,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,LA ESTACION,203,CALLE,NUEVA DE LA PAZ,NA,NA,"306,,,",CALLE,GRANADITAS,1,0,0,23,4,NO,false,true,M,3,1 MUJER,ND,M,8,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,1,-102.27940000,,1415,-102.27947239,21.88173087
230662516,0,30414,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,PROLONGACION,CONSTITUCIONALISTA,NA,NA,"202,B,,",AVENIDA,FEDERICO MENDEZ,3,0,0,10,3,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,6",0,32000,false,1,1,-102.26210000,,1416,-102.26210949,21.94055481
230662973,0,30414,ROBO A CASA,5,2023-05-22,21,8,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,FRANCISCO GOITIA,NA,NA,"102,,,",CALLE,VICENTE ROJO,3,0,0,1,4,DESHABITADA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,11,12",0,0,false,1,1,-102.26470000,,1417,-102.26471996,21.91902290
230663427,0,30414,ROBO A CASA,5,2023-05-20,20,6,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,CALLE,VERSALLES,NA,NA,"103,,,",AVENIDA,DE LA CONDENCION DE 1914 PONIENTE,6,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.31220000,,1418,-102.31228978,21.87473764
230663747,0,30414,ROBO A CASA,5,2023-05-23,21,2,5,FRACCIONAMIENTO,VALLE DE MARGARITAS,918,CALLE,BELEN,NA,NA,"101,,,",CALLE,VIOLETA,7,0,0,5,1,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.29040000,,1419,-102.29046406,21.99026580
230665638,0,30414,ROBO A CASA,5,2023-05-23,21,2,1,BARRIO,GUADALUPE,502,CALLE,REFORMA,NA,NA,"145,A,,",CALLE,BENJAMIN DE LA MORA,1,0,0,27,9,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,38,0,0,false,1,1,-102.30620000,,1420,-102.30626568,21.88781415
230666757,0,30414,ROBO A CASA,5,2023-05-23,21,2,1,FRACCIONAMIENTO,VILLAS DE DON ANTONIO,402,CALLE,ANTONIO CASTRO LEAL,NA,NA,"121,,,",CALLE,PEDRO ANTONIO DE ALARCON,3,0,0,27,3,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,5,12,28",7000,7000,false,1,1,-102.24970000,,1421,-102.24970335,21.92444128
230667086,0,30414,ROBO A CASA,5,2023-05-23,21,2,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN PABLO,NA,NA,"105,A,,",AVENIDA,POLIDUCTO,4,0,0,10,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,4,10,11,15,45",0,0,false,1,1,-102.24660000,,1422,-102.24669787,21.89987253
230667773,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,VILLA LAS PALMAS II,365,CALLE,VILLA IXCHEL,NA,NA,"122,,,",PROLONGACION,IXTLAHUATL,5,3,0,26,9,NO,false,false,H,9,1 HOMBRE,JUAN CARLOS HERNANDEZ ZARATE,H,8,1,ROBO,JUAN CARLOS HERNANDEZ ZARATE 25 AÑOS,0,0,false,N,N,NO,"3,5",0,2500,false,1,4,-102.23330000,,1423,-102.23334298,21.86211375
230667910,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,NABORNA,NA,NA,"106,A,,",CALLE,NEAPOLI,5,5,15,26,4,NO,false,false,H,9,1 HOMBRE 1 MUJER MORENA 1.57 MTS,ND,A,8,0,N,N,0,0,false,CARRETILLA,N,NO,"1,5,28",5000,5000,false,1,11,-102.26890000,,1424,-102.26890996,21.80822962
230667957,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,VALLE DEL CAMPESTRE,694,CALLE,POTREROS,NA,NA,"512,,,",CALLE,MONTE EVEREST,6,0,0,5,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.31320000,,1425,-102.31324396,21.92558503
230669108,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,REINAS DE LA FERIA,NA,NA,"553,,,",CALLE,VISTA HERMOSA,4,12,46,21,9,NO,false,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,SI1,"6,8,10",0,0,false,1,6,-102.24970000,,1426,-102.24970199,21.89815108
230669956,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA ADELINA,NA,NA,"138,,,",CALLE,VILLA ADELINA,3,0,0,1,4,SOLA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,18,0,0,false,1,6,-102.25320000,,1427,-102.25322430,21.92758276
230670280,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,LA LOMITA,270,CALLE,PALMA DE ABANICO,NA,NA,",,,",CALLE,PALMIRA,5,0,0,22,5,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,5,11",0,15000,false,1,18,-102.23980000,,1428,-102.23986864,21.86077313
230671390,0,30414,ROBO A CASA,5,2023-05-24,21,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,FEDERICO MENDEZ,NA,NA,"265,,,",AVENIDA,JOSE E FEMAT GUTIERREZ,3,0,0,10,5,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,12",0,0,false,1,1,-102.25500000,,1429,-102.25509365,21.93340415
230672327,0,30414,ROBO A CASA,5,2023-05-25,21,4,5,FRACCIONAMIENTO,ARBOLEDAS I y II,1061,CALLE,LOS TILOS,NA,NA,"213,,,",PROLONGACION,AGUSTIN DE ITURBIDE,7,3,40,26,9,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,"3,31",0,0,true,1,20,-102.34650000,,1430,-102.34658917,21.95379413
230672623,0,30414,ROBO A CASA,5,2023-05-25,21,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,PROLONGACION,ADORATRICES,NA,NA,"809,,,",CALLE,13 DE NOVIEMBRE,3,0,0,19,9,NO,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,"1,28",3500,5000,false,1,1,-102.27150000,,1431,-102.27150396,21.92286793
230631720,0,30414,ROBO A CASA,5,2023-05-13,19,6,9,COMUNIDAD,EL CHAYOTE,1248,CALLE,LA ZACATECANA,ND,NA,",,,",N,N,7,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,SI,39,0,0,false,20,13,-102.24200000,,1432,-102.24208857,22.28534990
230578275,0,30446,ROBO A CASA,5,2023-05-05,18,5,1,FRACCIONAMEINTO,VILLA LOMA DORADA,75,CALLE,VILLA CONSTITUCION,NA,NA,"524,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,27,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,1200,false,1,1,-102.24690000,,1433,-102.24690371,21.92626287
230594604,0,30446,ROBO A CASA,5,2023-05-08,19,1,1,FRACCIONAMIENTO,LOS POCITOS,987R,CAMINO,N,NA,NA,",,,",AVENIDA,EUGENIO GARZA SADA,6,0,0,25,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.33880000,,1434,-102.33880535,21.92791898
230612310,0,30904,ROBO A CASA,5,2023-05-12,19,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,AVENIDA,FEDERICO MENDEZ,NA,NA,"1005,,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,26,4,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,6,-102.26160000,,1435,-102.26165569,21.93940438
230637519,0,30904,ROBO A CASA,5,2023-05-17,20,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA NAZCA 406,NA,NA,"13,,,",AVENIDA,CULTURA NAZCA,3,0,0,21,7,DESHABITADA,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,20,-102.24300000,,1436,-102.24300011,21.91275628
230639856,0,30446,ROBO A CASA,5,2023-05-18,20,4,1,COMUNIDAD,BUENAVISTA DE PEÑUELAS,48,CALLE,REVOLUCION,NA,NA,",,,",CALLE,CRISTOBAL COLON,2,0,0,27,4,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,26000,false,1,27,-102.29620000,,1437,-102.29627912,21.71737469
230643619,0,30446,ROBO A CASA,5,2023-05-18,20,4,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,NIÑOS HEROES,NA,NA,"117,,,",CALLE,CUMBRES DE MIAHUATLAN,3,0,0,23,4,NO,false,false,M,9,SOBRINO,ND,H,5,0,N,N,0,0,false,N,N,NO,50,0,0,false,1,1,-102.25490000,,1438,-102.25498553,21.90759995
230673080,0,30414,ROBO A CASA,5,2023-05-25,21,4,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,PLAZA,PRIMERA UXMAL,NA,NA,",,,",CALLE,UXMAL,5,5,55,26,4,NO,false,false,H,9,ND,ENRIQUE,ND,8,0,N,N,0,0,false,N,N,NO,"11,24",0,12000,false,1,1,-102.25710000,,1439,-102.25718128,21.86495926
230673502,0,30414,ROBO A CASA,5,2023-05-25,21,4,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,CALLE,LOMA VERDE,NA,NA,"206,,,",CALLE,LOMA DEL NORTE,3,0,0,9,4,NO,false,false,M,9,1 HOMBRE 1 MUJER,ND,A,8,0,N,N,0,0,false,N,N,NO,20,0,3000,false,1,2,-102.25530000,,1440,-102.25530783,21.91586991
230573198,0,30904,ROBO A CASA,5,2023-05-04,18,4,11,FRACCIONAMIENTO,LA RIBERA,1340,AVENIDA,LA RIBERA,NA,1515,",,,",CALLE,HUEXOTLA,7,0,0,1,9,DESHABITADA,false,false,H,9,PERSONAS,ND,ND,8,0,N,N,0,0,false,CAMIONETA,NISSAN  NEGRO VIDIOS POLARIZADOS SIN PLACAS,NO,"10,38",0,0,false,1,2,-102.24970000,,1441,-102.24978891,21.95997448
230580835,0,31001,ROBO A CASA,5,2023-05-06,18,6,1,FRACCIONAMIENTO,CANTERAS DE SAN JAVIER,689,CALLE,PASEO DE YAHUALICA,NA,NA,625,CALLE,PASEO DE LA CANTERA,2,3,43,26,9,NO,true,false,H,9,4 PERSONAS,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.33650000,,1442,-102.33650761,21.86153200
230582831,0,30404,ROBO A CASA,5,2023-05-06,18,6,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA ALVAREZ,NA,NA,"225,,,",CALLE,FEDERICO MENDEZ,3,14,39,21,1,DESHABITADA,true,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,28,-102.24960000,,1443,-102.24968307,21.92645601
230588010,0,31001,ROBO A CASA,5,2023-05-07,19,7,5,COLONIA,EL CALVARIO,1044,PROLONGACION,EMILIANO ZAPATA,NA,NA,"824,,,",CALLE,NINGUNO,7,4,55,26,9,NO,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,"11,12",0,600,false,1,1,-102.34100000,,1444,-102.34104170,21.97012215
230588991,0,50305,ROBO A CASA,5,2023-05-07,19,7,1,FRACCIONAMIENTO,RESIDENCIAL DEL PARQUE CONDOMINIO,281,CIRCUITO,LA HIGUERA,NA,NA,"207,,,",CIRCUITO,LA HIGUERA,5,10,21,20,9,NO,false,false,H,9,1 PERSONA,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.27840000,,1445,-102.27841994,21.84727357
230590332,0,30446,ROBO A CASA,5,2023-05-07,19,7,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,CALLE,ZACATECO,NA,NA,"213,,,",CALLE,PAPALOTE,5,16,3,22,4,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,3,0,600,false,1,1,-102.24620000,,1446,-102.24628923,21.86247266
230601898,0,30904,ROBO A CASA,5,2023-05-09,19,2,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,AVENIDA,PROFESOR ENRIQUE OLIVARES SANTANA,NA,NA,"115,,,",AVENIDA,DE LOS MAESTROS,2,0,0,23,9,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,38,0,0,false,1,69,-102.31080000,,1447,-102.31088955,21.86212241
230603598,0,30404,ROBO A CASA,5,2023-05-10,19,3,1,FRACCIONAMIENTO,VILLAS DEL OESTE,166,CALLE,ANDRES SOLER,NA,NA,"174,,,",CALLE,N,2,0,0,6,8,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.30450000,,1448,-102.30455834,21.84264759
230608094,0,30904,ROBO A CASA,5,2023-05-10,19,3,5,COLONIA,CENTRO (MARGARITAS),961,CALLE,NORTE,NA,NA,"109,,,",CALLE,NORTE,7,3,0,26,4,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,"1,5,30",0,0,true,1,1,-102.29050000,,1449,-102.29057120,21.99757954
230609353,0,31001,ROBO A CASA,5,2023-05-11,19,4,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,PIE DE LA CUESTA,NA,NA,"221,A,,",AVENIDA,FRANCISCO DE LOS VIVEROS,4,14,55,21,9,NO,true,false,H,9,VECINO,ND,H,6,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,11,-102.23090000,,1450,-102.23099439,21.88500381
230617806,0,50305,ROBO A CASA,5,2023-05-08,19,1,5,CASA DE CAMPO,NINGUNO,1057R,CARRETERA,52,NA,NA,",,,",N,N,7,0,0,1,9,CONSTRUCCION,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,12,45",0,0,false,1,28,-102.36910000,,1451,-102.36914913,21.94113120
230619268,0,31001,ROBO A CASA,5,2023-05-13,19,6,5,FRACCIONAMIENTO,CHICAHUALES II,1058,CALLE,VALLADOLID,NA,NA,"234,,,",CALLE,FELICIANO MARTINEZ CRUZ,7,0,0,22,9,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.35000000,,1452,-102.35000606,21.94442208
230624812,0,30904,ROBO A CASA,5,2023-05-14,20,7,5,FRACCIONAMIENTO,VISTAS DEL SAUZ,1053,CALLE,OLIVO,NA,NA,"400,,,",CALLE,OLMO,7,17,40,22,9,NO,true,false,M,9,ND,BRANDON,H,8,0,N,N,0,0,false,MOTOCICLETA,ITALIKA AZUL,NO,19,0,0,false,1,6,-102.34040000,,1453,-102.34042675,21.95210425
230627885,0,31001,ROBO A CASA,5,2023-05-15,20,1,7,FRACCIONAMIENTO,VILLAS DE JESUS,1163,CALLE,SAN IGNACIO DE LOYOLA,NA,NA,"109,,,",AVENIDA,SAN JOSE,7,9,45,20,4,NO,false,false,ND,9,2 HOMBRES,ND,H,8,2,ND,ND,0,0,false,N,N,NO,9,0,0,false,1,4,-102.31480000,,1454,-102.31486976,22.22018773
230627937,0,50305,ROBO A CASA,5,2023-05-08,19,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,ISAAC DE LA PEÑA,NA,NA,"721,,,",CALLE,ATANACIO RODRIGUEZ,3,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,17,-102.26420000,,1455,-102.26429963,21.93580170
230632711,0,30907,ROBO A CASA,5,2023-05-16,20,8,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLAMONTES,NA,NA,"110,,,",CALLE,VILLA SERRANA,3,0,0,27,9,NO,false,false,M,9,VECINO,ND,H,6,0,N,N,0,0,false,N,N,NO,20,0,0,false,1,69,-102.24740000,,1456,-102.24748020,21.92666052
230633673,0,30904,ROBO A CASA,5,2023-05-16,20,8,1,COMUNIDAD,CAÑADA GRANDE DE COTORINA,54,CALLE,PIÑA,NA,NA,",,,",CALLE,MANGO,5,0,0,22,1,NO,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,24,0,0,false,1,69,-102.23650000,,1457,-102.23659339,21.78421024
230642208,0,50305,ROBO A CASA,5,2023-05-18,20,4,1,RANCHO,SAN JACOBO,697R,TERRACERIA,NINGUNO,NA,NA,",,,",N,N,6,0,0,27,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,6,0,0,false,1,28,-102.37460000,,1458,-102.37467623,21.91824200
230642409,0,30404,ROBO A CASA,5,2023-05-18,20,4,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA (CUMBRES II),482,CALLE,ALFONSO SANCHEZ,NA,NA,",,,",CALLE,OSWALDO MOOCER XXI,3,16,8,22,9,DESHABITADA,true,false,ND,9,2 HOMBRES,TONTIN 40 - 45 AÑOS,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.24630000,,1459,-102.24632992,21.91957098
230643902,0,50102,ROBO A CASA,5,2023-05-18,20,4,7,RANCHO,LA MISION,1184R,CARRETERA,45 NORTE,NA,NA,",,,",N,N,7,0,0,15,9,NO,false,false,H,9,VECINOS,ND,H,6,0,N,N,0,0,false,N,N,NO,"11,38",0,2000,false,1,1,-102.30080000,,1460,-102.30085415,22.19454184
230644985,0,50102,ROBO A CASA,5,2023-05-19,20,5,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,ANDADOR,RECINTO CARDENCHE 303,NA,NA,"7,,,",CALLE,JOSE GUERRA PALOS,4,3,42,26,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,true,1,10,-102.23470000,,1461,-102.23474325,21.87084930
230645590,0,31001,ROBO A CASA,5,2023-05-19,20,5,1,FRACCIONAMIENTO,VILLA JARDIN II,265,CALLE,FRAY JUNIPERO SERRA,NA,NA,"231,,,",AVENIDA,AGUASCALIENTES SUR,2,9,25,20,1,NO,false,false,H,9,1 HOMBRE,ND,H,8,1,ROBO Y ALLANAMIENTO,ND,0,0,false,N,N,NO,10,0,0,false,1,4,-102.29940000,,1462,-102.29943455,21.86070143
230646333,0,50305,ROBO A CASA,5,2023-05-19,20,5,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,AVENIDA,DEL REY,NA,NA,",,,",CALLE,CAROLINA VILLANUEVA,5,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,17,-102.25400000,,1463,-102.25409649,21.84005163
230650699,0,31001,ROBO A CASA,5,2023-05-20,20,6,5,FRACCIONAMIENTO,EL MEZQUITAL,902,CALLE,HUIZACHE,NA,NA,",,,",CALLE,CHUCATA,7,12,22,21,9,NO,true,false,H,9,1 HOMBRE 2 MUJERES,ND,A,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.35650000,,1464,-102.35650447,21.96801569
230654662,0,30904,ROBO A CASA,5,2023-05-21,21,8,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,EGEO,NA,NA,"213,C,,",CALLE,MENORCA,5,0,0,27,4,DESHABITADA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,69,-102.26820000,,1465,-102.26824660,21.80919034
230655965,0,30904,ROBO A CASA,5,2023-05-21,21,7,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,EMILIANO ZAPATA,NA,NA,"504,,,",CALLE,AZTECA,1,0,0,27,9,NO,false,false,M,9,1 MUJER,ND,M,8,0,N,N,0,0,false,N,N,NO,"3,28,31",0,0,false,1,1,-102.30570000,,1466,-102.30571074,21.88243219
230656861,0,30904,ROBO A CASA,5,2023-05-21,21,7,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA CLARA,NA,NA,",,,",CALLE,FEDERICO MENDEZ,3,18,34,22,1,NO,true,false,M,9,2 HOMBRES,ND,H,8,1,ND,ND,0,0,false,N,N,NO,10,0,0,false,1,4,-102.24900000,,1467,-102.24901612,21.92720673
230659510,0,30904,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,ANDADOR,RECINTO DURAZNILLO 103,NA,NA,"100,,,",ANDADOR,RECINTO DURAZNILLO 103,4,0,0,19,9,NO,false,false,H,9,ND,"GRINGO CON TATUAJES EN CARA, JUAMPA MAYOR DE EDAD, LA MARY",A,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.22770000,,1468,-102.22777462,21.86392247
230661087,0,50305,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,AVENIDA,CULTURA MAYA,NA,NA,"319,,,",CALLE,CULTURA TARASCA,3,15,54,22,4,NO,false,false,M,9,EXPAREJA,ND,H,5,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,1,-102.24280000,,1469,-102.24282755,21.91072909
230661260,0,30904,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,CELIA MARIA MARTINEZ,NA,NA,"602,,35,",PRIVADA,DE GUADALUPE,3,16,47,22,9,DESHABITADA,false,false,M,9,HIJO Y SOBRINOS,ND,H,5,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.24940000,,1470,-102.24941387,21.92980690
230662849,0,50305,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,NATURA,371,CALLE,AGATA PLATEADO,NA,NA,"102,,,",CIRCUITO,PERICO,3,0,0,27,4,NO,false,false,M,9,HIJO,ND,H,5,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.25180000,,1471,-102.25186735,21.93330585
230665017,0,30904,ROBO A CASA,5,2023-05-22,21,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,PROLONGACION,VALLE DE LOS ROMEROS,NA,NA,"215,,,",CALLE,JUAN DE PADILLA,3,0,0,27,9,NO,false,false,M,9,PARACAIDISTA 14 AÑOS,ND,H,8,0,N,N,0,0,false,N,N,NO,15,0,60000,false,1,1,-102.26640000,,1472,-102.26642711,21.93000892
230666373,0,30904,ROBO A CASA,5,2023-05-23,21,8,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,ABRAHAM GONZALEZ,NA,NA,",,,",CALLE,GENERAL JESUS CARRANZA,2,0,0,27,9,NO,false,false,H,9,ND,ND,H,8,1,ND,ND,0,0,false,N,N,NO,"12,14",0,0,true,1,4,-102.30410000,,1473,-102.30413624,21.84848326
