FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
260765819,0,30411,AUTOPARTES,4,2026-04-25,17,6,1,FRACCIONAMIENTO,DEL VALLE RIO SAN PEDRO,149,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,353,-102.31801000,21.88061800
260790257,0,30446,AUTOPARTES,4,2026-04-28,18,2,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,354,-102.23914900,21.86959800
260795763,0,30403,AUTOPARTES,4,2026-04-29,18,3,1,FRACCIONAMIENTO,PRADOS DEL SUR,537,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,355,-102.29771600,21.85819700
260813681,0,30403,AUTOPARTES,5,2026-05-01,18,4,1,UNIDAD HABITACIONAL,IV CENTENARIO,618,AVENIDA,DE LA CONVENCION DE 1914 SUR,NA,NA,",,,",CALLE,DELICIAS,5,18,50,22,15:30-18:59,true,false,9,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,false,0,N,N,"24,23",0.00000,10000.000000,true,3,2,AUTOMOVIL,CHEVROLET,CORSA,1,4,0,356,-102.27849218,21.86794296
260816797,0,30403,AUTOPARTES,5,2026-05-02,18,6,1,FRACCIONAMIENTO,SANTA ELENA,261,CALLE,REPUBLICA DE BELICE,NA,NA,",,,",CALLE,MEDELLIN,2,0,0,15,19:00-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"6,12",0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,SPARK,1,1,0,357,-102.30593868,21.86970482
260818346,0,30411,AUTOPARTES,5,2026-05-02,18,6,1,FRACCIONAMIENTO,SANTA ELENA,261,CALLE,REPUBLICA DE COLOMBIA,NA,NA,"1015,,,",AVENIDA,DOCTOR IGNACIO T CHAVEZ,2,12,0,21,12:00-15:29,false,false,9,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,358,-102.30687223,21.87051617
260819884,0,30411,AUTOPARTES,5,2026-05-02,18,6,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,CALLE,12 ANTONIO GUTIERREZ SOLA,NA,NA,",,,",CALLE,26N JULIO DIAZ TORRE,5,0,0,27,SIN FERIA,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,CAMIONETA,ND,ND,1,3,0,359,-102.28084694,21.83835532
260820562,0,30411,AUTOPARTES,5,2026-05-02,18,6,1,CONDOMINIO,CENTRO COMERCIAL VILLASUNCION,92,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,0,0,10,06:00-18:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,DODGE,NEON,1,13,0,360,-102.29129703,21.84983820
260707716,0,50102,AUTOPARTES,4,2026-04-17,13,5,1,NO APLICA,DESARROLLO ESPECIAL BULEVAR A ZACATECAS,609,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,3,0,361,-102.29139200,21.93088600
260827338,0,30403,AUTOPARTES,5,2026-05-03,18,7,1,FRACCIONAMIENTO,BONA GENS,584,CALLE,TANYVETH,NA,NA,"142,,,",CALLE,SARA,5,0,0,27,SIN DATOS,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,4,4,CAMIONETA,MAZDA,ND,1,1,0,362,-102.26739886,21.87661796
260839805,0,30403,AUTOPARTES,5,2026-05-04,19,1,1,FRACCIONAMIENTO,SANTA IMELDA,597,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,363,-102.32325800,21.86564300
260839928,0,30403,AUTOPARTES,5,2026-05-04,19,1,1,ISLA,PIRULES,690,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,364,-102.33172900,21.86284500
260840745,0,30411,AUTOPARTES,5,2026-05-04,19,1,1,COLONIA,GREMIAL,613,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,365,-102.29207400,21.89855600
260841039,0,30403,AUTOPARTES,5,2026-05-05,19,2,1,ISLA,PIRULES,690,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,366,-102.32086600,21.86328800
260848273,0,30403,AUTOPARTES,5,2026-05-06,19,3,7,COLONIA,ZONA CENTRO,1166,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,367,-102.32125100,22.22854000
260848292,0,30411,AUTOPARTES,5,2026-05-06,19,3,1,ZONA,ZONA CENTRO,501,CALLE,INSURGENTES,NA,NA,"110,,,",CALLE,ARCE,1,0,0,27,SIN DATOS,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,27,0.00000,0.000000,false,1,2,CAMIONETA,VOLKSWAGEN,CROSSFOX,1,6,0,368,-102.29783696,21.87899840
260853711,0,30403,AUTOPARTES,5,2026-05-06,19,3,1,COLONIA,GREMIAL,613,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,369,-102.28674600,21.90009200
260859064,0,30403,AUTOPARTES,5,2026-05-07,19,4,1,COLONIA,SAN MARCOS,145,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,370,-102.31248200,21.87956300
260855953,0,30403,AUTOPARTES,5,2026-05-07,19,4,1,CONDOMINIO,CENTRO COMERCIAL VILLASUNCION,92,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,371,-102.29386900,21.84854200
260855519,0,30403,AUTOPARTES,5,2026-05-07,19,4,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,372,-102.24768700,21.87761700
260860641,0,30403,AUTOPARTES,5,2026-05-08,19,5,1,FRACCIONAMIENTO,PILAR BLANCO,142,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,373,-102.29979000,21.84831500
260861183,0,30403,AUTOPARTES,5,2026-05-08,19,5,1,COLONIA,GREMIAL,613,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,374,-102.28925800,21.89717900
260871284,0,30403,AUTOPARTES,5,2026-05-09,19,6,1,CONDOMINIO,HACIENDA SAN MARCOS,635,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,375,-102.26757900,21.80644100
260869971,0,30403,AUTOPARTES,5,2026-05-09,19,6,1,ZONA,ZONA CENTRO,501,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,376,-102.28970900,21.88398800
260871170,0,30411,AUTOPARTES,5,2026-05-09,19,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,377,-102.32019900,21.85239400
260868520,0,30403,AUTOPARTES,5,2026-05-09,19,6,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,378,-102.23608500,21.87431300
260869489,0,30403,AUTOPARTES,5,2026-05-09,19,6,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,379,-102.25666700,21.88876200
260820069,0,30446,AUTOPARTES,5,2026-05-02,18,6,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,ZACATECO,5,13,4,21,12.00-15:29,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,AUTOMOVIL,"NISSAN MARCH , DE COLOR BLANCO, TAXI 1242",3,0.00000,0.000000,false,3,1,CAMIONETA,NISSAN,NP300,1,13,0,380,-102.24823862,21.86300948
260830309,0,30446,AUTOPARTES,5,2026-05-03,18,7,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,CALLE,TLALTENANGO,NA,NA,",,,",PROLONGACION,PASEO DE YAHUALICA,2,15,16,21,12:00-15:29,false,false,9,1 HOMBRE,ND,H,H,7,0,ND,ND,0,0,false,0,N,N,28,0.00000,194000.000000,false,3,1,CAMIONETA,ND,ND,1,1,0,381,-102.33437823,21.85552096
260843114,0,30307,AUTOPARTES,5,2026-05-05,19,2,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,382,-102.24114900,21.93845000
260846501,0,30446,AUTOPARTES,5,2026-05-05,19,2,1,FRACCIONAMIENTO,ARELLANO,636,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,383,-102.26695900,21.79704500
260886844,0,30403,AUTOPARTES,5,2026-05-11,20,1,1,COLONIA,LAS FLORES,266,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,384,-102.30542300,21.87329300
260892230,0,30403,AUTOPARTES,5,2026-05-11,20,1,1,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,516,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,385,-102.29162400,21.85978700
260893069,0,30403,AUTOPARTES,5,2026-05-12,20,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR SAN MARCOS",580,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,386,-102.26416300,21.92819600
260895339,0,30411,AUTOPARTES,5,2026-05-12,20,2,1,FRACCIONAMIENTO,SAN CAYETANO,591,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,387,-102.30867400,21.90075500
260899406,0,30411,AUTOPARTES,5,2026-05-13,20,3,1,FRACCIONAMIENTO,TROJES DEL SUR,152,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,388,-102.29664500,21.84640200
260904287,0,30403,AUTOPARTES,5,2026-05-13,20,3,1,COLONIA,SAN MARCOS,145,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,389,-102.30988500,21.87892000
260899587,0,30411,AUTOPARTES,5,2026-05-13,20,3,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,390,-102.26823800,21.89281900
260900387,0,30411,AUTOPARTES,5,2026-05-13,20,3,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,391,-102.24082300,21.87928600
260906918,0,30411,AUTOPARTES,5,2026-05-14,20,4,1,SUBDIVISION,LOS CEDROS,302,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,392,-102.29229400,21.86931100
260910036,0,30403,AUTOPARTES,5,2026-05-14,20,4,1,COLONIA,TROJES DE ALONSO,508,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,393,-102.30279500,21.93932700
260915583,0,30411,AUTOPARTES,5,2026-05-15,20,5,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,394,-102.25117900,21.88738700
260920230,0,30411,AUTOPARTES,5,2026-05-16,20,6,1,COLONIA,GREMIAL,613,CALLE,,NA,NA,",,,",CALLE,,1,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,395,-102.28586600,21.89045000
260919025,0,30403,AUTOPARTES,5,2026-05-16,20,6,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,396,-102.24807300,21.87752200
260929495,0,30403,AUTOPARTES,5,2026-05-17,20,7,1,FRACCIONAMIENTO,EL SOL,244,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,6,0,397,-102.29668400,21.89607100
260927862,0,30403,AUTOPARTES,5,2026-05-17,20,7,1,FRACCIONAMIENTO,HEROES DE AGUASCALIENTES,254,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,398,-102.27955200,21.87449600
260928850,0,30411,AUTOPARTES,5,2026-05-17,20,7,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,399,-102.27292700,21.87418500
260935452,0,30403,AUTOPARTES,5,2026-05-18,21,1,1,COLONIA,ALTAVISTA,234,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,400,-102.30589800,21.89128300
260942283,0,30403,AUTOPARTES,5,2026-05-19,21,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,401,-102.25962500,21.93644100
260943878,0,30403,AUTOPARTES,5,2026-05-19,21,2,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,402,-102.24786100,21.91703200
260948564,0,30403,AUTOPARTES,5,2026-05-20,21,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,,NA,NA,",,,",CALLE,,3,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,403,-102.25982800,21.92804800
260948865,0,30403,AUTOPARTES,5,2026-05-20,21,3,1,FRACCIONAMIENTO,VALLE REAL,68,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,404,-102.31169100,21.93269400
260941934,0,30403,AUTOPARTES,5,2026-05-19,21,2,4,RURAL,LA PUNTA,892,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,405,-102.29346500,22.32421800
260908842,0,30403,AUTOPARTES,5,2026-05-14,20,4,5,LOCALIDAD,TEPETATES,992,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,406,-102.31848100,21.95687300
260945125,0,30411,AUTOPARTES,5,2026-05-19,21,2,5,CONDOMINIO,RANCHO SAN MIGUEL,1011,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,407,-102.30871900,21.95745100
260857099,0,50107,AUTOPARTES,5,2026-05-07,19,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,408,-102.26737500,21.89505900
260912163,0,50102,AUTOPARTES,5,2026-05-15,20,5,1,FRACCIONAMIENTO,BONA GENS,584,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,409,-102.26855200,21.87719000
260936227,0,50102,AUTOPARTES,5,2026-05-18,21,1,5,COLONIA,OJOS DE AGUA,1050,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,410,-102.35199700,21.96072200
260954900,0,30403,AUTOPARTES,5,2026-05-21,21,4,1,FRACCIONAMIENTO,LAS ARBOLEDAS,130,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,411,-102.30409000,21.90076700
260959624,0,30403,AUTOPARTES,5,2026-05-21,21,4,1,FRACCIONAMIENTO,LOS BOSQUES,298,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,412,-102.31029800,21.92130900
260959744,0,30403,AUTOPARTES,5,2026-05-21,21,4,1,COLONIA,CURTIDORES,668,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,413,-102.31736500,21.88646000
260965935,0,50305,AUTOPARTES,5,2026-05-22,21,5,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,13,0,414,-102.23072500,21.87041600
260961058,0,30403,AUTOPARTES,5,2026-05-22,21,5,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,415,-102.23896600,21.87503400
260961090,0,50305,AUTOPARTES,5,2026-05-22,21,5,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,999,0,416,-102.35036200,21.94809600
260973554,0,30904,AUTOPARTES,5,2026-05-23,21,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,417,-102.23623100,21.86833200
260970304,0,30446,AUTOPARTES,5,2026-05-23,21,6,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,418,-102.25982400,21.85078200
260974015,0,30446,AUTOPARTES,5,2026-05-23,21,6,1,COMUNIDAD,LOMA DE LOS NEGRITOS,389,CALLE,JESUS SANDOVAL,NA,NA,",,,",SD,SD,5,23,41,24,21:30-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,42,0.00000,0.000000,false,1,1,CAMIONETA,ND,ND,1,6,0,419,-102.34553433,21.87125911
260969705,0,30411,AUTOPARTES,5,2026-05-23,21,6,3,COLONIA,EJIDAL,778,CALLE,,NA,NA,",,,",CALLE,,7,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,420,-102.71283500,21.84183900
260976818,0,30403,AUTOPARTES,5,2026-05-24,21,7,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,CALLE,,NA,NA,",,,",CALLE,,5,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,421,-102.24867100,21.86512000
260976965,0,30403,AUTOPARTES,5,2026-05-24,21,7,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,,NA,NA,",,,",CALLE,,4,0,0,0,,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,2,0,422,-102.24156900,21.88115100
260849679,0,30904,AUTOPARTES,5,2026-05-06,19,6,1,CONDOMINIO,AGROPECUARIO,527,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,423,-102.29223100,21.91289600
