FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASENT,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,CAT_SOSP,DET_SPM,MOT_DET,DETENIDO,LESIONADO,TRASL_HOSP,GEN_AFE,CARR_S_N,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,OID,LONG,LAT
220241937,30421,ROBO TRANSEUNTE,2,2022-02-27,8,7,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,REDACTORES,NA,NA,",,,",CALLE,VOCEADORES,5,2,48,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,"28,29",4000,4000,false,1,2,1,330,-102.24873632,21.85342318
220245147,30421,ROBO TRANSEUNTE,2,2022-02-27,8,7,1,UNIDAD HABITACIONAL,VIVIENDA POPULAR,268,CALLE,NIETO,NA,NA,",,,",CALLE,RINCON,1,20,4,0,false,true,3,NA,NA,0,NA,0,ND,N,0,N,,0,1,false,,NO,N,N,"12,38",0,0,false,1,1,1,331,-102.30700599,21.87620998
220247762,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,CULTURA PAME,NA,NA,",,,",CALLE,VILLAS DE CANCUN,3,7,24,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,FRANCISCO JAVIER,5,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,332,-102.23792216,21.91190972
220247458,30421,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,NO APLICA,VIÑEDOS DEL SUR,633,CALLE,ESTANISLAO DIAZ SORIA,NA,NA,"103,,,",CALLE,EDMUNDO BAEZ,5,6,0,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,N,,0,1,false,,NO,N,N,39,0,0,false,1,54,1,333,-102.27521136,21.80661793
220213566,30421,ROBO TRANSEUNTE,2,2022-02-21,8,1,1,FRACCIONAMIENTO,MISION DE SANTA LUCIA,350,CALLE,MISION DE SAN MARGARITO FLORES GARCIA,NA,NA,",,,",AVENIDA,MISION DE SAN MATEO CORREA MAGALLANES,5,0,31,0,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ND,0,N,,0,0,false,,NO,COCHE,COCHE ALTIMA COLOR GRIS MODELO RECIENTE,"12,31",0,0,false,1,13,1,334,-102.27304136,21.84764232
220217922,30421,ROBO TRANSEUNTE,2,2022-02-21,8,1,1,ZONA,ZONA CENTRO,501,CALLE,GENERAL IGNACIO ZARAGOZA,NA,NA,",,,",CALLE,5 DE MAYO,1,23,7,0,true,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,28",800,800,false,1,2,1,335,-102.29491437,21.88981901
220218532,30422,ROBO TRANSEUNTE,2,2022-02-22,8,2,1,FRACCIONAMIENTO,LA FLORIDA II,444,CALLE,PASEO DE LA ROTONDA,NA,NA,",,,",CALLE,PASEO DE LOS TREBOLES,3,5,27,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,39,0,0,false,1,2,1,336,-102.23777537,21.92873287
220231524,30421,ROBO TRANSEUNTE,2,2022-02-25,8,5,11,COLONIA,28 DE ABRIL,1352,CARRETERA,71 PROVIDENCIA LUIS MOYA,NA,NA,",,,",AVENIDA,FERROCARRIL,7,4,34,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,SI,N,N,"3,28",100,3300,false,1,1,1,337,-102.25920577,22.06504145
220223767,30422,ROBO TRANSEUNTE,2,2022-02-23,8,3,5,COLONIA,EL TORITO,1071,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,NA,NA,",,,",CALLE,CRISTOBAL COLON,7,11,56,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,EL AGUACATE,0,N,,0,0,false,,NO,N,N,39,0,0,false,1,2,1,338,-102.35404448,21.97064500
220247442,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,6,BARRIO,CARBONERAS,1118,CALLE,REFORMA,NA,NA,"64,,,",CALLE,ALVARO OBREGON SUR,7,5,53,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,CAMIONETA,CAMIONETA,29,0,0,false,1,1,1,339,-102.26965186,22.14727525
220244608,30422,ROBO TRANSEUNTE,2,2022-02-27,8,7,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,SAN PEDRO,NA,NA,"134,,,",CALLE,CA-ÑADA GRANDE,4,17,57,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,340,-102.24642014,21.88189057
220244479,30422,ROBO TRANSEUNTE,2,2022-02-27,8,7,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,MUNGUIA,NA,NA,"130,,,",CALLE,HERMANOS GALEANA,5,16,36,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,"3,26",0,0,false,1,10,1,341,-102.26334832,21.85129242
220239121,30422,ROBO TRANSEUNTE,2,2022-02-26,8,6,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,585,CALLE,CRUZ DEL SUR,NA,NA,",,,",CALLE,ANTARES,5,17,47,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,6,N,,0,0,false,,NO,N,N,3,0,1000,true,1,10,1,342,-102.26605539,21.87174588
220241240,30422,ROBO TRANSEUNTE,2,2022-02-27,8,7,1,FRACCIONAMIENTO,REENCUENTRO,378,CALLE,ND,NA,NA,",,,",CALLE,ND,5,0,40,0,false,false,9,NA,NA,0,NA,0,20 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,2,1,343,-102.24551942,21.84577351
220248114,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,SAN PEDRO,NA,NA,"134,,,",CALLE,CA-ÑADA GRANDE,4,10,35,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,6,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,344,-102.24646852,21.88188144
220248652,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,PAULA DE JESUS JIMENEZ YAÑEZ,NA,NA,",,,",AVENIDA,SIGLO XXI,3,12,46,0,false,false,9,NA,NA,0,NA,0,5 MUJERES,ND,0,N,,0,0,false,,NO,N,N,29,0,0,false,1,2,1,345,-102.25525720,21.90437374
220250069,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,HACIENDA JOSE MARIA MORELOS,NA,NA,",,,",CALLE,HACIENDA EL MEZQUITE,4,18,41,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA ITALIKA 125 COLOR BLANCO A6NM7,3,0,0,false,1,1,1,346,-102.24390336,21.88697656
220250304,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,1,CONDOMINIO,VILLAS DEL AJEDREZ,91,AVENIDA,POLIDUCTO,NA,NA,",,,",AVENIDA,DIAGONAL ALFIL,5,19,49,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,"3,29",0,0,false,1,2,1,347,-102.25526552,21.84420827
220251169,30422,ROBO TRANSEUNTE,2,2022-02-28,9,1,5,LOCALIDAD,MARAVILLAS,991,AVENIDA,SAUCEDO,NA,NA,",,,",AVENIDA,GUADALUPE,7,23,51,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,"3,28",2300,5800,false,1,2,1,348,-102.33362718,21.95265152
220255484,30422,ROBO TRANSEUNTE,3,2022-03-01,9,2,11,LOCALIDAD,EX- VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS CALIFORNIA,NA,NA,"307,,,",CALLE,VI-ÑEDOS RIVIER,7,22,22,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,"3,28",0,0,false,1,27,1,349,-102.27656905,21.95968989
220255715,30422,ROBO TRANSEUNTE,3,2022-03-01,9,2,6,COLONIA,ZONA CENTRO,1130,CALLE,16 DE SEPTIEMBRE SUR,NA,NA,"7,A,,",CALLE,PLUTARCO ELIAS CALLES,7,23,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,2,350,-102.27517371,22.14754179
220256037,30422,ROBO TRANSEUNTE,3,2022-03-02,9,3,5,LOCALIDAD,CORRAL DE BARRANCOS,951,BOULEVARD,MIGUEL DE LA MADRID HURTADO,NA,NA,"996,,,",CALLE,EL REFUGIO,7,1,33,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,27,1,351,-102.32612867,21.93986745
220252957,30422,ROBO TRANSEUNTE,3,2022-03-01,9,2,1,COLONIA,PRIMAVERA,245,CALLE,DOCTOR GERONIMO DE OROZCO,NA,NA,"106,,,",CALLE,MELQUIADES MORENO,1,12,45,0,false,false,9,NA,NA,0,NA,0,2 PERSONAS,N,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR GRIS,3,0,4000,false,1,1,1,352,-102.29253948,21.89186294
220254435,30421,ROBO TRANSEUNTE,3,2022-03-01,9,2,1,FRACCIONAMIENTO,EL CEDAZO,84,CALLE,ANASTASIO BUSTAMANTE,NA,NA,"210,,,",CALLE,ADOLFO DE LA HUERTA,5,17,44,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE CHIMUELO DE LOS ARRIBA,ND,0,N,,0,0,false,,NO,N,N,"3,28",0,0,false,1,1,1,353,-102.25127573,21.86597583
220257883,30422,ROBO TRANSEUNTE,3,2022-03-02,9,3,1,SUBDIVISION,HEROES INSURGENTES,377,CALLE,PLAN DE IGUALA,NA,NA,"102,,,",CALLE,EJERCITO INSURGENTE,2,15,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,7200,false,1,1,2,354,-102.30856488,21.85051385
220258731,30421,ROBO TRANSEUNTE,3,2022-03-02,9,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA MOCHE,NA,NA,",,,",CALLE,CULTURA NAZCA,3,18,38,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,EL GANDHI,0,N,,0,0,false,,NO,N,N,"12,29",0,0,false,1,2,1,355,-102.23923228,21.91086478
220261089,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,5,ZONA DE PRODUCCION,PARQUE INDUSTRIAL CHICHIMECO,1111,BOULEVARD,EL CHICHIMECO,NA,NA,",,,",AVENIDA,CHICHIMECO,7,8,7,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,BICICLETA,BICICLETA COLOR ROJO,39,0,0,false,1,2,1,356,-102.33451931,21.99000293
220262525,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,CALLE,DE LA DAMA,NA,120,",,,",CALLE,DEL PEON,5,16,3,0,false,false,9,NA,NA,0,NA,0,4 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"12,31",0,0,false,1,1,1,357,-102.25055988,21.84366124
220262688,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,JARDINES DE CASA NUEVA 2A SECCION,314,CALLE,30 DE SEPTIEMBRE,NA,NA,"132,C,,",CALLE,9-6,5,16,41,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR BLANCA,3,0,0,false,1,1,1,358,-102.27082843,21.85790901
220264868,30422,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,GERONIMO DE LA CUEVA,3,4,17,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,TRAILER,TRAILER COLOR BLANCO CON PLACAS 5QAL9X,25,0,0,false,1,1,1,359,-102.26690739,21.92814182
220261598,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,COLONIA,ALTAVISTA,234,AVENIDA,DE LA CONVENCION DE 1914 NORTE,NA,NA,",,,",AVENIDA,FUNDICION,6,11,43,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,MOTOCICLETA,MOTONETA COLOR AMARILLO,11,0,0,false,1,1,1,360,-102.31075285,21.89525211
220263306,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,ANDADOR,RECINTO SAHUARO 204,NA,NA,",,,",AVENIDA,PASEO DE LA BIZNAGA,4,19,38,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA,3,0,0,false,1,2,1,361,-102.23399458,21.87200733
220263484,30422,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,EDUCACION ALAMOS,173,AVENIDA,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,NA,NA,",,,",AVENIDA,DE LOS MAESTROS,2,20,22,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,BICICLETA,BICICLETA COLOR BLANCO CON ROSA,3,0,4500,false,1,1,1,362,-102.31680926,21.85529925
220263987,30421,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,AVENIDA,POLIDUCTO,NA,NA,",,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,3,22,45,0,false,true,1,NA,NA,0,NA,0,15 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,12,26",0,0,false,1,57,1,363,-102.24858271,21.90375739
220264080,30421,ROBO TRANSEUNTE,3,2022-03-03,9,4,5,LOCALIDAD,CORRAL DE BARRANCOS,951,CALLE,JOSE LOPEZ PORTILLO,NA,NA,",,,",CALLE,PASEO DE LAS MARAVILLAS,7,23,9,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,EL PIZON Y EL NOE,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA ITALIKA 150 COLOR NEGRA,"3,28",200,2700,false,1,1,1,364,-102.32529005,21.94733796
220264212,30421,ROBO TRANSEUNTE,3,2022-03-03,9,4,1,FRACCIONAMIENTO,NATURA,371,CALLE,TALUD,NA,NA,"112,,,",CALLE,JOSE E FEMAT GUTIERREZ,3,23,32,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE 1 MUJER,N,0,N,,0,0,false,,NO,N,N,28,300,300,false,1,27,1,365,-102.24941326,21.93557969
220264430,30421,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,COLONIA,EL RIEGO,291,AVENIDA,ESPIGA,NA,NA,",,,",CALLE,LLUVIA,4,0,28,0,false,true,3,NA,NA,0,NA,0,2 PERSONAS,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,2,1,366,-102.24922737,21.89324274
220267047,30422,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,COLONIA,LA SOLEDAD,288,CALLE,ARANDAS,NA,NA,",,,",CALLE,SANTOS DEGOLLADO,6,16,35,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR BLANCO,3,0,0,false,1,1,2,367,-102.33106491,21.87678925
220268206,30422,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA TOTONACA 104,NA,NA,"19,,,",CALLE,CULTURA TOTONACA,3,22,50,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,6,N,,0,0,false,,NO,N,N,3,0,0,true,1,10,1,368,-102.23918946,21.90766948
220268895,30422,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,EDUARDO J CORREA,NA,NA,",,,",CALLE,NIETO,1,1,42,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,26,0,0,false,1,13,1,369,-102.30194336,21.87866560
220272985,30422,ROBO TRANSEUNTE,3,2022-03-05,9,6,7,RURAL,EL SAUCILLO,1189,CALLE,ALAMEDA,NA,NA,",,,",AVENIDA,CHAPULTEPEC,7,21,22,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,2,1,370,-102.29954185,22.25790989
220274579,30422,ROBO TRANSEUNTE,3,2022-03-06,9,7,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,CALLE,DIEGO RIVERA,NA,NA,"211,,,",CALLE,DAVID ALFARO SIQUEIROS,4,4,33,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,COCHE,COCHE,3,0,3000,false,1,1,1,371,-102.26749763,21.89292279
220279371,30422,ROBO TRANSEUNTE,3,2022-03-07,10,1,1,FRACCIONAMIENTO,PILAR BLANCO,142,ANDADOR,CODORNIZ,NA,2TM,"6,,,",ANDADOR,CANARIO,2,4,49,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,TAXI,N,"3,15",0,25000,false,1,1,1,372,-102.30051092,21.84997068
220265883,30421,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,CONDOMINIO,AGROPECUARIO,527,AVENIDA,AGUASCALIENTES NORTE,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,11,38,0,false,true,3,DEPOSITO,BANCOMER,0,BANCOMER BASICOS,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR NEGRO TIPO FARRUCO,"3,28",40000,0,false,1,1,1,373,-102.29717192,21.91544058
220268088,30421,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,AVENIDA,DIAGONAL ALFIL,NA,NA,",,,",AVENIDA,POLIDUCTO,5,22,18,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,29,0,0,false,1,2,1,374,-102.25529503,21.84394802
220268116,30422,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,BULEVAR,156,AVENIDA,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,CONVENCION DE 1914 SUR,5,27,0,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,375,-102.29411974,21.86584589
220269383,30422,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,EDITORES,NA,NA,",,,",PROONGACION,MARIANO HIDALGO,5,6,2,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,39,0,0,false,1,1,1,376,-102.24572883,21.85037539
220271323,30422,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,FRACCIONAMIENTO,INSURGENTES,161,PRIVADA,JULIAN MEDINA,NA,NA,",,,",AVENIDA,POCITOS,2,15,25,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,7800,false,1,2,1,377,-102.31111507,21.84723716
220271872,30421,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,FRACCIONAMIENTO,LA CASITA,368,CALLE,CASA GRANDE,NA,NA,",,,",CALLE,CANARIO,2,17,23,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,39,0,5000,false,1,1,1,378,-102.29927725,21.83669867
220272835,30421,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,FRACCIONAMIENTO,SANTA ANITA,102,AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,NA,NA,"611,,,",CALLE,NAZARIO ORTIZ GARZA,4,20,58,0,false,true,1,NA,NA,0,NA,0,ND,N,0,N,,0,1,false,,NO,N,N,3,0,0,false,1,54,1,379,-102.27765747,21.89578457
220273176,30421,ROBO TRANSEUNTE,3,2022-03-05,9,5,5,FRACCIONAMIENTO,LOMAS DEL VALLE,929,CALLE,VALLE DE AGUASCALIENTES,NA,NA,",,,",CALLE,VALLE HERMOSO,7,21,58,0,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,,0,0,false,,NO,ND,ND,38,0,0,false,1,27,1,380,-102.34444752,21.95336076
220273937,30421,ROBO TRANSEUNTE,3,2022-03-06,9,7,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,NIETO,NA,NA,"528,,,",CALLE,ARTURO J PANI,1,0,51,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,3,N,,0,0,false,,NO,N,N,14,0,0,false,1,1,1,381,-102.30338341,21.87793011
220276663,30421,ROBO TRANSEUNTE,3,2022-03-06,9,7,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,COLUMNISTAS,NA,NA,"263,,,",PROLONGACION,MARIANO HIDALGO,5,16,41,0,false,true,"1,2",NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,3,0,7000,false,1,1,1,382,-102.25228297,21.85012208
220278170,30422,ROBO TRANSEUNTE,3,2022-03-06,9,7,1,FRACCIONAMIENTO,CONSTITUCION,607,CALLE,ARTICULO 18,NA,NA,",,,",CALLE,ARTICULO 1,3,22,14,0,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,2,1,383,-102.28496969,21.93205920
220279521,30421,ROBO TRANSEUNTE,3,2022-03-07,10,1,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,3,6,40,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,3,0,8000,false,1,1,1,384,-102.25693231,21.90746136
220279531,30421,ROBO TRANSEUNTE,3,2022-03-07,10,1,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,AVENIDA,CUATRO MILPAS,NA,NA,",,,",CALLE,GIGANTE,3,6,54,0,false,true,2,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,385,-102.26544113,21.90825729
220279669,30421,ROBO TRANSEUNTE,3,2022-03-07,10,1,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,CALLE,MISION DE SANTIAGO,NA,NA,"223,,,",CALLE,CALZADA DE LA MISION,6,8,16,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA HONDA COLOR NEGRO,3,0,0,false,1,1,1,386,-102.31993628,21.93359456
220264635,30422,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,PILAR BLANCO,142,ANDADOR,CACATUA,NA,NA,",,,",AVENIDA,AGUILA,2,1,45,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES 1 MUJER,ND,0,N,,0,0,false,,NO,N,N,39,0,0,false,1,2,1,387,-102.29906232,21.85007535
220268266,30421,ROBO TRANSEUNTE,3,2022-03-04,9,5,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,BOULEVARD,GUADALUPANO,NA,NA,",,,",CALLE,SAN BERNARDINO,3,21,7,0,false,true,1,NA,NA,0,NA,0,2 PERSONAS,ND,0,N,,0,0,false,,NO,N,N,1,0,0,false,1,1,1,388,-102.25549934,21.90885668
220257024,30421,ROBO TRANSEUNTE,3,2022-03-02,9,3,1,COLONIA,CURTIDORES,668,CALLE,DOCTOR SALVADOR QUEZADA LIMON,NA,NA,",,,",CALLE,FELIPE BRIZUELA HERMOSILLO,6,11,16,0,false,true,3,NA,NA,0,NA,0,1 MUJER,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,13,0,389,-102.31837714,21.88625214
220255652,30421,ROBO TRANSEUNTE,3,2022-03-01,9,2,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOCTOR FRANCISCO VAZQUEZ GOMEZ,NA,NA,",,,",AVEIDA,DE LA CONVENCION,2,23,0,0,false,true,3,NA,NA,0,NA,0,10 PERSONAS,ND,0,N,,0,0,false,,NO,N,N,12,0,0,false,1,69,1,390,-102.31411331,21.85301398
220255804,30422,ROBO TRANSEUNTE,3,2022-03-01,9,2,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SANTA CATALINA,NA,NA,"202,,,",CALLE,SANTA CECILIA,3,23,49,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,1,5,391,-102.24828730,21.90697795
220270033,30422,ROBO TRANSEUNTE,3,2022-03-05,9,6,1,NO APLICA,DESARROLLO ESPECIAL PARQUE ECOLOGICO EL CEDAZO,586,AVENIDA,MARIANO HIDALGO,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,10,13,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE DE 15 A 18 A-ÑOS,ND,0,N,,0,0,false,,NO,N,N,26,0,0,false,1,2,1,392,-102.25834010,21.86029758
220284046,30422,ROBO TRANSEUNTE,3,2022-03-08,10,2,5,CONDOMINIO,RUISEÑORES II,1023,CALLE,PALOMA,NA,NA,"12,B,,",CALLE,CANARIO,7,9,50,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,EL JUAN,0,N,,0,0,false,,NO,N,N,3,0,2000,false,1,1,2,393,-102.33061084,21.96863355
220284607,30422,ROBO TRANSEUNTE,3,2022-03-08,10,2,1,ZONA,ZONA CENTRO,501,CALLE,GENERAL IGNACIO ZARAGOZA,NA,NA,"413,,,",CALLE,PEDRO PARGA,1,13,43,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,2,394,-102.29134356,21.88499898
220284621,30422,ROBO TRANSEUNTE,3,2022-03-08,10,2,1,FRACCIONAMIENTO,INSURGENTES,161,AVENIDA,DE LA CONVENCION,NA,NA,"1303,,,",CALLE,BELISARIO DOMINGUEZ,2,13,33,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,2,395,-102.30721852,21.85091491
220284882,30422,ROBO TRANSEUNTE,3,2022-03-08,10,2,1,BARRIO,GUADALUPE,236,CALLE,SAN IGNACIO,NA,NA,"180,,,",CALLE,LIBERTAD,1,15,2,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE CON UN TATUAJE DE UNA FLOR EN EL BRAZO IZQUIERDO,ND,0,N,,0,0,false,,NO,N,N,3,0,7000,false,1,25,1,396,-102.29933945,21.88881518
