FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFECT,CAT_SOS,TRASL_HOSP,FALLECIDOS,DETENIDO,DET_SPM,LESIONADO,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,LON,CASIOPEA,OID,LONG,LAT
230467671,30411,AUTOPARTES,4,2023-04-14,15,5,22,40,24,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,MANUEL M. PONCE,0,NA,",,,",CALLE,MONROY,1,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,3000,false,3,2,AUTOMOVIL,HONDA,CIVIC,1,2,-102.30500000,0,803,-102.30502413,21.87863769
230468099,30403,AUTOPARTES,4,2023-04-15,15,6,0,10,25,1,FRACCIONAMIENTO,VILLAS DE SAN NICOLAS,511,CALLE,POTREROS,0,NA,",,,",AVENIDA,INDEPENDENCIA,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,38",0,0,false,4,1,CAMIONETA,NISSAN,XTRAIL,1,1,-102.29850000,0,804,-102.29850412,21.92691238
230468205,30411,AUTOPARTES,4,2023-04-15,15,6,0,38,24,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,CALLE,NAPOLES,0,NA,"103,,,",AVENIDA,CONVENCION DE 1914 PONIENTE,6,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,-102.31250000,0,805,-102.31251180,21.87560900
230469097,30411,AUTOPARTES,4,2023-04-15,15,6,5,42,26,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL EUGENIO AGUIRRE BENAVIDES,0,NA,",,,",AVENIDA,DE LA CONVENCION,2,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,FORD,RANGER,1,1,-102.30980000,0,806,-102.30988084,21.85171492
230469720,30411,AUTOPARTES,4,2023-04-15,15,6,10,18,4,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,SIGLO XXI,4,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,DODGE,CARAVAN,1,2,-102.25720000,0,807,-102.25722194,21.90674195
230472246,30411,AUTOPARTES,4,2023-04-15,15,6,20,44,23,1,FRACCIONAMIENTO,BONA GENS,584,PROLONGACION,PASEO DE LA CRUZ,0,NA,",,,",CALLE,SERGIO ESPINOZA GURRIOLA,5,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,13,-102.26420000,0,808,-102.26426470,21.87594496
230472716,30403,AUTOPARTES,4,2023-04-15,15,6,22,4,14,1,COLONIA,CURTIDORES,668,CALLE,PASEO DEL RIO,0,NA,",,,",CALLE,PABLO JAUREGUI,6,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,41,0,0,false,4,4,CAMIONETA,JEEP,LIBERTY,1,1,-102.32130000,0,809,-102.32138329,21.88775277
230473220,30411,AUTOPARTES,4,2023-04-15,15,6,23,30,24,6,FRACCIONAMIENTO,SANTA ISABEL,1141,CALLE,REAL DE POTOSI,0,NA,",,,",CALLE,REAL DE CANANEA,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"28,28,3",10000,0,false,1,1,AUTOMOVIL,HONDA,ACCORD,1,6,-102.26920000,0,810,-102.26921466,22.08145749
230474322,30411,AUTOPARTES,4,2023-04-16,16,7,3,14,25,1,FRACCIONAMIENTO,SOL NACIENTE,449,CALLE,YOKOHAMA,0,NA,"222,,,",CALLE,SOTOL,4,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,RENAULT,LOGAN,1,2,-102.22720000,0,811,-102.22726648,21.87350980
230474843,30411,AUTOPARTES,4,2023-04-16,16,7,7,6,26,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,PEDRO ANTONIO SANTOS,0,NA,"208, A,,",AVENIDA,DE LA CONVENCION,2,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"22,3",0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,-102.31150000,0,812,-102.31152077,21.85151369
230475227,30411,AUTOPARTES,4,2023-04-16,16,7,9,51,20,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,CALLE,PALMA BRAVA,0,NA,",,,",CALLE,PALMA CRISTI,5,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"11,13,22,27",0,0,false,1,3,AUTOMOVIL,CHEVROLET,AVEO,1,1,-102.23630000,0,813,-102.23639972,21.85357053
230478663,30403,AUTOPARTES,4,2023-04-16,16,7,22,22,24,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,CALLE,PALMA,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,BICICLETA,N,3,0,0,false,4,2,CAMIONETA,DODGE,VOYAGUER,1,1,-102.29960000,0,814,-102.29966444,21.89897493
230480194,30403,AUTOPARTES,4,2023-04-17,16,1,7,27,19,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,PRADERA,0,NA,"227,,,",AVENIDA,ESFUERZO NACIONAL,4,false,false,9,ND,ND,ND,A,8,false,0,0,ND,0,N,N,11,0,5000,false,4,1,AUTOMOVIL,ND,ND,1,1,-102.25000000,0,815,-102.25007013,21.89565515
230480500,30411,AUTOPARTES,4,2023-04-17,16,1,9,22,20,5,LOCALIDAD,LOS ARENALES,990,CALLE,VICENTE GUERRERO,0,NA,",,,",CALLE,INDEPENDENCIA,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,38,0,7000,false,1,2,TRAILER,ND,ND,1,13,-102.32200000,0,816,-102.32202293,21.96256772
230480737,30403,AUTOPARTES,4,2023-04-17,16,1,10,43,20,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,1311,CALLE,GONZALO ESPARZA ESPARZA,0,NA,"412,,,",CALLE,BOLIVIA,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"24,3,27,29",0,0,false,4,3,CAMIONETA,CHEVROLET,S10,1,1,-102.26950000,0,817,-102.26958996,22.07223430
230481193,30403,AUTOPARTES,4,2023-04-17,16,1,13,9,20,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,CALLE,RAFAEL,0,NA,"200,,,",CALLE,MIGUEL ANGEL,6,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"24,22,23",0,0,false,4,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.31870000,0,818,-102.31870900,21.88014133
230482653,30411,AUTOPARTES,4,2023-04-17,16,1,18,53,23,11,RURAL,PUERTECITO DE LA VIRGEN,1333,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,ENRIQUE OLIVARES SANTANA,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"38,11,22",0,22000,false,4,3,CAMIONETA,JEEP,CHEROKEE,1,1,-102.27100000,0,819,-102.27100183,21.96073516
230483946,30411,AUTOPARTES,4,2023-04-17,16,1,23,6,24,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,AVENIDA,TECNOLOGICO,0,NA,",,,",CALLE,CARMEN DE LUNA DE SEVILLA,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,6",0,5000,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.23120000,0,820,-102.23124394,21.86360931
230486905,30403,AUTOPARTES,4,2023-04-18,16,2,16,48,22,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,HOLPELCHE,0,NA,",,,",CALLE,UXMLA,5,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"11,22",0,4000,false,4,3,AUTOMOVIL,DODGE,ATTITUDE,1,1,-102.25740000,0,821,-102.25741022,21.86540102
230488589,30403,AUTOPARTES,4,2023-04-18,16,2,22,51,24,1,FRACCIONAMIENTO,VILLAS DE SAN FRANCISCO,139,CALLE,PROFESOR VICTOR MANUEL DIAZ MACIAS,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"22,11,26,12",0,9000,false,4,3,AUTOMOVIL,PONTIAC,MATIZ,1,1,-102.29490000,0,822,-102.29496836,21.90076146
230488624,30403,AUTOPARTES,4,2023-04-18,16,2,22,59,1,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,LA TACUACHA,0,NA,",,,",CALLE,LA BOQUILLA,4,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"11,38",0,0,false,4,1,CAMIONETA,ND,ND,1,6,-102.24430000,0,823,-102.24430881,21.88252039
230489517,30411,AUTOPARTES,4,2023-04-19,16,3,7,24,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PROFESOR RICARDO GARCIA MENDOZA,0,NA,",,,",CALLE,PROFESOR JOSE ANTONIO VELARDE,2,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,-102.32150000,0,824,-102.32156448,21.85500764
230493699,30403,AUTOPARTES,4,2023-04-19,16,3,23,13,24,1,FRACCIONAMIENTO,SANTA IMELDA,597,AVENIDA,PASEO DEL PORVENIR,0,NA,",,,",CERRADA,DEL CIRCO,2,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,12,0,50000,false,4,1,AUTOMOVIL,ND,ND,1,1,-102.32310000,0,825,-102.32317303,21.86591918
230493827,30411,AUTOPARTES,4,2023-04-19,16,3,23,43,24,1,FRACCIONAMIENTO,LA ESTRELLA,207,CALLE,VIRGO,0,NA,",,,",CALLE,CRUZ DEL SUR,3,true,false,9,2 HOMBRES,H,ND,M,8,false,0,0,ND,0,N,N,"31,22",0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,-102.27740000,0,826,-102.27749127,21.90060626
230494899,30411,AUTOPARTES,4,2023-04-20,16,4,8,40,19,1,NO APLICA,CENTRO DE ABASTOS,470,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",CALLE,18E JESUS RIVERA FRANCO,5,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,38,0,0,false,1,1,CAMION,KENWORTH,ND,1,13,-102.29050000,0,827,-102.29050086,21.84160229
230307591,30904,AUTOPARTES,3,2023-03-11,10,5,17,49,18,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,CALLE,HACIENDA HUAXTLA,0,NA,"114,A,,",CALLE,HACIENDA VENTA DE ASTILLERO,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,AUTOMOVIL,ND,ND,1,2,-102.24270000,0,828,-102.24270727,21.88589889
230308124,30904,AUTOPARTES,3,2023-03-11,10,6,0,0,23,1,FRACCIONAMIENTO,ESPAÑA,171,CALLE,NUBINA,0,NA,",,,",CALLE,ESPAÑA,2,true,false,9,1 HOMBRE,ND,H,A,8,false,0,0,ND,0,CAMIONETA,DE COLOR AZUL METALICO,37,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,ND,1,6,-102.31150000,0,829,-102.31157719,21.86905456
230368298,30446,AUTOPARTES,3,2023-03-25,12,6,8,8,19,1,FRACCIONAMIENTO,CONSTITUCION,607,CALLE,ARTICULO 123,0,NA,"502,,,",CALLE,ARTICULO 39,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,11,0,5000,true,1,1,CAMIONETA,TOYOTA,ND,1,6,-102.28460000,0,830,-102.28465044,21.92739119
230375334,30411,AUTOPARTES,3,2023-03-26,13,7,0,0,22,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,AVENIDA,AGUASCALIENTES,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,11,0,0,false,1,1,CAMIONETA,CHEVROLET,SUBURBAN,1,1,-102.25420000,0,831,-102.25423040,21.86909820
230376788,50305,AUTOPARTES,3,2023-03-27,13,1,0,0,24,1,FRACCIONAMIENTO,LOS ARCOS,610,CALLE,AFRODITA,0,NA,"404,,,",CALLE,LOS ARCOS,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,12,0,0,false,1,1,AUTOMOVIL,HONDA,CIVIC,1,13,-102.28850000,0,832,-102.28851978,21.90644220
230379798,30411,AUTOPARTES,3,2023-03-27,13,1,0,0,23,1,COLONIA,INDUSTRIAL,240,CALLE,ALFREDO LEWIS,0,NA,",,,",AVENIDA,PETROLEOS MEXICANOS,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,22,0,1800,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.29300000,0,833,-102.29302922,21.89931130
230380388,30403,AUTOPARTES,3,2023-03-27,13,1,0,0,24,1,FRACCIONAMIENTO,VILLA TERESA,283,AVENIDA,CONSTITUCION,0,NA,",,,",AVENIDA,ADORATRICES,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,38",0,0,false,4,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.28490000,0,834,-102.28492083,21.92190942
230380960,30421,AUTOPARTES,3,2023-03-27,13,1,0,0,24,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,CARRETERA,45 NORTE,0,NA,",,,",BOULEVARD,PLUTARCO ELIAS CALLES,7,true,false,9,2 HOMBRES,ND,ND,A,8,false,0,0,ND,0,N,N,"22,1,28,29,27",280,2780,false,1,3,CAMION,FREIGHTLINER,ND,1,6,-102.29220000,0,835,-102.29228755,22.14464035
230381784,30307,AUTOPARTES,3,2023-03-28,13,2,0,0,27,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,CALLE,RIO LERMA,0,NA,",,,",CALLE,RIO TIBER,6,false,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,CAMIONETA,EN COLOR GRIS,46,0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,-102.32120000,0,836,-102.32121802,21.89598451
230382024,30307,AUTOPARTES,3,2023-03-28,13,2,0,0,19,5,LOCALIDAD,EL LLANO,1068,PROLONGACION,GENERAL IGNACIO ZARAGOZA,0,NA,",,,",CALLE,GUSTAVO DIAZ ORDAZ,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,HONDA,CIVIC,1,13,-102.30730000,0,837,-102.30736441,21.94424353
230382039,30403,AUTOPARTES,3,2023-03-28,13,2,0,0,19,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,CALLE,HACIENDA SALITRILLO,0,NA,"110,,,",CALLE,HACIENDA LA HUERTA,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,29,0,0,false,4,1,AUTOMOVIL,RENAULT,KWID,1,1,-102.24300000,0,838,-102.24304948,21.88756798
230383545,30411,AUTOPARTES,3,2023-03-28,13,2,0,0,22,1,FRACCIONAMIENTO,VALLE DORADO,512,CALLE,REPUBLICA MEXICANA,0,NA,",,,",AVENIDA,LAS AMERICAS,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,2",0,0,false,1,1,AUTOMOVIL,CHEVROLET,MATIZ,1,1,-102.30390000,0,839,-102.30390583,21.86420946
230387265,30411,AUTOPARTES,3,2023-03-29,13,3,0,0,21,5,COLONIA,EJIDAL,926,CALLE,5 DE MAYO,0,NA,",,,",CALLE,FRANCISCO I MADERO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,13,-102.35190000,0,840,-102.35197641,21.96672939
230389265,30411,AUTOPARTES,3,2023-03-29,13,3,0,0,24,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,ADELINA HERNANDEZ REYNOSO,0,NA,",,,",CALLE,ISABEL JIMENEZ DIAZ,4,false,false,9,1 HOMBRE,ND,ND,M,8,false,0,0,ND,0,N,N,"38,28,11,3",0,2000,false,1,3,AUTOMOVIL,NISSAN,TSURU,1,1,-102.23530000,0,841,-102.23535075,21.86582155
230389530,30411,AUTOPARTES,3,2023-03-29,13,3,0,0,24,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,3",0,2600,false,1,3,TRAILER,ND,ND,1,1,-102.25710000,0,842,-102.25713238,21.90658830
230389936,30411,AUTOPARTES,3,2023-03-29,13,3,0,0,24,1,FRACCIONAMIENTO,LAS CUMBRES,218,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,MARIA GUADALUPE RUIZ DE CHAVEZ PINALES,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,46,0,0,false,3,2,AUTOMOVIL,SEAT,LEON,1,1,-102.26010000,0,843,-102.26015403,21.91096162
230390383,30403,AUTOPARTES,3,2023-03-30,13,4,0,0,26,5,COLONIA,EJIDAL,926,CALLE,FRANCISCO I MADERO,0,NA,",,,",CALLE,TIERRA Y LIBERTAD,7,false,false,9,ND,ND,ND,A,8,false,0,0,ND,0,N,N,"22,23",0,2500,false,4,2,AUTOMOVIL,CHEVROLET,CHEVY,1,2,-102.34750000,0,844,-102.34752520,21.96752354
230391119,30411,AUTOPARTES,3,2023-03-30,13,4,0,0,4,1,FRACCIONAMIENTO,LOS VOLCANES,256,PRIVADA,CUARTA CONVENCION DE 1914 ORIENTE,0,NA,",,,",CALLE,POPOCATEPETL,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,AUTOMOVIL,VOLKSWAGEN,DERBY,1,13,-102.27030000,0,845,-102.27031999,21.87485948
230392413,30403,AUTOPARTES,3,2023-03-30,13,4,0,0,22,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,CALLE,SIERRA DE PINOS,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,2",0,0,false,4,1,AUTOMOVIL,NISSAN,MARCH,1,1,-102.31170000,0,846,-102.31176870,21.91319021
230393775,30411,AUTOPARTES,3,2023-03-30,13,4,0,0,24,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOROTEO ARANGO,0,NA,"505,,,",CALLE,CAPITAN GUSTAVO CARMENDIA,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.31070000,0,847,-102.31072582,21.85490124
230405539,30403,AUTOPARTES,4,2023-04-02,14,7,0,0,20,1,EJIDO,LOS POCITOS,565,AVENIDA,GUADALUPE GONZALEZ,0,NA,",,,",AVENIDA,DEL VALLE,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,27,29,6",0,0,false,4,1,AUTOMOVIL,CHEVROLET,MATIZ,1,1,-102.33250000,0,848,-102.33255709,21.91064759
230408273,30411,AUTOPARTES,4,2023-04-02,14,7,0,0,24,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,0,NA,",,,",AVENIDA,SIGLO XIX,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"22,24",0,2000,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,-102.27330000,0,849,-102.27335085,21.89029139
230318638,30446,AUTOPARTES,3,2023-03-13,11,1,21,57,24,1,FRACCIONAMIENTO,LA FUNDICION,590,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",AVENIDA,FUNDICION,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"38,11",0,20000,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.31570000,0,850,-102.31576865,21.90268508
230334693,30446,AUTOPARTES,3,2023-03-17,11,5,14,57,21,1,CONDOMINIO,HACIENDA SAN MARCOS,635,CALLE,HACIENDA SANTORAL,0,NA,",,,",AVENIDA,DE LAS PRESAS,5,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,11,0,2700,false,1,2,AUTOMOVIL,CHRYSLER,STRATUS,1,1,-102.26680000,0,851,-102.26685554,21.80653143
230359675,30403,AUTOPARTES,3,2023-03-23,12,4,5,48,22,3,COLONIA,CALVILLO CENTRO,799,CALLE,TERAN,0,NA,",,,",CALLE,MATAMOROS,7,false,false,9,1 HOMBRE,EL GUEYO,H,A,8,true,0,0,ND,0,N,N,41,0,0,false,4,4,AUTOMOVIL,VOLKSWAGEN,POINTER,1,6,-102.71970000,0,852,-102.71970910,21.84489692
230359855,30414,AUTOPARTES,3,2023-03-23,12,4,7,29,5,3,BARRIO,CHICAGO,794,CALLE,GUANAJUATO,0,NA,",,,",CALLE,REVOLUCION,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,6,-102.72240000,0,853,-102.72249925,21.84329332
230363246,30411,AUTOPARTES,3,2023-03-24,12,5,0,35,26,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,CALLE,FRUTALES,0,NA,"134,,,",CALLE,ANDRES LOPEZ,3,false,false,9,ND,ND,M,M,8,false,0,0,ND,0,N,N,"38,26,12",0,5000,false,3,1,AUTOMOVIL,ND,ND,1,1,-102.26690000,0,854,-102.26698967,21.92525376
230363301,30411,AUTOPARTES,3,2023-03-24,12,5,0,51,26,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,CALLE,HACIENDA CONCEPCION,0,NA,"112,,,",CALLE,HACIENDA CALTENGO,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.24220000,0,855,-102.24224972,21.89056511
230363538,30403,AUTOPARTES,3,2023-03-24,12,5,2,20,26,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,PRESIDENTES,0,NA,"911,,,",CALLE,TINAJUELA,4,false,false,9,1 HOMBRE,ND,H,H,8,false,0,1,ND,0,N,N,41,0,0,false,4,5,CAMIONETA,ND,ND,1,4,-102.25810000,0,856,-102.25817498,21.89611981
230363735,30411,AUTOPARTES,3,2023-03-24,12,5,4,6,26,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOCTOR FRANCISCO VAZQUEZ GOMEZ,0,NA,"225,,,",CALLE,ABRAHAM GONZALEZ,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,FORD,FIESTA,1,1,-102.31460000,0,857,-102.31461754,21.85193140
230363773,30403,AUTOPARTES,3,2023-03-24,12,5,4,35,26,1,COLONIA,SAN LUIS,615,AVENIDA,GENERAL MARIANO ESCOBEDO,0,NA,",,,",AVENIDA,PASEO DE LA CRUZ,5,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,-102.27680000,0,858,-102.27687479,21.87387443
230367158,30403,AUTOPARTES,3,2023-03-24,12,5,23,22,24,6,BARRIO,CARBONERAS,1118,CALLE,REFORMA,0,NA,"54,,,",CALLE,ALVARO OBREGON SUR,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,1200,false,4,0,AUTOMOVIL,DODGE,NEON,1,2,-102.27040000,0,859,-102.27040066,22.14720651
230367640,30403,AUTOPARTES,3,2023-03-25,12,6,2,4,25,1,FRACCIONAMIENTO,SAN CAYETANO,591,AVENIDA,FUNDICION,0,NA,",,,",CALLE,SAN RAFAEL,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,38,0,0,false,4,1,AUTOMOVIL,HONDA,CIVIC,1,6,-102.31270000,0,860,-102.31279882,21.89811760
230368018,30411,AUTOPARTES,3,2023-03-25,12,6,4,56,26,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,CALLE,GASPAR DE LA FUENTE,0,NA,"806,A,,",CALLE,CRISTOBAL DE TORRES,3,true,false,9,2 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,DODGE,RAM,1,13,-102.26020000,0,861,-102.26028220,21.92617826
230368449,30403,AUTOPARTES,3,2023-03-25,12,6,9,15,20,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,PALO ALTO,0,NA,"510,,,",CALLE,SALTO DE LOS SALADOS,4,true,false,9,2 HOMBRES,ND,H,A,8,false,0,0,ND,0,N,N,22,0,0,false,4,2,AUTOMOVIL,CHRYSLER,300,1,13,-102.25320000,0,862,-102.25320055,21.88412341
230368990,30411,AUTOPARTES,3,2023-03-25,12,6,11,59,24,1,COLONIA,HEROES,648,CALLE,VENECIA,0,NA,"212,,,",CALLE,FRANCISCO MARQUEZ,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,-102.27770000,0,863,-102.27770900,21.88155235
230371492,30411,AUTOPARTES,3,2023-03-25,12,6,22,23,24,5,COMUNIDAD,LA PRIMAVERA,698,CALLE,SIN DATOS,0,NA,",,,",CALLE,SIN DATOS,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"46,12,38,28",10000,0,false,1,1,CAMIONETA,TOYOTA,ND,1,1,-102.36840000,0,864,-102.36844227,21.92639295
230374757,30403,AUTOPARTES,3,2023-03-26,13,7,16,9,22,1,COLONIA,MIRAVALLE,239,CALLE,AURELIO GONZALEZ,0,NA,"511,,,",CALLE,FELIPE RUIZ DE CHAVEZ,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,NISSAN,XTRAIL,1,6,-102.31120000,0,865,-102.31129451,21.89196668
230375334,30411,AUTOPARTES,3,2023-03-26,13,7,18,32,22,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,MARIANO HIDALGO,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,11,0,0,false,1,2,CAMIONETA,CHEVROLET,SUBURBAN,1,1,-102.25420000,0,866,-102.25420892,21.86800179
