FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,TIPO_ROBO,LON,OID,LONG,LAT
211110185,30422,ROBO TRANSEUNTE,9,2021-09-18,37,6,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,KALAMARIA,0,NA,"112,,,",CALLE,RANCHO SAN ANTONIO,5,0,12,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,4000,true,1,10,1,TRANSEUNTE,-102.26890000,1345,-102.26892567,21.81016391
211110214,30421,ROBO TRANSEUNTE,9,2021-09-18,37,6,5,COLONIA,ZONA CENTRO,192,CALLE,GUADALUPE VICTORIA,0,NA,",,,",CALLE,AGUSTIN DE ITURBIDE,7,0,42,0,false,true,1,NA,NA,0,NA,3,ND,ND,3,0,false,N,N,39,0,0,false,1,4,1,TRANSEUNTE,-102.34490000,1346,-102.34494280,21.96490107
211110817,30421,ROBO TRANSEUNTE,9,2021-09-18,37,6,1,FRACCIONAMIENTO,CASA BLANCA,553,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,MARIANO ESCOBEDO,5,5,13,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,CAMIONETA,CAMIONETA FORD LOBO COLOR NEGRA DOBRE CABINA,"3,28",5000,5000,false,1,1,1,TRANSEUNTE,-102.27350000,1347,-102.27352523,21.85996712
211111274,30422,ROBO TRANSEUNTE,9,2021-09-18,37,6,5,COLONIA,CHICAHUALES I,155,CALLE,FELICIANO MARTINEZ,0,NA,",,,",CALLE,GENOVEVO RIVERA,7,9,39,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL PRIMO,0,0,false,N,N,14,0,900,false,1,1,1,MARIPOSA,-102.34810000,1348,-102.34813003,21.95020685
211114930,30422,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL FEDERICO MONTES,0,NA,"314,,,",CALLE,ABRAHAM GONZALEZ,2,0,31,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"12,28,29",1600,1600,false,1,1,1,TRANSEUNTE,-102.31260000,1349,-102.31268783,21.85029861
211115517,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,942,CALLE,CHABACANO,0,NA,",,,",CALLE,MANOLO MARTINEZ,2,2,48,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,26,0,0,false,1,2,1,TRANSEUNTE,-102.31100000,1350,-102.31104733,21.87348631
211115841,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,6,COLONIA,PROGRESO SUR,96,CALLE,SEBASTIAN BAÑUELOS,0,NA,"303,,,",CALLE,VALENTE ACEVEDO CABALLERO,7,4,2,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,EL DIABLILLO,0,0,false,N,N,"3,15",0,7700,false,1,1,1,TRANSEUNTE,-102.28390000,1351,-102.28397374,22.14216806
211116242,30422,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,SIN TIPO,DESARROLLO ECOLOGICO DEL CLUB CAMPESTRE,317,AVENIDA,EUGENIO GARZA SADA,0,NA,",,,",AVENIDA,GUADALUPE GONZALEZ,6,7,18,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,CONDUCTOR DE UBER,0,0,false,UBER,UBER VEHICULO COLOR BLANCO,26,0,0,false,1,6,1,TRANSEUNTE,-102.32880000,1352,-102.32880571,21.91021953
211116306,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,MENORCA,0,NA,"404,D,,",CALLE,ILIO,5,8,16,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,3000,true,1,10,1,TRANSEUNTE,-102.26890000,1353,-102.26899011,21.80902332
211116734,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,FERNAN GONZALEZ D EESLAVA,0,NA,",,,",CALLE,ELISEO MONCADA GARCIA,3,11,57,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,14,0,3000,false,1,20,1,MARIPOSA,-102.25850000,1354,-102.25855669,21.93161268
211117488,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,BARRIO,LA SALUD,1122,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,AYUNTAMIENTO,5,16,6,0,false,true,"1,3",NA,NA,0,NA,0,ND,ND,0,0,false,N,N,39,0,0,false,1,57,1,TRANSEUNTE,-102.28340000,1355,-102.28347650,21.86657364
211118437,30421,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO DEL ALTIPLANO,0,NA,"335,,,",CALLE,VIVERO DE LA HACIENDA,5,20,51,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,5000,false,1,7,1,MARIPOSA,-102.27360000,1356,-102.27367695,21.85562839
211119516,30421,ROBO TRANSEUNTE,9,2021-09-20,38,1,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,RECINTO CACTUS 104,0,NA,",,,",CALLE,PASEO DE LA BIZNAGA,4,1,29,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,"3,12,28",500,500,false,1,1,1,TRANSEUNTE,-102.23540000,1357,-102.23542831,21.87408508
211082543,30422,ROBO TRANSEUNTE,9,2021-09-12,36,7,1,CC,CC DISTRIBUIDOR DE BASICOS,837,BOULEVARD,A ZACATECAS,0,NA,",,,",AVENIDA,AGUASCALIENTES NORTE,6,11,19,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.29240000,1358,-102.29245273,21.91512249
211120793,30422,ROBO TRANSEUNTE,9,2021-07-20,38,1,5,FRACCIONAMIENTO,RUISEÑORES,338P,CALLE,RUISEÑOR,0,NA,",,,",CAMINO,A LA RINCONADA,7,12,37,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL POMPIN,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.32990000,1359,-102.32995496,21.96606625
211124015,30422,ROBO TRANSEUNTE,9,2021-09-21,38,2,6,RANCHO,SAN GABRIEL,113R,CARRETERA,90 PABELLON DE ARTEAGA ESTACION RINCON,0,NA,",,,",ND,ND,7,27,0,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,BICICLETA,BICICLETA DE MONTAÑA Y OTRA DE CARRERAS,3,0,1500,false,1,1,2,OPORTUNISTA,-102.27650000,1360,-102.27655617,22.17835539
211121714,30422,ROBO TRANSEUNTE,9,2021-09-20,38,1,5,COLONIA,ZONA CENTRO,192,CALLE,BENIGNO CHAVEZ,0,NA,",,,",CALLE,JULIO CADENA,7,16,25,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.34130000,1361,-102.34135980,21.96521838
211125421,30422,ROBO TRANSEUNTE,9,2021-09-21,38,2,1,BARRIO,LA SALUD,1122,AVENIDA,HEROE DE NACOZARI SUR,0,NA,",,,",AVENIDA,PASEO DE LA CRUZ,5,15,11,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA TIPO CARRERAS COLOR NEGRO CON FRANJAS FOSFORECENTES,3,0,9000,false,1,1,1,TRANSEUNTE,-102.28170000,1362,-102.28177865,21.87289802
211126028,30421,ROBO TRANSEUNTE,9,2021-09-21,38,2,1,FRACCIONAMIENTO,LAS VIÑAS,487,CALLE,CIRCUITO PARRAS,0,NA,",,,",CALLE,FLORENCIA,3,17,48,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"27,31",0,0,false,1,25,1,TRANSEUNTE,-102.28290000,1363,-102.28292963,21.89910139
211126100,30421,ROBO TRANSEUNTE,9,2021-09-21,38,2,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,205,CALLE,CONSTITUCION,0,NA,",,,",AVENIDA,SOLIDARIDAD,7,17,59,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR AZUL DE 150 CC TIPO CARGO,14,0,10000,false,1,1,1,MARIPOSA,-102.35060000,1364,-102.35063204,21.97511985
211126998,30422,ROBO TRANSEUNTE,9,2021-09-21,38,2,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,CALLE,LUIS HIDALGO MONROY,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,21,12,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA CROMADA,3,0,0,false,1,2,1,MARIPOSA,-102.30320000,1365,-102.30328594,21.85909662
211113851,30421,ROBO TRANSEUNTE,9,2021-09-18,37,6,1,FRACCIONAMIENTO,PARRAS,789,CALLE,PARRAS,0,NA,",,,",AVENIDA,AGUASCALIENTES NORTE,3,21,16,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3N15N29,0,12000,false,1,2,1,TRANSEUNTE,-102.27860000,1366,-102.27860035,21.91571797
211116020,30422,ROBO TRANSEUNTE,9,2021-09-19,37,7,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,JUAN S GARRIDO,0,NA,",,,",CALLE,ALTAGRACIA REYES A,4,5,4,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,26,0,0,false,1,6,1,OPORTUNISTA,-102.25500000,1367,-102.25506692,21.90120069
211105296,30422,ROBO TRANSEUNTE,9,2021-09-17,37,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,LEOBARDO QUIROZ MORENO,0,NA,",,,",CALLE,FRANCISCO DE J HERRERA L,3,3,40,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,14,0,0,false,1,2,1,MARIPOSA,-102.26260000,1368,-102.26263844,21.93865935
211129760,30422,ROBO TRANSEUNTE,9,2021-09-22,38,3,1,FRACCIONAMIENTO,POZO BRAVO,432,CALLE,POZO DEL ORO,0,NA,"232,,,",CALLE,PANFILO NATERA,3,15,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,16000,true,1,10,1,TRANSEUNTE,-102.28160000,1369,-102.28162312,21.92478231
211130897,30421,ROBO TRANSEUNTE,9,2021-09-22,38,3,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,ZACOALCO,0,NA,"105,,,",CALLE,EL SALTO,7,20,8,0,false,true,2,NA,NA,0,NA,0,1 HOMBRE 25 AÑOS APROX,EL PETER,0,1,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.25230000,1370,-102.25238329,21.95332699
211131269,30421,ROBO TRANSEUNTE,9,2021-09-22,38,3,1,COLONIA,GREMIAL,917,CALLE,DOCTOR CARLOS M LOPEZ,0,NA,"1802,,,",AVENIDA,HEROE DE NACOZARI NORTE,6,21,26,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,3500,true,1,10,1,TRANSEUNTE,-102.28790000,1371,-102.28792679,21.89986310
211131569,30422,ROBO TRANSEUNTE,9,2021-09-22,38,3,7,FRACCIONAMIENTO,EL POTRERO,73R,CARRETERA,22 RINCON DE ROMOS CIENEGA GRANDE,0,NA,",,,",CARRETERA,45 LIBRAMIENTO RONCON DE ROMOS,7,22,33,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,10000,false,1,1,1,MARIPOSA,-102.29660000,1372,-102.29665003,22.22433523
211132189,30422,ROBO TRANSEUNTE,9,2021-09-23,38,4,1,COLONIA,EL RIEGO,767,AVENIDA,DE LA ESPIGA,0,NA,"725,,,",AVENIDA,POLIDUCTO,4,2,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE COMPLEXION DELGADA,ND,0,0,false,N,N,"6,31,39",0,3000,false,1,2,1,TRANSEUNTE,-102.24600000,1373,-102.24602649,21.89476041
211132423,30421,ROBO TRANSEUNTE,9,2021-09-23,38,4,5,FRACCIONAMIENTO,VILLA NATY,118R,AVENIDA,GUADALUPE,0,NA,",,,",CALLE,PASEO DE NATIVIDAD,7,6,19,0,false,true,2,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,"3,6,14,31",0,7000,false,1,1,1,TRANSEUNTE,-102.31220000,1374,-102.31222131,21.94444458
211133157,30422,ROBO TRANSEUNTE,9,2021-09-23,38,4,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,213P,CALLE,PASEOS DEL CACAO,0,NA,",,,",CALLE,PASEOS DE LAS HACIENDAS,7,11,53,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL MARTIN ALIAS LOS CMARONES,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.34180000,1375,-102.34181357,21.99324766
211135132,30422,ROBO TRANSEUNTE,9,2021-09-23,38,4,1,FRACCIONAMIENTO,LIBERTAD,695,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,PLAN DE LA PROFESA,3,21,5,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,"11,14",0,0,false,1,6,1,OPORTUNISTA,-102.28330000,1376,-102.28337141,21.92986271
211135285,30421,ROBO TRANSEUNTE,9,2021-09-23,38,4,1,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,LEO,0,NA,"209,,,",CALLE,CRUZ DEL SUR,3,21,44,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,2000,false,1,1,1,TRANSEUNTE,-102.27790000,1377,-102.27795008,21.90073320
211136268,30421,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,COLONIA,ALTAVISTA,922,AVENIDA,FUNDICION,0,NA,",,,",CALLE,SAN FELIPE,6,3,35,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,29",0,0,false,1,2,1,TRANSEUNTE,-102.30710000,1378,-102.30719968,21.89113168
211151576,30421,ROBO TRANSEUNTE,9,2021-09-27,39,1,1,FRACCIONAMIENTO,ANEXO PALOMINO DENA,697,CALLE,JUVENTINO DE LA TORRE,0,NA,"1806,,,",CALLE,PENSADORES MEXICANOS ORIENTE,3,0,40,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,1,false,N,N,39,0,0,false,1,1,1,TRANSEUNTE,-102.24630000,1379,-102.24635056,21.92241795
211138325,30422,ROBO TRANSEUNTE,9,2021-09-24,38,5,5,COLONIA,ZONA CENTRO,192,PRIVADA,JOSE MARIA MORELOS,0,NA,"313,,,",CALLE,JOSE MARIA MORELOS,7,15,33,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE SU PAREJA,ND,0,0,false,N,N,3,0,0,false,1,6,1,TRANSEUNTE,-102.34100000,1380,-102.34100992,21.96095511
211139082,30422,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CHURUBUSCO,0,NA,",,,",CALLE,CAÑADA GRANDE,4,18,38,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,6000,false,1,1,1,TRANSEUNTE,-102.24410000,1381,-102.24416949,21.88208359
211142269,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL CESAREO CASTRO,0,NA,",,,",CALLE,GENERAL JULIAN MEDINA,2,10,59,0,false,false,9,NA,NA,0,NA,0,2 MUJERES,ND,0,0,false,N,N,"26,28",0,0,false,1,6,1,OPORTUNISTA,-102.31510000,1382,-102.31512978,21.85001467
211142947,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,AVENIDA,PERSEO,0,NA,"397,,,",CALLE,GEMINIS,5,13,55,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR ROJO,3,0,6500,false,1,1,2,OPORTUNISTA,-102.26620000,1383,-102.26626022,21.86979194
211143183,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,1,CC,CC AGROPECUARIO,763,CALLE,TRIGO,0,NA,"67,,,",CALLE,UVA,6,14,54,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.29660000,1384,-102.29664656,21.91184242
211143556,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,1,COLONIA,SAN JOSE DEL ARENAL,818,CALLE,TEPEZALA,0,NA,"410,,,",CALLE,JESUS MARIA,6,14,33,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE 2 MUJERES,ND,0,0,false,N,N,"3,26,28",9500,13000,false,1,1,2,OPORTUNISTA,-102.30480000,1385,-102.30484981,21.90770524
211146336,30422,ROBO TRANSEUNTE,9,2021-09-26,38,7,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,808,CALLE,SAUCE,0,NA,"432,,,",CALLE,EBANO,6,1,23,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,CONDUCTOR DE TAXI,0,0,false,TAXI,TAXI COLOR BLANCO PLACAS A14U24,28,500,500,false,1,1,1,TRANSEUNTE,-102.29930000,1386,-102.29933138,21.90282295
211146958,30421,ROBO TRANSEUNTE,9,2021-09-26,38,7,5,FRACCIONAMIENTO,ARBOLEDAS,221,CALLE,ADOLFO LOPEZ MATEOS,0,NA,"204,,,",CALLE,FRANCISCO JAVIER MINA,7,3,18,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,14,0,0,true,1,1,1,MARIPOSA,-102.34640000,1387,-102.34646180,21.95662187
211137822,30421,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,CALLE,CULTURA OTOMI,0,NA,",,,",CALLE,LOMA DEL CARDENAL,3,14,49,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,2000,false,1,1,1,TRANSEUNTE,-102.24620000,1388,-102.24620833,21.91288275
211138435,30421,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,FRACCIONAMIENTO,PANORAMA,670,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",CALLE,MIRAFLORES,6,16,2,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,ND,0,1,false,N,N,28,300,300,false,1,1,1,TRANSEUNTE,-102.31680000,1389,-102.31684939,21.88882468
211138502,30421,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,FRACCIONAMIENTO,LOS ARCOS,834,CALLE,LOS ARCOS,0,NA,",,,",CALLE,AFRODITA,3,16,8,0,false,true,10,NA,NA,0,NA,0,2 HOMBRES 1 MUJER,ND,0,0,false,TAXI,TAXI COLOR ROJO,"3,28",700,3700,false,1,1,2,TRANSEUNTE,-102.28880000,1390,-102.28885020,21.90650744
211139266,30422,ROBO TRANSEUNTE,9,2021-09-24,38,5,1,COMUNIDAD,LOS ARELLANOS,1P,AVENIDA,ADOLFO LOPEZ MATEOS,0,NA,",,,",ND,ND,5,19,22,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL BUNNY,0,0,false,N,N,38,0,0,false,1,2,1,TRANSEUNTE,-102.27580000,1391,-102.27585280,21.80070007
211140702,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,RODOLFO LANDEROS GALLEGOS,0,NA,",,,",AVENIDA,POLIDUCTO,4,0,6,0,false,false,9,NA,NA,0,NA,0,4 HOMBRES MENORES DE EDAD,ND,0,0,false,N,N,"3,26,30",0,0,false,1,1,3,TRANSEUNTE,-102.24860000,1392,-102.24860898,21.90351836
211142686,30421,ROBO TRANSEUNTE,9,2021-09-25,38,6,11,FRACCIONAMIENTO,SANTA BARBARA,2,CALLE,SANTA BARABARA,0,NA,",,,",CALLE,SAN JOSE PONIENTE,7,12,43,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,28",680,1880,false,1,2,1,TRANSEUNTE,-102.26280000,1393,-102.26284877,22.06258346
211143555,30422,ROBO TRANSEUNTE,9,2021-09-25,38,6,6,COMUNIDAD,MIGUEL ALEMAN SECADORA,221P,CARRETERA,45 AGUSACALIENTES ZACATECAS,0,NA,",,,",N,N,7,16,3,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,28",1200,1200,false,1,1,1,TRANSEUNTE,-102.28400000,1394,-102.28405700,22.12389510
211145687,30421,ROBO TRANSEUNTE,9,2021-09-25,38,6,5,FRACCIONAMIENTO,LA CAÑADA,229,CARRETERA,52 A LOS ARQUITOS,0,NA,",,,",AVENIDA,SIGLO XXI,7,23,24,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,1000,false,1,1,1,TRANSEUNTE,-102.35510000,1395,-102.35519096,21.95222338
211146176,30421,ROBO TRANSEUNTE,9,2021-09-26,38,7,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",CALLE,EL TURICATE,4,0,52,0,false,true,1,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,N,N,3,0,6000,false,1,57,1,TRANSEUNTE,-102.24460000,1396,-102.24465688,21.88082544
211146702,30421,ROBO TRANSEUNTE,9,2021-09-26,38,7,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA PLATEADA,0,NA,"114,,,",AVENIDA,POLIDUCTO,5,2,30,0,false,true,3,NA,NA,0,NA,0,3 HOMBRES 1 MUJER,ND,0,0,false,N,N,"3,12,28,29,40",450,450,false,1,1,1,TRANSEUNTE,-102.24220000,1397,-102.24227741,21.86361049
