FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,TIPO_ROBO,DET_SPM,MOT_DET,NOM_DET,ORI_DET,LONG,LAT
200860880,30422,ROBO TRANSEUNTE,8,2020-08-21,5,21,9,0,1,BARRIO,LA PURISIMA,915,CALLE,EZEQUIEL A CHAVEZ,0,NA,",,,",CALLE,LICENCIADO FRANCISCO PRIMO VERDAD,CALLE,VAZQUEZ DEL MERCADO,CALLE,GENERAL MIGUEL BARRAGAN,1,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,COLOR NEGRO,false,3,0,4000,1,1,1,1345,TRANSEUNTE,0,N,N,0,-102.28663409,21.88573863
200861696,30422,ROBO TRANSEUNTE,8,2020-08-22,6,1,1,0,1,COLONIA,MIRAVALLE,750,CALLE,AURELIO GONZALEZ,0,NA,"109,,,",CALLE,FRANICISCO FLORES,CALLE,MARINAO CHICO,CALLE,PEDRO GARCIA ROJAS,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"28,29,40",480,480,1,1,1,1346,,,,,,-102.30932105,21.89003640
200863074,30422,ROBO TRANSEUNTE,8,2020-08-22,6,12,9,0,1,FRACCIONAMIENTO,POZO BRAVO,421,CALLE,GENERAL PANFILO NATERA,0,NA,",,,",CALLE,POZO ALTO,CALLE,POZO HONDO,AVENIDA,CONSTITUCION,5,1,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,2,0,false,MOTOCICLETA,COLOR NEGRO,false,3,0,6000,1,1,4,1347,,,,,,-102.28084704,21.92778268
200863400,30422,ROBO TRANSEUNTE,8,2020-08-22,6,13,37,0,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,AVENIDA,POLIDUCTO,0,NA,",,,",AVENIDA,MARIANO HIDALGO,CALLE,JUANA DE ARCO,CALLE,MARIA DOLORES JIMENEZ Y MURO,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"28,29",400,400,1,1,2,1348,,,,,,-102.25339763,21.84956599
200864875,30422,ROBO TRANSEUNTE,8,2020-08-22,6,21,56,0,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,CERRADA EL TENAYO,0,NA,",,,",AVENIDA,CONSTITUCIONALISTA,CALLE,FRANCISCO DE J HERRERA L,CALLE,MONTE EL BRUS,5,2,true,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,1,0,false,ND,ND,false,39,0,0,1,1,20,1349,,,,,,-102.25647639,21.94298712
200866705,30422,ROBO TRANSEUNTE,8,2020-08-23,7,4,0,0,1,COLONIA,ZONA CENTRO,906,PEATONAL,JOSE MARIA CHAVEZ,0,NA,",,,",CALLE,NIETO,CALLE,MOCTEZUMA,CALLE,GALEANA,1,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,6,0,350,1,1,1,1350,OPORTUNISTA,0,N,N,0,-102.29662368,21.88076472
200858307,30421,ROBO TRANSEUNTE,8,2020-08-21,5,4,11,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,GENERAL FRANCISCO J MUJICA,CALLE,EXPROPIACION PETROLERA,CALLE,GENERAL LAZARO CARDENAS,5,2,false,true,1,NA,NA,0,NA,0,3 HOMBRES 1 MUJER EDAD APROX 22 AÑOS,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1351,,,,,,-102.24881348,21.90431982
200725516,30421,ROBO TRANSEUNTE,8,2020-08-24,1,20,1,0,11,DESARROLLO ESPECIAL,UNION GANADERA,3,AVENIDA,FERROCARRIL,0,NA,",,,",CARRETERA,71 PROVIDENCIA LUIS MOYA,CALLE,N,CALLE,N,7,7,false,true,3,NA,NA,0,NA,0,10 HOMBRES,ND,0,0,false,COCHE,COLOR AZUL,false,3,0,4000,1,1,1,1352,,,,,,-102.26631543,22.06095367
200874488,30421,ROBO TRANSEUNTE,8,2020-08-25,2,12,25,0,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,RODOLFO LANDEROS GALLEGOS,0,NA,",,,",AVENIDA,CULTURA OTOMI SUR,AVENIDA,POLIDUCTO,CALLE,SAN ISIDRO,4,2,false,true,4,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"3,6,31",0,2500,1,1,1,1353,,,,,,-102.24775515,21.90378845
200874386,30422,ROBO TRANSEUNTE,8,2020-08-25,2,11,39,0,1,CONDOMINIO,PULGAS PANDAS SUR,762,AVENIDA,INDEPENDENCIA,0,NA,",,,",CALLE,SAN MIGUEL EL ALTO,AVENIDA,AGUASCALIENTES NORTE,PROLONGACION,GENERAL IGNACIO ZARAGOZA,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE TEZ BLANCA CALVICIE,ND,0,0,false,TAXI,TSURU COLOR BLANCO NUMERO ECO 3518,false,"12,31",0,3500,1,1,2,1354,,,,,,-102.29755490,21.91528855
200874751,30422,ROBO TRANSEUNTE,8,2020-08-25,2,13,51,0,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,ARTILLERO MIER,0,NA,"1701,,,",CALLE,MAYO DE 1812,CALLE,22 DE DICIEMBRE,CALLE,HERMANOS BRAVO,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE COMPLEXION ROBUSTA ESTATUTA APROX 175,ND,0,0,false,ND,ND,false,3,0,6000,1,2,1,1355,,,,,,-102.26059488,21.85616873
200876248,30421,ROBO TRANSEUNTE,8,2020-08-25,2,20,46,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA SUR,0,NA,"556,,,",CALLE,CORONEL JOSE RINCON GALLARDO,CALLE,GENERAL PASCUAL CORNEJO BRUN,CALLE,JOSE CALVILLO,2,4,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,39,0,0,1,1,27,1356,,,,,,-102.32557055,21.85146935
200875371,30422,ROBO TRANSEUNTE,8,2020-08-25,2,16,48,0,1,FRACCIONAMIENTO,LA FLORIDA I,320PR,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,MARLIN PESCADOR,CALLE,SARTENEJO,CALLE,ACEITILLA,5,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES UNO DE 36 AÑOS APROX Y EL OTRO DE 23,ND,0,0,false,MOTOCICLETA,COLOR ROJA ITALIKA,false,"3,26,30",0,0,1,1,1,1357,,,,,,-102.24174078,21.92280184
200876553,30422,ROBO TRANSEUNTE,8,2020-08-25,2,22,17,0,1,UNIDAD HABITACIONAL,IV CENTENARIO,1065,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",CALLE,DELICIAS,AVENIDA,FERROCARRIL,CALLE,SILVESTRE DORADOR,3,3,false,false,9,NA,NA,0,NA,0,1 MENOR DE 16 AÑOS APROX,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,1358,,,,,,-102.27830999,21.86799625
200861356,30421,ROBO TRANSEUNTE,8,2020-08-21,5,22,53,0,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,DE LOS MAESTROS,0,NA,",,,",AVENIDA,CONVENCION,CALLE,GENERAL MACLOVIO HERRERA,CALLE,INGENIERO CAMILO ARRIAGA,2,4,false,true,10,NA,NA,0,NA,0,1 HOMBRE COMPLEXION DELGADA TEX MORENO CON BIGOTE,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1359,,,,,,-102.31723811,21.85368540
200865653,30422,ROBO TRANSEUNTE,8,2020-08-22,6,27,27,0,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA CECILIA,0,NA,",,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,CALLE,SANTA MONTSERRAT,AVENIDA,POLIDUCTO,5,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,1360,,,,,,-102.24733567,21.90462923
200878785,30421,ROBO TRANSEUNTE,8,2020-08-26,3,15,46,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,AVENIDA,LA SALUD,0,NA,",,,",CALLE,JOSE MARIA RUIZ DE TEJEDA Y OTAL,CALLE,DESIDERIO MACIAS SILVA,CALLE,JOSE GUERRA PALOS,4,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1361,,,,,,-102.24096180,21.86896606
200880890,30421,ROBO TRANSEUNTE,8,2020-08-27,4,8,4,0,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CARLOS A MADRAZO,BOULEVARD,GUADALUPANO,CALLE,SIERRA DE SAN BERNARDINO,5,2,false,true,3,NA,NA,0,NA,0,1 HOMBRE,LOS LENCHOS,0,0,false,ND,ND,false,"3,28",0,0,1,1,1,1362,,,,,,-102.25741682,21.90783069
200878087,30422,ROBO TRANSEUNTE,8,2020-08-26,3,12,29,0,1,FRACCIONAMIENTO,POZO BRAVO,421,CALLE,GRITO DE LA LIBERTAD,0,NA,",,,",CALLE,GENERAL PANFILO NATERA,CALLE,PAULINO N MARTI,CALLE,POZO DE LA CRUZ,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE CABELLO LARGO TRENZADO,ND,0,0,false,ND,ND,false,6,0,0,1,1,2,1363,,,,,,-102.28044496,21.92595575
200878845,30422,ROBO TRANSEUNTE,8,2020-08-26,3,16,18,0,1,FRACCIONAMIENTO,VILLA TERESA,790,AVENIDA,ADORATRICES,0,NA,",,,",CALLE,OBLATAS,CALLE,REFORMADORES,CALLE,REFORMADORES,5,2,false,false,9,NA,NA,0,NA,0,3 MUJERES,ND,0,0,false,ND,ND,false,3,0,3500,1,1,1,1364,,,,,,-102.27486750,21.92220103
200879945,30422,ROBO TRANSEUNTE,8,2020-08-26,3,22,4,0,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,CALLE,ESTEBAN AVILA,0,NA,"712,,,",CALLE,NARCISO PERALES AVILA MINA,CALLE,MAURO LOERA DONOSO,CALLE,ISIDRO CALERA,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,true,3,0,2000,1,1,10,1365,,,,,,-102.28750483,22.14387298
200882062,30421,ROBO TRANSEUNTE,8,2020-08-27,4,15,58,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA TOTONACA,0,NA,"242,,,",CALLE,CULTURA TOTONACA 104,CALLE,LOMA DEL CARDENAL,AVENIDA,CULTURA MAYA,5,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,COLOR ROJO,false,3,0,4130,1,1,1,1366,,,,,,-102.24081457,21.91088395
200882356,30421,ROBO TRANSEUNTE,8,2020-08-27,4,17,20,0,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,DOCTOR MARINAO AZUELA,0,NA,",,,",CALLE,INGENIERO CAMILO ARIAGA,CALLE,DOCTOR FRANCISCO VAZQUEZ GOMEZ,CALLE,DOROTEO ARANGO,2,4,false,true,4,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,true,3,0,0,1,1,10,1367,,,,,,-102.31349932,21.85443024
200882502,30421,ROBO TRANSEUNTE,8,2020-08-27,4,18,12,0,1,FRACCIONAMIENTO,PRADOS DEL SUR,1100,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,MAHATMA GANDHI,CALLE,SARGENTO LUCIANO PONCE,CALLE,NEVADO DE TOLUCA,2,4,false,true,1,RETIRO SUCURSAL,BANAMEX,0,FRACC AGRICULTURA,0,1 HOMBRE PELO CORTO TEZ BLANCA ESTATURA APROX 165 A 170 EDAD 28 A 28 AÑOS,ND,0,0,false,COCHE,VW SEDAN COLOR NEGRO PLACAS FL919B,false,28,8100,8100,1,1,6,1368,,,,,,-102.29606869,21.85799296
200883750,30421,ROBO TRANSEUNTE,8,2020-08-28,5,1,22,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,AVENIDA,SALUD,0,NA,",,,",CALLE,CATEDRATICOS,CALLE,PROCERES DE AL ENSEÑANZA,CALLE,JOSE GUERRA PALOS,4,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,6000,1,1,1,1369,,,,,,-102.23844461,21.86805221
200881531,30422,ROBO TRANSEUNTE,8,2020-08-27,4,11,55,0,1,COLONIA,MIRAVALLE,750,CALLE,CARLOS BARRON,0,NA,"608,,,",CALLE,PEDRO GARCIA ROJAS,CALLE,AURELIO GONZALEZ,CALLE,FRANCISCO FLORES,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL MARCOS,1,0,false,ND,ND,false,3,0,4000,1,1,4,1370,,,,,,-102.30949106,21.89110256
200882120,30421,ROBO TRANSEUNTE,8,2020-08-27,4,16,13,0,5,COMUNIDAD,SAN ANTONIO DE LOS HORCONES,189P,CARRETERA,18 JESUS MARIA PALOMAS,0,NA,",,,",N,N,CARRETERA,28 JESUS GOMEZ PORTUGAL SAN ANTONIO DE LOS HORCONES,N,N,7,7,false,true,"5,7",NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,7700,1,1,2,1371,,,,,,-102.33202630,21.99696290
200883174,30422,ROBO TRANSEUNTE,8,2020-08-27,4,21,42,0,1,COLONIA,GREMIAL,917,CALLE,GENERAL FRANCISCO VILLA,0,NA,"713,,,",CALLE,NORBERTO GOMEZ HORNEDO,CALLE,GENERAL ENRIQUE ESTRADA,CALLE,20 DE NOVIEMBRE,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE COMPLEXION DELGADA,ND,0,0,false,MOTOCICLETA,ND,false,3,0,7000,1,1,1,1372,,,,,,-102.28841554,21.89487898
200883357,30422,ROBO TRANSEUNTE,8,2020-08-27,4,22,4,0,1,COLONIA,MIRAVALLE,750,CALLE,ARRYO DE LOS ARELLANO,0,NA,",,,,",CALLE,MIGUEL RUELAS,CALLE,PEDRO GARCIA ROJAS,CALLE,MARINO CHICO,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1373,,,,,,-102.30982102,21.88838785
200873410,30422,ROBO TRANSEUNTE,8,2020-08-25,4,1,13,0,1,CONDOMINIO,SAN GERARDO,315P,AVENIDA,PASEOS DE SAN GERARDO,0,NA,",,,",ND,ND,ND,ND,ND,ND,2,4,false,false,9,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,CAMIONETA,CHEVROLET PICK UP COLOR AZUL PLACAS ADX396E,false,29,0,0,1,1,6,1374,,,,,,-102.29200225,21.80803595
200883515,30422,ROBO TRANSEUNTE,8,2020-08-27,4,23,56,0,1,BARRIO,LA SALUD,1122,CALLE,ACUEDUCTO,0,NA,"116,,,",CALLE,SAN MIGUEL,CALLE,3 DE MAYO,CALLE,LA LUNA,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,RICARDO,0,0,false,ND,ND,false,3,0,0,1,1,2,1375,,,,,,-102.28635942,21.87167110
200888640,30421,ROBO TRANSEUNTE,8,2020-08-29,6,13,58,0,1,FRACCIONAMIENTO,VERSALLES II,1071,AVENIDA,DE LOS MAESTROS,0,NA,"2626,,,",CALLE,DOCTOR MARIANO AZUELA,CALLE,ENRIQUE C REBSAMEN,CALLE,FRANCISCO GUZMAN,2,4,false,true,3,NA,NA,0,NA,0,1 HOMBRE ESTATURA ALTO TEZ MORENO,ND,0,0,false,ND,ND,false,"3,26,28,40",2800,2800,1,2,1,1376,,,,,,-102.31513129,21.85696945
200893350,30421,ROBO TRANSEUNTE,8,2020-08-30,7,15,2,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,0,NA,",,,",CALLE,CORONEL JOSE MARIA MARTINEZ VALADEZ,CALLE,TENIENTE CORONEL MACARIO SARABIA,CALLE,RICARDO GARCIA MENDOZA,2,4,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,3000,1,1,1,1377,,,,,,-102.32520291,21.85431357
200886632,30421,ROBO TRANSEUNTE,8,2020-08-28,5,22,44,0,1,FRACCIONAMIENTO,LOS SAUCES,401,CIRCUITO,MAGISTERIAL III,0,NA,"420,,,",CALLE,BAHIA DE HUATULCO,CALLE,BAHAI DE SAN BLAS,CIRCUITO,MAGISTERIAL I,6,1,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,3,0,0,1,1,6,1378,,,,,,-102.32055352,21.90034124
200888314,30421,ROBO TRANSEUNTE,8,2020-08-29,6,11,51,0,1,HOSPITAL,HOSPITAL HIDALGO,753R,AVENIDA,MANUEL GOMEZ MORIN,0,NA,",,,",CALLE,NORBERTO GOMEZ HORNEDO,AVENIDA,ALAMEDA,AVENIDA,HEROICO COLEGIO MILITAR,4,2,false,true,1,NA,NA,0,NA,0,1 HOMBRE TEZ BLANCO COMPLEXION DELGADO,ND,0,0,false,BICICLETA,BICICLETA,false,"3,15,28",500,1500,1,1,2,1379,,,,,,-102.28326505,21.89497386
200890601,30421,ROBO TRANSEUNTE,8,2020-08-29,6,23,49,0,5,COMUNIDAD,PASO BLANCO,185P,CARRETERA,53 AGUASCALIENTES JESUS MARIA PASO BLANCO,0,NA,",,,",CALLE,LAS RBOLEDAS,CALLE,N,CALLE,GARDENIAS,7,7,false,true,3,NA,NA,0,NA,0,ND,ND,0,1,true,ND,ND,false,"15,28,29",1500,1500,1,1,31,1380,,,,,,-102.31625515,21.97632096
200890618,30421,ROBO TRANSEUNTE,8,2020-08-29,6,23,52,0,1,FRACCIONAMIENTO,ALIANZA FERROCARRILERA,480,CALLE,A,0,NA,"114,,,",CALLE,ALFONSO RAMIREZ PAULIN,CALLE,MANUEL DE URQUIAGA,CALLE,FRANCISCO DE PELANDA,5,2,false,true,10,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,15,0,0,1,1,1,1381,,,,,,-102.28357497,21.91109522
200890982,30421,ROBO TRANSEUNTE,8,2020-08-30,7,0,56,0,11,GASOLINERA,SANTA FE,349P,CARRETERA,AGUASCALIENTES ZACATECAS,0,NA,",,,",AVENIDA,LA PROVIDENCIA,BOULEVARD,PROFESOR J REFUGIO LARA MARTINEZ,CALLE,N,7,7,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,28,1000,1000,1,1,1,1382,,,,,,-102.28328818,22.02625665
200892125,30421,ROBO TRANSEUNTE,8,2020-08-30,7,4,27,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,PASEO DEL CONDOR,0,5MB,",,,",CALLE,CANARIO,CALLE,SARGENTO LUCIANO PONCE,ANDADOR,GARZA,2,4,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,1,true,ND,ND,false,12,0,0,1,1,2,1383,,,,,,-102.29922709,21.85288248
200894766,30421,ROBO TRANSEUNTE,8,2020-08-31,1,0,37,0,1,FRACCIONAMIENTO,LAS BRISAS,677,CALLE,PEDRO GARCIA ROJAS,0,NA,"1315,,,",CALLE,MAR CARIBE,CALLE,MAR CASPIO,CALLE,MAR BALTICO,6,1,false,true,"3,4",NA,NA,0,NA,0,5 HOMBRES,EL MONCHIS Y EL BOLA,0,0,false,COCHE,COLOR NEGRO,false,38,0,600,1,1,1,1384,,,,,,-102.31490193,21.89713621
200895018,30421,ROBO TRANSEUNTE,8,2020-08-31,1,2,14,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,COTORINAS,0,NA,",,,",AVENIDA,OJOCALIENTE,CALLE,SAN FRANCISCO DE LOS ROMO,CALLE,EL NIAGARA,4,2,false,true,10,NA,NA,0,NA,0,1 HOMBRE EX EMPLEADO,ND,0,0,false,ND,ND,false,3,0,4000,1,1,1,1385,,,,,,-102.25724947,21.88357922
200882522,30422,ROBO TRANSEUNTE,8,2020-08-27,4,18,26,0,1,COLONIA,CURTIDORES,748,CALLE,RAFAEL VAZQUEZ,0,NA,",,,",CALLE,N,CALLE,MIRAFLORES,AVENIDA,PASEO DEL RIO,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE PAPA DE SU HIJA,ND,0,0,false,ND,ND,false,"26,28",500,500,1,1,1,1386,,,,,,-102.32095819,21.88880590
200888092,30422,ROBO TRANSEUNTE,8,2020-08-29,6,10,5,0,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,POLIDUCTO,0,NA,",,,",AVENIDA,RODOLFO ALNDEROS GALLEGOS,CALLE,SAN ISIDRO,AVENIDA,CULTURA OTOMI SUR,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,1900,1,1,2,1387,,,,,,-102.24775470,21.90266659
200888852,30422,ROBO TRANSEUNTE,8,2020-08-29,6,15,10,0,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA DE LA ROTA,0,NA,"140,,,",CALLE,N,CALLE,CULTURA OTOMI,CALLE,VILLA DEL ESTE,5,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"26,28",4000,4000,1,1,2,1388,,,,,,-102.24642973,21.92366659
200889626,30421,ROBO TRANSEUNTE,8,2020-08-29,6,19,19,0,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,594,AVENIDA,POLIDUCTO,0,NA,"404,,,",CALLE,ARROYO,CALLE,ACANTO,CALLE,GUAYACAN,3,3,false,true,5,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1389,,,,,,-102.24594553,21.86020842
200889722,30422,ROBO TRANSEUNTE,8,2020-08-29,6,19,45,0,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348P,CALLE,SAN EDUARDO,0,NA,"230,,,",CALLE,SAN JERONIMO,CALLE,CALZADA SANTA E,CALLE,SAN DONATO,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,1390,,,,,,-102.27634395,22.02914238
200892972,30422,ROBO TRANSEUNTE,8,2020-08-30,7,12,43,0,11,COLONIA,CENTRO,21,CALLE,FRANCISCO I MADERO,0,NA,",,,",CALLE,EMILIANO ZAPATA,CALLE,JOSE MARIA MORELOS,CALLE,INDEPENDENCIA PONIENTE,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,6,0,0,1,2,27,1391,,,,,,-102.27373336,22.07880499
200893455,30422,ROBO TRANSEUNTE,8,2020-08-30,7,15,33,0,1,FRACCIONAMIENTO,ESPAÑA,1052,AVENIDA,DE LOS MAESTROS,0,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,CALLE,TOLEDO,CALLE,ESPAÑA,2,4,false,false,9,NA,NA,0,NA,0,2 HOMBRES COMPLEXION DELGADA,ND,0,0,false,BICICLETA,ND,false,3,0,3000,1,1,20,1392,,,,,,-102.31377265,21.85970549
200895184,30422,ROBO TRANSEUNTE,8,2020-08-31,1,4,47,0,1,BARRIO,LA SALUD,1122,AVENIDA,AYUNTAMIENTO,0,NA,",,,",PROLONGACION,COSIO,CALLE,ACUEDUCTO,CALLE,ACUEDUCTO,3,3,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,28,39,39,1,1,1,1393,,,,,,-102.28708015,21.86986380
200896105,30422,ROBO TRANSEUNTE,8,2020-08-31,1,13,30,0,5,COLONIA,CENTRO J GOMEZ PORTUGAL,126,CALLE,ALEGRIA,0,NA,"124,,,",CALLE,BADILLO,AVENIDA,MARGARITAS,CALLE,MARIA ESTHER ABRAHAM,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,28,500,500,1,1,2,1394,,,,,,-102.29291920,21.99598334
200896068,30421,ROBO TRANSEUNTE,8,2020-08-31,1,13,18,0,1,CC,AGROPECUARIO,763,BOULEVARD,A ZACATECAS,0,NA,",,,",CALLE,TEPEZALA,CALLE,COMERCIO,CALLE,CEREALES,6,1,false,true,4,DEPOSITO,BANORTE,0,CC AGROPECUARIO,0,3 HOMBRES,ND,0,0,false,MOTOCICLETA,COLOR BLANCA PLACAS XLM8M,false,28,350000,350000,1,1,1,1395,,,,,,-102.29223750,21.91276984
200897931,30421,ROBO TRANSEUNTE,8,2020-08-31,1,23,13,0,1,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,IMPRESORES,0,NA,"138,,,",CALLE,VOCEADORES,AVENIDA,DEL REY,CALLE,NOTICIEROS,3,3,false,true,"1,3",NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,MOTOCICLETA,COLOR NEGRO CON VERDE MARCA ITALIKA,false,3,0,5000,1,1,57,1396,,,,,,-102.24850637,21.85230441
200898532,30421,ROBO TRANSEUNTE,9,2020-09-01,2,5,46,0,1,COLONIA,MACIAS ARELLANO,505,CALLE,CAMINO AL COBANO,0,NA,"616,,,",CALLE,A,CALLE,CAPRICORNIO,PRIVADA,A,5,2,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,2300,1,1,2,1397,,,,,,-102.28051458,21.90624118
200897082,30422,ROBO TRANSEUNTE,8,2020-08-31,1,18,39,0,1,FRACCIONAMIENTO,OLINDA,318P,AVENIDA,DE LOS MAESTROS,0,NA,",,,",CALLE,RECIFE,CALLE,TORINO,CALLE,AMARELO,2,4,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,ND,ND,false,29,0,0,1,1,1,1398,,,,,,-102.32481586,21.84090672
200897233,30422,ROBO TRANSEUNTE,8,2020-08-31,1,19,28,0,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA TORALL,0,NA,"116,,,",CALLE,ND,AVENIDA,CULTURA OTOMI,CALLE,VILLAMERCEDEZ,5,2,false,false,9,NA,NA,0,NA,0,5 HOMBRES,ND,0,0,false,ND,ND,false,"3,12",0,0,1,1,57,1399,,,,,,-102.24567477,21.92353794
200902128,30421,ROBO TRANSEUNTE,9,2020-09-02,3,4,17,0,1,FRACCIONAMIENTO,SAN CAYETANO,1118,AVENIDA,UNIVERSIDAD,0,NA,",,,",CALLE,SAN ANTONIO,CALLE,SAN FRANCISCO,CALLE,SAN CLEMENTE,6,1,false,true,"3,5",NA,NA,0,NA,0,1 HOMBRE 1 MUJER,ND,0,0,false,ND,ND,false,"6,28",450,650,1,2,1,1400,,,,,,-102.30581276,21.89910859
