FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
220857120,30414,ROBO A CASA,7,2022-07-16,28,8,1,FRACCIONAMIENTO,LOS PERICOS,287,AVENIDA,POLIDUCTO,NA,NA,"99,,,",CALLE,SANTA MARIA,3,0,0,27,9,TERRENO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,1,-102.24940000,1565,-102.24947065,21.90708976
220857284,30414,ROBO A CASA,7,2022-07-16,28,6,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,TUXCUECA,NA,NA,"672,,,",CALLE,CUITZEO,7,0,0,27,5,NO,false,false,9,VECINOS,EL RICHAR,6,0,N,N,0,0,false,N,N,NO,"8,10,12,28",2800,2800,false,1,1,-102.24610000,1566,-102.24619177,21.96053764
220858221,30414,ROBO A CASA,7,2022-07-16,28,6,1,FRACCIONAMIENTO,VILLAS DE SANTA ROSA,165,PROLONGACION,PASEO DE LA ASUNCION,NA,NA,"2078,,,",CALLE,ARNULFO VALDEZ MUÑOZ,2,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,7,-102.30120000,1567,-102.30121237,21.83933161
220860539,30414,ROBO A CASA,7,2022-07-17,28,7,1,FRACCIONAMIENTO,PUNTA DEL CIELO,535,CALLE,PLAYA BONITA,NA,NA,"176,,,",CALLE,SD,6,0,0,27,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,15",0,0,false,1,20,-102.35500000,1568,-102.35506398,21.90595617
220861678,30414,ROBO A CASA,7,2022-07-17,28,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,TENIENTE CORONEL MACARIO SARABIA,NA,NA,"365,,,",CALLE,JOSE CALVILLO,2,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,21",0,0,false,1,1,-102.32570000,1569,-102.32576427,21.85217491
220862004,30414,ROBO A CASA,7,2022-07-17,28,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,TEOFILO ROMO LOPEZ,NA,NA,"202,B,,",CALLE,JESUS GOMEZ LUNA,3,0,0,16,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,8,13,15,16",0,0,false,1,26,-102.25490000,1570,-102.25498242,21.93051174
220862422,30414,ROBO A CASA,7,2022-07-17,28,7,1,FRACCIONAMIENTO,BUENAFORTUNA,445,CALLE,POZO DE RUBI,NA,NA,"627,,,",CALLE,VALORES,3,0,0,5,7,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,1,-102.28290000,1571,-102.28291221,21.92371048
220863181,30414,ROBO A CASA,7,2022-07-17,28,7,1,COLONIA,MARTINEZ DOMINGUEZ,514,CALLE,SARGENTO LUCIANO PONCE,NA,NA,"100,,,",CALLE,CAPITAN DIEGO FERNANDEZ VILLA,2,17,12,22,1,NO,true,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.29730000,1572,-102.29732680,21.85588137
220865070,30414,ROBO A CASA,7,2022-07-18,29,1,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,SERENGUETI,NA,NA,"446,,,",CALLE,SANTIAGO,4,0,0,12,5,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,3",0,3000,false,1,7,-102.23360000,1573,-102.23363736,21.88380418
220865651,30414,ROBO A CASA,7,2022-07-18,29,1,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR V,395,CALLE,LOMA TURQUESA,NA,NA,"202,,,",PROLONGACION,DE LA ALIANZA,5,0,0,19,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,6,0,0,false,1,1,-102.26190000,1574,-102.26193028,21.84739307
220867197,30414,ROBO A CASA,7,2022-07-18,29,1,7,FRACCIONAMIENTO,VALLE DEL REAL,1155R,CALLE,VALLE DEL REAL ORIENTE,NA,NA,"139,,,",PROLONGACION,HEROICO COLEGIO MILITAR,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,800,false,1,28,-102.31520000,1575,-102.31520964,22.23284534
220868855,30414,ROBO A CASA,7,2022-07-18,29,1,1,FRACCIONAMIENTO,LUNARIA,321R,CALLE,NEREIDA,NA,NA,"221,,,",CALLE,TIONE,5,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,6,0,N,N,0,0,false,N,N,NO,"2,12,15",0,0,false,1,1,-102.25170000,1576,-102.25177142,21.83478899
220869138,30414,ROBO A CASA,7,2022-07-19,29,2,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,CLEMENTE PONCE,NA,NA,"404,,,",CALLE,GENOVEBO RIVERA,7,0,0,27,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.35100000,1577,-102.35103332,21.94943200
220869742,30414,ROBO A CASA,7,2022-07-19,29,8,5,LOCALIDAD,TEPETATES,992,CALLE,FRANCISCO VILLA,NA,NA,"398,,,",CARRETERA,A PASO BLANCO,7,0,0,1,3,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,11",0,8000,false,1,1,-102.32170000,1578,-102.32170945,21.95393501
220870515,30414,ROBO A CASA,7,2022-07-19,29,2,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,JOSE ISABEL ROBLES,NA,NA,"326,,,",CALLE,ABRAHAM GONZALEZ,2,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,14",0,0,false,1,1,-102.30470000,1579,-102.30470179,21.84927074
220871290,30414,ROBO A CASA,7,2022-07-19,29,2,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,CALLE,EDMUNDO BAEZ,NA,NA,"134,B,,",CALLE,JUAN ACUÑA Y BEJARANO,5,17,0,22,1,NO,false,false,9,1 HOMBRE,ND,6,0,N,N,0,0,false,N,N,NO,9,0,1000,false,1,1,-102.27170000,1580,-102.27177542,21.80619905
220871459,30414,ROBO A CASA,7,2022-07-19,29,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,SEGUNDO BONAMPAK,NA,107,",,,C",CALLE,BONAMPAK,5,0,0,27,7,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"12,15,28",700,700,false,1,1,-102.25610000,1581,-102.25619102,21.86256362
220871552,30414,ROBO A CASA,7,2022-07-19,29,2,6,BARRIO,CARBONERAS,1118,CALLE,BENITO JUAREZ,NA,NA,"67,,,",CALLE,ALVARO OBREGON SUR,7,0,0,27,9,NO,false,false,9,EXPAREJA,ND,5,0,N,N,0,0,false,N,N,NO,"1,9",0,0,false,1,1,-102.27040000,1582,-102.27044286,22.14603193
220873184,30414,ROBO A CASA,7,2022-07-20,29,3,7,COLONIA,SANTA ANITA,1154,CALLE,FRANCISCO VILLA,NA,NA,"121,,,",CALLE,MEXICO,7,0,0,27,4,NO,false,false,9,2 HOMBRES,EL SHAMPOO,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.31980000,1583,-102.31982986,22.22608094
220873248,30414,ROBO A CASA,7,2022-07-20,29,3,1,FRACCIONAMIENTO,LOS LAURELES II,531,CERRADA,EL BAOBAB,NA,NA,"147,,,",CALLE,DE LA DAMIANA,4,6,30,19,1,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,20,-102.23850000,1584,-102.23854134,21.90346796
220873385,30414,ROBO A CASA,7,2022-07-20,29,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,AQUITANIA,NA,NA,"101,,,",CALLE,ATENAS,5,0,0,5,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,10,-102.27430000,1585,-102.27438765,21.81180344
220873455,30414,ROBO A CASA,7,2022-07-20,29,8,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,CALLE,DEL VOLCAN,NA,NA,"234,,,",CALLE,DEL FUEGO,2,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,11,29",0,0,false,1,1,-102.33420000,1586,-102.33422508,21.85144062
220873568,30414,ROBO A CASA,7,2022-07-20,29,8,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,TIZAPAN,NA,NA,",,,",AVENIDA,RIBERA DE CHAPALA,7,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.25430000,1587,-102.25438233,21.95628938
220873621,30414,ROBO A CASA,7,2022-07-20,29,3,5,COLONIA,EL TORITO,1071,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,NA,NA,"108,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,9,25,20,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,12",0,10000,false,1,7,-102.35440000,1588,-102.35444814,21.96731641
220873811,30414,ROBO A CASA,7,2022-07-20,29,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA ZOQUE,NA,NA,"125,,,",AVENIDA,CULTURA MAYA,3,0,0,27,1,NO,false,false,9,VECINOS PARACAIDISTAS,ND,6,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,1,-102.24040000,1589,-102.24042088,21.91401851
220875851,30414,ROBO A CASA,7,2022-07-20,29,3,1,FRACCIONAMIENTO,LOTES DE ARELLANO,487,CALLE,LAS CUÑAS,NA,NA,"302,,,",CALLE,LADRILLERAS,5,0,0,27,9,NO,false,false,9,PEPENADOR DROGADICTO,ND,8,0,N,N,0,0,false,N,N,NO,5,0,150,false,1,2,-102.26720000,1590,-102.26721597,21.79509598
220875984,50102,CONSUMADO CASA,7,2022-07-20,29,3,1,RANCHO,LOS DURAZNOS,51R,AVENIDA,MEXICO,NA,NA,",,,",N,N,3,21,23,23,9,NO,true,false,9,1 HOMBRE,HECTOR MANUEL FRANCO VILLALOBOS,8,1,ROBO Y DAÑOS,HECTOR MANUEL FRANCO VILLALOBOS 18 AÑOS,0,0,false,N,N,NO,39,0,0,false,1,4,-102.20900000,1591,-102.20900805,21.99504217
220876155,30414,ROBO A CASA,7,2022-07-20,29,3,5,FRACCIONAMIENTO,CHICAHUALES II,1058,CALLE,ANDARES,NA,NA,"112,,,",CALLE,SANTA IRENE,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,3,0,6000,false,1,1,-102.35250000,1592,-102.35257856,21.94344933
220876682,30414,ROBO A CASA,7,2022-07-20,29,3,1,FRACCIONAMIENTO,LA ESTRELLA,207,CALLE,GEMINIS,NA,NA,"501,,,",AVENIDA,CENTAURY,3,23,55,24,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.28000000,1593,-102.28002270,21.90419865
220877295,30414,ROBO A CASA,7,2022-07-21,29,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,GOBERNANTES,NA,NA,"216,,,",CALLE,PERAL,4,0,0,19,4,NO,false,false,9,PEPENADOR,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,11,-102.26010000,1594,-102.26011848,21.89429925
220878042,30414,ROBO A CASA,7,2022-07-21,29,4,1,FRACCIONAMIENTO,OJOCALIENTE LAS TORRES,192,CALLE,PASEO DE LAS TORRES ORIENTE,NA,NA,"202,,,",CALLE,PASEO DEL CEDAZO,5,0,0,20,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.25570000,1595,-102.25577970,21.87202463
220878254,30414,ROBO A CASA,7,2022-07-21,29,4,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,JESUS LOPEZ MARTINEZ,NA,NA,"305,,,",CALLE,FELICIANO MARTINEZ CRUZ,7,0,0,2,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,10",0,25000,false,1,1,-102.34990000,1596,-102.34990154,21.94625595
220879627,30414,ROBO A CASA,7,2022-07-21,29,4,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,AVENIDA,REAL DE HACIENDAS,NA,NA,"528,B,,",CALLE,HACIENDA CANUTILLO,4,0,0,18,5,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,11",0,0,false,1,1,-102.24300000,1597,-102.24306404,21.88532720
220880061,30414,ROBO A CASA,7,2022-07-21,29,4,1,RANCHO,MALBORITO,50R,CARRETERA,71 SUR,1,NA,",,,",N,N,2,21,19,23,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.36850000,1598,-102.36850604,21.87573973
220880379,30414,ROBO A CASA,7,2022-07-21,29,4,1,FRACCIONAMIENTO,LINDAVISTA,258,AVENIDA,AYUNTAMIENTO,NA,NA,"653,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,5,0,0,24,4,NO,false,false,9,EXPAREJA,ND,5,0,N,N,0,0,false,N,N,NO,"1,3,14",0,0,false,1,11,-102.28730000,1599,-102.28730348,21.86955133
220881065,30414,ROBO A CASA,7,2022-07-22,29,5,1,COLONIA,PRIMAVERA,245,CALLE,J TRINIDAD PEDROZA,NA,NA,"136,,,",CALLE,LIBERATO SANTA CRUZ,1,2,25,25,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,14,0,4000,false,1,1,-102.29150000,1600,-102.29154140,21.89165930
220881743,30414,ROBO A CASA,7,2022-07-22,29,5,1,CONDOMINIO VERTICAL,OJOCALIENTE FOVISSSTE I,279,CIRCUITO,UNO NORTE,NA,39,",,502,",,,5,8,30,20,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,3,28",0,12000,false,1,1,-102.26020000,1601,-102.26028686,21.87407362
220882857,30414,ROBO A CASA,7,2022-07-22,29,5,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,CALLE,RIO IGUAZU,NA,NA,"104,,,",CALLE,RIO DAYMAN,3,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.24370000,1602,-102.24376528,21.93743560
220883525,30414,ROBO A CASA,7,2022-07-22,29,5,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,KALAMARIA,NA,NA,"102,B,,",CALLE,LIVORNO,5,0,0,27,4,NO,false,false,9,ESPOSO,ND,5,0,N,N,0,0,false,N,N,NO,"8,9",0,0,false,1,1,-102.26870000,1603,-102.26874528,21.81122996
220884423,30414,ROBO A CASA,7,2022-07-22,29,8,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,XEL HA,NA,NA,"120,A,,",ANDADOR,TERCER PALENQUE,5,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,8000,false,1,1,-102.25550000,1604,-102.25558528,21.86373972
220885146,50102,CONSUMADO CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,143,AVENIDA,LAS AMERICAS,NA,NA,",,,",CALLE,REPUBLICA DE PARAGUAY,2,0,0,25,9,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,BICICLETA,N,NO,"1,10,31",0,0,true,1,2,-102.30310000,1605,-102.30310107,21.86531945
220885597,30414,ROBO A CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,JOSE MARIA MAYTORENA,NA,NA,"319,,,",CALLE,GENERAL JULIAN MEDINA,2,0,0,26,4,NO,false,false,9,VECINO,ND,6,0,N,N,0,0,false,N,N,NO,"2,5",0,0,true,1,14,-102.30250000,1606,-102.30250548,21.84715900
220885762,30414,ROBO A CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,PROLONGACION,ADORATRICES,NA,NA,"1011,,,",CALLE,FELIPE SERRANO,3,0,0,5,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,8000,false,1,1,-102.26760000,1607,-102.26762533,21.92294299
220885828,50102,CONSUMADO CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,JOSE CALVILLO,NA,NA,"406,,,",CALLE,CASIMIRA ARTEAGA,2,6,58,19,4,NO,true,false,9,1 HOMBRE,ND,8,1,ROBO,LUIS FERNANDO DELGADO TISCAREÑO 25 AÑOS,0,0,false,N,N,NO,5,0,0,false,1,4,-102.32080000,1608,-102.32080231,21.85010559
220887552,30414,ROBO A CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,PERIODISTAS,204,AVENIDA,DEL REY,NA,NA,"931,,,",CALLE,VOCEADORES,5,0,0,23,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,CAMIONETA,FRONTIER GRIS,NO,38,0,0,false,1,2,-102.24560000,1609,-102.24561487,21.85232789
220887775,30414,ROBO A CASA,7,2022-07-23,29,8,3,COLONIA,LA ALBERCA,804,CALLE,MOCTEZUMA,NA,NA,"107,,,",BOULEVARD,RODOLFO LANDEROS GALLEGOS,7,0,0,1,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,38",0,0,false,1,1,-102.67540000,1610,-102.67541368,21.88123199
220888154,30414,ROBO A CASA,7,2022-07-23,29,6,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GABRIEL LEYVA,NA,NA,"318,,,",CALLE,ABRAHAM GONZALEZ,2,0,0,23,4,NO,false,false,9,ND,ND,6,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,27,-102.31130000,1611,-102.31133320,21.84960620
220889387,30414,ROBO A CASA,7,2022-07-24,29,7,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,CALLE,MISION DE SALAMANCA,NA,NA,"217,,,",CALLE,MISION DE CALIFORNIA,6,0,43,25,9,DESHABITADA,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,BICICLETA,N,NO,39,0,0,false,1,6,-102.31730000,1612,-102.31733878,21.93151648
220890658,30414,ROBO A CASA,7,2022-07-24,29,8,1,FRACCIONAMIENTO,OJO DE AGUA INFONAVIT,622,CALLE,JESUS YUREM,NA,NA,"215,,,",CALLE,MICHOACAN,5,0,0,27,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,2,-102.28060000,1613,-102.28062630,21.86428641
220891230,30414,ROBO A CASA,7,2022-07-24,29,7,1,FRACCIONAMIENTO,RINCONADA POZO BRAVO,97,CIRCUITO,POZO DE CRISTAL,NA,NA,"120,,,",CIRCUITO,POZO DE CRISTAL,3,0,0,27,9,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.28330000,1614,-102.28339626,21.92792850
220891460,30414,ROBO A CASA,7,2022-07-24,29,7,1,FRACCIONAMIENTO,EJIDO OJOCALIENTE,559,CALLE,LAZARO MALDONADO DEL RIO,NA,NA,",,,",CALLE,BERNARDO CARREON ALEMAN,4,0,0,2,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.26280000,1615,-102.26280600,21.88519075
220892115,30413,ROBO A CASA,7,2022-07-24,29,7,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,CALLE,MISION DEL CAMPANARIO,NA,NA,"203,,,",CALLE,MISION DE SANTIAGO,6,15,20,21,4,NO,false,true,4,1 HOMBRE 2 MUJERES,ND,8,1,SIN DATOS,N,0,0,false,COCHE,VERSA GRIS,NO,"2,15,28",40000,25000,false,1,4,-102.31800000,1616,-102.31800489,21.93314195
220892732,30414,ROBO A CASA,7,2022-07-24,29,8,5,COLONIA,CENTRO (MARGARITAS),961,CALLE,ALEGRIA,NA,NA,"114,,,",PRIVADA,RAMIREZ,7,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,11,16,18,28,46",27000,50000,false,1,1,-102.28950000,1617,-102.28957120,21.99570060
220892777,30414,ROBO A CASA,7,2022-07-24,29,7,1,COMUNIDAD,JALTOMATE,28,CALLE,SOR JUANA INES DE LA CRUZ,NA,NA,"108,,,",CALLE,SEBATIAN DE PARIS,3,0,0,3,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,12,18",0,7000,false,1,2,-102.14030000,1618,-102.14033347,22.01681852
220893706,30414,ROBO A CASA,7,2022-07-24,29,7,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,SERENGUETI,NA,NA,"606,,,",CALLE,MAPOCHO,4,0,0,14,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"2,3,11,28,31",700,700,false,1,6,-102.23200000,1619,-102.23205940,21.88441880
220894180,30414,ROBO A CASA,7,2022-07-25,30,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,ROSALIA MONROY,NA,NA,"511,,,",CALLE,DOCTOR SALVADOR GALLARDO,2,0,0,25,9,NO,false,false,9,1 HOMBRE 23 AÑOS,EL LALO,6,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,6,-102.32210000,1620,-102.32215625,21.84783779
220894873,30414,ROBO A CASA,7,2022-07-25,30,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE ALOYA,NA,NA,"320,,,",CALLE,MONTE OKU,3,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,0,false,1,7,-102.26360000,1621,-102.26367254,21.94182615
220894897,30414,ROBO A CASA,7,2022-07-25,30,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL FRANCISCO MURGUIA,NA,NA,"324,,,",CALLE,ABRAHAM GONZALEZ,2,0,0,16,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.30420000,1622,-102.30425548,21.84918052
220896542,30414,ROBO A CASA,7,2022-07-24,29,8,10,RURAL,EL RETOÑO,1292,CALLE,ROBLE,NA,NA,"40,,,",CALLE,EL RETOÑO,7,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,12,14,25",0,0,false,1,28,-102.16510000,1623,-102.16519206,21.84214233
220899637,30414,ROBO A CASA,7,2022-07-26,30,2,5,RANCHO,RANCHO SECO,1028R,CALLE,NIAGARA,NA,NA,"119,,,",N,N,7,0,0,20,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,BICICLETA,N,NO,10,0,2000,false,1,1,-102.34710000,1624,-102.34716343,21.98204160
220900063,30414,ROBO A CASA,7,2022-07-26,30,2,1,COLONIA,OJO DE AGUA,621,PRIVADA,SEGUNDA DELICIAS,NA,NA,"123,A,,",PRIVADA,SEGUNDA DELICIAS,5,0,0,21,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,0,false,1,6,-102.27690000,1625,-102.27692835,21.86460240
220900654,30414,ROBO A CASA,7,2022-07-26,30,2,1,FRACCIONAMIENTO,VILLAS DEL OESTE,166,CALLE,JORGE NEGRETE,NA,NA,"145,,,",CALLE,CARLOS LOPEZ MOCTEZUMA,2,0,0,27,9,NO,false,false,9,PADRE,ND,5,0,N,N,0,0,false,N,N,NO,"5,12,15,28",4500,30000,false,1,1,-102.30300000,1626,-102.30303553,21.84455627
220902851,30414,ROBO A CASA,7,2022-07-02,30,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,AVENIDA,CULTURA NAZCA 208,NA,NA,"19,,,",AVENIDA,CULTURA NAZCA,3,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,18",0,2000,false,1,6,-102.23930000,1627,-102.23934089,21.91028519
220903895,30414,ROBO A CASA,7,2022-07-27,30,3,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PRESBITERO ANTONIO HERNANDEZ GALLEGOS,NA,NA,"124,,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,0,0,5,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.31810000,1628,-102.31811413,21.85471192
220904031,30414,ROBO A CASA,7,2022-07-27,30,3,1,COMUNIDAD,CAÑADA GRANDE DE COTORINA,54,CALLE,SAN MIGUELITO,NA,NA,"110,,,",CALLE,SAN PEDRO,5,15,40,22,4,SOLA,false,false,9,2 MENORES,ND,8,0,N,N,0,0,false,N,N,NO,"2,11,15",0,4000,false,1,28,-102.23270000,1629,-102.23276090,21.78308147
220904161,30414,ROBO A CASA,7,2022-07-27,30,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,SEGUNDO BONAMPAK,NA,NA,"1007,C,,",CALLE,PALENQUE,5,0,0,27,9,NO,false,false,9,HERMANO,ND,5,0,N,N,0,0,false,N,N,SI,8,0,0,false,1,2,-102.25610000,1630,-102.25617294,21.86256893
220905094,30414,ROBO A CASA,7,2022-07-27,30,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,JESUS GOMEZ LUNA,NA,NA,"110,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,1,3,SOLA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,10",0,0,false,1,1,-102.25870000,1631,-102.25871128,21.93250394
220905218,30414,ROBO A CASA,7,2022-07-27,30,3,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,CALLE,EJERCITO NACIONAL,NA,NA,"1003,,,",CALLE,PROFESOR EDMUNDO GAMEZ OROZCO,6,0,0,17,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,38",0,0,false,1,23,-102.30270000,1632,-102.30270867,21.89514858
220905373,50102,CONSUMADO CASA,7,2022-07-27,30,3,5,RANCHO,RANCHO SECO,1028R,CALLE,SD,NA,NA,",,,",CALLE,SD,7,0,0,10,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,11",0,70000,false,1,1,-102.34860000,1633,-102.34863345,21.98429680
220906537,30414,ROBO A CASA,7,2022-07-28,30,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,INFANTERIA,NA,NA,"109,,,",CALLE,COMERCIANTES,4,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,1,-102.26530000,1634,-102.26530266,21.89704874
